u,i
2608,2571
3895,1022
4669,416
746,1903
2346,2571
2105,230
5689,997
4992,1823
632,2555
5427,997
2206,2002
5086,704
282,456
60,1575
456,1575
3066,416
4468,1823
4929,720
2513,2684
2117,2684
2155,2976
4667,720
682,1329
4710,2110
5037,253
3877,3075
5369,992
3615,3075
4279,611
435,2391
3621,611
173,2391
892,2078
5613,571
5861,1639
2358,302
4321,1022
2096,302
1700,302
2242,2571
2605,2623
2638,2571
4093,606
910,1903
5249,294
2632,2002
2236,2002
400,2555
5116,704
5271,1773
1974,2002
4223,1618
18,9
446,456
3464,812
3961,1618
4498,1823
4959,720
5303,1747
258,1159
5704,874
270,230
5929,992
4227,2491
8,230
5555,2471
4047,611
203,2391
5824,2861
2479,2110
4409,438
5233,1639
4495,212
1692,976
4788,677
2048,611
348,1991
5186,1823
2266,2002
5301,1773
738,456
2400,2002
120,1575
590,1524
3778,571
5648,302
434,230
3187,1823
1010,1329
3147,704
5,2002
3622,997
3675,3075
4129,2491
5323,2471
2623,704
3869,874
708,2684
312,2684
2905,1356
5525,1639
105,2391
2247,2110
624,704
5705,294
2728,1659
3989,2861
5410,2066
3526,1639
644,2110
5806,2066
778,2110
2168,2002
1196,2623
4532,1568
1858,1022
4155,1618
934,2623
538,2623
4807,1773
4960,325
4421,2491
431,2002
4216,3025
4555,2491
3390,997
4734,736
4957,2471
3558,3025
5353,2471
3288,720
2935,1356
5127,438
5559,95
2630,720
2303,325
4247,1557
5522,2657
2148,976
1050,704
4484,746
1070,2110
2460,2002
5099,1773
2470,438
808,2110
1754,1022
2150,1022
4889,1963
5301,1022
4185,1618
568,2623
205,2571
4300,1568
1129,2690
4085,2168
4843,1029
199,2002
1973,571
2723,1823
5243,1902
1475,294
2595,325
401,416
1609,294
3758,992
3842,1629
4981,1902
5618,1025
5290,2657
4199,1866
1272,874
4302,301
4684,1157
4751,2379
1010,874
2896,438
1497,992
2674,1557
3787,2861
2634,438
2068,1747
2412,1557
180,2110
2372,438
2649,3190
3921,2861
4330,1568
4523,1963
2062,212
4726,1568
3853,2168
3457,2168
117,1007
3209,2066
229,2002
4611,1029
5007,1029
1459,1639
2216,1618
2658,1963
2687,449
2749,2081
5844,1903
5357,95
5145,1902
3975,64
3579,64
5716,2657
2354,2491
2612,1029
2667,736
3548,2471
1946,976
2092,2491
4625,1866
230,1823
1491,3025
1436,874
3700,1522
4428,9
364,325
825,720
472,1356
2962,95
2664,438
2700,95
606,2110
3542,1902
4083,2980
2679,3190
4849,39
4494,1568
2622,212
2782,2379
5039,1102
4812,2631
5531,1564
345,1022
1489,1639
1284,2173
5728,2078
2426,1963
623,212
2255,2081
2527,325
5364,2555
918,1823
1429,1773
2435,736
5618,1159
119,1618
1117,720
2914,1902
662,325
266,325
2140,64
3260,95
123,2491
3351,2657
4247,2980
515,1029
2394,1866
659,2471
5432,1154
1870,1866
5301,2391
2880,39
3403,2066
4654,2580
5299,1564
829,438
5380,2684
1257,1639
5418,2976
2248,2980
4727,1338
1986,2980
1867,1568
5802,1626
3300,1564
2806,1029
1538,2066
1142,2066
1128,2168
5266,2555
457,1963
5440,456
5540,1626
4039,1903
4226,9
3381,1903
692,325
296,325
807,1029
2820,1866
545,1029
3253,2657
5724,1154
2162,1866
823,2471
1900,1866
1979,2159
2296,1866
2910,39
5329,1564
5069,2391
859,438
2674,2980
2278,2980
2221,2446
5153,1338
3494,2719
5354,2560
25,212
5558,2555
2528,122
5866,456
1172,2066
5644,1575
883,1963
1227,1773
2340,825
5308,1626
5322,1524
225,1963
5898,2623
2902,2026
3673,1903
254,449
32,1568
4069,1903
4652,9
722,325
4877,2571
5550,1159
4653,611
26,1753
2405,2159
3857,677
5440,2684
975,1902
3074,39
5178,2684
5216,2976
1546,2657
4452,2580
61,1747
904,3190
1284,2657
1680,2657
401,95
246,3190
2180,2980
5752,704
327,1866
2603,1585
5244,1991
617,2379
1257,1773
3953,2078
5906,2110
5016,1575
942,449
2504,825
3691,2078
4099,1903
680,449
5090,1524
3056,1338
480,2081
5079,611
1001,1029
4545,677
2683,9
3887,677
2817,9
1776,1025
2063,301
3438,2571
1139,1902
1576,1903
2935,230
3331,230
877,1902
672,3190
1052,2657
806,3190
832,2159
2898,1102
5274,1991
5406,1356
3128,1564
251,2379
3264,2391
3002,2391
581,39
5120,1524
5278,2110
5516,1524
4311,3075
5696,2623
5830,2623
226,1568
4357,976
3409,1991
1525,1564
1129,1564
4883,1022
867,1564
1003,2391
3121,1524
356,2580
3279,2110
3730,2571
5363,1659
691,1338
3072,2571
5852,1823
1096,2555
5812,704
5946,704
5698,1356
259,1866
1350,1159
3277,2976
811,2571
1100,230
4783,976
753,122
801,1102
4481,611
1293,1564
2781,1991
4877,611
754,2976
5357,2002
3218,302
303,825
5181,1022
3861,2623
2627,1524
3599,2623
2694,302
5921,997
1568,456
4190,812
5083,1618
878,9
1306,456
616,9
5296,2665
5557,720
5626,325
1130,230
4056,997
4813,976
1046,2976
1323,1564
700,1585
1063,2391
2811,1991
4815,1022
4949,1022
5355,212
2908,611
812,1991
3042,611
2816,1022
1054,1524
2508,677
4094,1639
4354,812
1630,2623
1267,2571
1544,1159
4589,1618
5587,720
4668,2665
5721,720
5325,720
5892,1356
898,230
1736,1329
1474,1329
4086,997
5046,3025
3523,1823
4027,1356
3369,1356
1227,2391
831,2391
1306,2684
5241,1022
5325,1659
5852,1159
3241,2110
5781,212
2582,976
3334,611
4918,746
2132,1679
3242,1022
714,1991
3722,1659
4646,812
1366,456
3028,2002
2056,2623
4406,571
1297,2571
4668,571
1398,2623
5548,2081
5751,720
5424,325
773,2571
4433,704
1697,2690
415,611
895,2002
4116,997
4171,704
3854,997
633,2002
4512,997
5019,2491
5021,874
1359,416
2620,1618
4057,1356
4850,992
1257,2391
4588,992
3163,325
5107,1557
3020,2491
1776,704
2700,3075
2612,976
2758,2491
5287,212
3102,611
1006,1991
5581,2379
3752,1659
2086,2623
5353,1963
2748,1022
3892,1639
5045,1618
5644,449
5778,449
5818,1568
1562,2623
5454,325
4468,294
5316,2081
1321,2002
5445,2491
4094,1773
5183,2491
5496,736
4087,1356
2650,1618
1891,812
4178,720
2784,1618
2388,1618
3851,325
3589,325
5755,438
2202,704
2730,3075
5321,1866
1544,704
3497,736
2394,874
2380,976
2776,976
5059,1866
4909,2861
3782,1659
3386,1659
2753,992
3890,438
5175,2980
3272,1557
2876,1557
5383,1963
1854,2623
4760,294
5608,2081
5735,1102
3350,2379
1521,1659
5471,1029
2579,812
2319,1639
4203,2066
3518,1963
2317,812
5867,1029
1553,416
3881,325
2552,1618
3223,325
3357,325
2311,997
2961,325
3720,1131
4439,64
5089,1866
1332,1356
3920,438
2521,992
5205,2980
1466,2110
3658,438
5601,2980
5077,2980
237,3075
5020,2446
3086,212
4099,2066
5897,1029
3892,1773
5797,825
2765,571
2959,1568
3649,325
3511,2081
3387,325
2616,2168
1778,1823
2643,3025
766,571
1287,1963
5387,1866
2763,1629
1784,325
796,2665
5493,1524
3724,95
5107,2980
401,3075
3544,2379
4263,2066
5378,1753
4318,1773
2580,2861
2117,1639
5116,1753
3108,2980
1513,212
4484,722
1308,746
2646,2168
2250,2168
1216,1157
2002,2066
796,571
3404,1029
1317,1963
1661,1773
1055,1963
5823,302
694,294
298,294
2896,64
4016,95
4200,1902
36,294
3030,64
4771,2657
1667,1029
5482,9
894,325
1326,736
1405,1029
1722,736
4127,2555
3418,1866
3101,2159
3836,2379
3156,1866
3574,2379
2872,2861
5912,2976
1755,95
1101,1557
5172,722
1061,438
1338,3190
3019,1568
3272,2980
3153,1568
3771,449
3147,1753
2887,2580
2166,2066
4286,2026
4420,2026
1772,449
1376,449
5457,302
3752,1338
777,1618
1114,449
5512,9
5719,302
4271,1903
66,294
2664,64
3784,95
200,294
1048,2081
1439,2491
1831,1029
2798,64
4209,1025
12,997
1094,736
1490,736
1975,2471
3417,301
5679,122
4411,1159
2893,301
4027,230
1785,95
3564,2980
1764,3190
4940,722
3040,2980
3990,1102
1187,1866
1605,2379
3680,122
925,1866
4220,1564
3466,1102
3960,2391
3313,2580
1673,39
1773,1963
2117,1773
4450,2026
1511,1963
117,2861
1115,1963
2789,2580
1041,2980
4324,1338
5621,302
4260,1902
2417,722
3090,64
5767,2571
5939,611
5543,611
5761,2002
1050,1753
3939,9
3543,9
3581,301
3689,1524
1091,64
4057,230
402,2471
1912,2657
1666,3190
4121,1154
1351,1866
924,301
4107,2976
3711,2976
662,301
543,2861
937,2980
1214,1568
1672,2446
3394,825
675,2980
3132,825
3528,825
3790,825
5835,611
4269,1991
3873,1991
1989,1564
1404,2631
213,2168
2123,1564
3907,1575
3955,2555
3981,1524
4351,2555
4442,1022
5918,1585
2597,666
4328,2571
3390,302
2862,1903
890,1629
2466,1903
859,64
3049,9
2204,1903
3825,230
3959,230
26,1029
2338,2657
4547,1154
4285,1154
1064,2159
1312,9
723,1866
1537,2379
1826,230
1101,2980
705,2980
72,2313
1378,1568
5247,976
5737,611
1757,1564
1893,2391
1614,2976
2645,2026
4071,1575
129,2066
4078,302
1977,1338
4145,1524
3816,302
4325,2623
1725,2026
5089,1329
56,1029
2516,2555
3956,2002
1810,1575
1738,9
4711,1154
122,2026
5681,1618
1476,9
1080,9
5760,2665
3905,2976
235,1903
5856,2373
5627,3075
107,2657
4329,1991
5767,611
5371,611
2398,2684
3805,1991
4595,2110
5675,1022
2017,2026
1327,825
4857,1329
2068,1991
3506,611
3986,2002
5894,571
2236,1575
1840,1575
2284,2555
2196,456
1974,1575
1578,1575
1652,1524
661,1903
1746,1159
2154,230
2596,1329
5342,997
4946,997
5395,3075
5703,976
5529,3075
4753,1356
711,677
4582,720
1149,122
1770,2684
2806,2078
2940,2078
4519,2623
3442,976
5721,212
4412,2002
4016,2002
5790,571
3670,611
807,2078
86,1564
3706,1022
5506,812
5266,571
3136,677
1742,1575
2654,2623
1749,302
2184,230
301,2657
623,456
5110,997
53,2555
2510,1154
5471,976
1620,1585
2458,2684
2117,2391
1838,2976
4393,2110
5052,992
5623,1747
2636,704
103,1329
3164,3075
3560,3075
3962,611
2000,1991
4132,1022
4586,438
5274,812
2528,2110
3474,1022
5558,571
3166,677
2059,2571
1567,611
3052,1329
5409,2168
1785,2002
3559,571
3275,812
4665,704
83,2555
3772,1618
391,456
1609,1022
289,2623
905,677
5038,720
3723,2665
5082,992
2933,294
529,1329
5104,2471
2800,704
4842,2471
3254,874
3374,976
5769,2861
146,1564
4246,1659
5700,812
3900,1022
5044,1639
5903,2861
5178,1639
1900,2110
2757,1007
5224,294
5620,294
1375,976
3577,746
4850,1773
1949,2002
2083,2002
1687,2002
3857,571
715,2623
3540,1618
3936,1618
3674,1618
4378,1963
105,1159
5356,1773
5299,64
2608,1823
2909,997
3869,3025
5268,2471
3156,874
4646,438
5671,2861
3381,992
2985,992
4518,438
1405,976
3607,746
2647,2690
61,1991
1499,611
2411,1659
5014,1773
3276,2861
3469,812
5341,2168
2519,438
3207,812
5489,2066
5946,1753
41,1524
4836,720
221,2623
648,2690
3521,2665
4371,2081
3342,2168
4758,1029
5329,64
4813,736
5298,2471
1492,571
4996,2555
1230,571
1705,1618
1980,1823
3448,874
5915,1127
5292,1902
25,2684
2014,2373
2248,325
1260,2665
4548,438
2641,2471
4248,1866
1569,976
1173,976
4862,39
5044,1773
5178,1773
4438,1963
491,2110
5716,2580
4176,1963
2715,1639
5740,722
647,2623
4401,2081
2761,294
3045,1773
144,2002
3110,2168
2783,1773
3103,997
3533,3025
4581,736
1372,812
2521,1773
5322,1902
2605,720
3391,1629
1686,2665
2278,325
1292,294
2140,2081
2343,720
2412,325
5235,2657
2661,1029
4987,2555
763,704
4278,1866
1788,1629
253,1356
3620,1866
4038,2379
1046,992
5208,1773
2183,438
784,992
1863,1022
2615,95
3074,2861
259,2110
5770,722
3736,2980
5050,1564
210,1659
2813,1773
3288,2066
1686,571
1290,571
1209,2861
2498,449
1424,571
4465,2631
4611,736
880,1639
5727,1025
2170,2081
4694,1902
2046,325
2180,325
3658,64
5029,1626
872,997
1832,3025
1629,976
4387,2159
3650,1866
5056,39
4875,1159
374,720
3753,301
4794,39
4887,230
181,325
4424,2980
282,1131
2481,438
2121,95
5934,722
3504,2980
2599,2379
4674,122
3318,2066
374,1659
2977,1773
1172,1639
482,438
1306,1639
2715,1773
2109,1963
1505,2980
1782,1568
2400,449
4380,1338
5099,1025
5557,1903
2334,2081
4899,1903
3688,64
5321,1626
647,2168
1776,1753
4417,2159
2999,2471
5093,456
110,1963
4155,2159
4403,9
4905,1159
5301,1159
1951,64
3071,95
5869,677
3296,2657
2809,95
2155,1557
68,2491
2597,1902
446,1131
2211,1866
1815,1866
4353,1585
4442,122
1665,2861
1269,2861
1508,1157
4650,825
1007,2861
1336,1639
2136,2446
1812,1568
5129,1991
4733,1991
5781,456
677,2168
2002,2631
4471,301
4861,456
5417,2623
3588,1903
1308,722
4567,9
5343,230
365,2081
5864,2980
5919,1329
1323,64
2627,1902
5657,1329
5261,1329
624,1029
1845,1866
2210,301
2320,2159
4997,2976
1583,1866
5014,2391
4735,2976
542,438
2223,2980
4473,2976
1961,2980
2300,2446
2460,449
3045,1102
3542,1154
2753,2391
3505,2026
2106,2580
2419,825
593,2066
1374,2631
304,1963
199,449
1338,722
1734,722
1472,722
1844,2580
4201,9
4239,301
3094,1903
5099,1159
9,325
1487,64
2832,2657
4622,1564
179,736
3066,1575
1875,1866
2202,9
1582,301
1095,1903
1429,1025
1716,301
4710,825
1991,2980
1020,39
5321,2110
885,2066
2504,2976
2521,2391
2781,1564
4961,1575
5169,1524
126,2980
229,449
4773,1524
3782,1903
363,449
2209,1338
5193,2110
5349,2623
1240,722
3124,1903
4628,611
684,1029
4536,1022
4584,2002
2707,302
2853,2571
2841,302
2591,2571
1125,1903
1701,3002
2618,230
3852,1329
997,2657
5727,704
761,1626
5747,1356
3078,1154
5351,1356
1003,1159
2405,122
2575,533
1955,825
5016,2571
978,1102
4658,611
4792,611
5272,2002
5010,2002
4614,2002
2542,1524
1176,2026
770,1338
3380,2623
3151,2571
2755,2571
3306,230
112,1338
893,1903
3486,1329
5757,704
1175,2555
2615,2002
5891,704
3370,1154
149,2159
529,1626
2581,2391
2698,2976
4682,3075
5387,2110
4728,976
975,1154
1008,1102
4158,3075
2988,1991
4070,976
350,1102
2726,1991
4164,611
976,1564
5040,2002
4814,1659
3410,2623
3544,2623
2785,2571
538,1338
1319,1903
1257,1025
2779,2002
561,9
165,9
4845,2665
4862,2080
5411,1356
5175,325
679,230
4679,2373
1255,1329
4054,3075
4056,704
4758,976
4188,3075
3042,1823
4904,2491
2756,1991
3838,976
3284,1356
333,2976
1006,1564
674,825
467,2976
5476,438
3836,2623
412,825
2602,1524
3156,2110
3574,2623
5214,438
568,1338
4699,746
4561,812
5634,997
4299,812
1059,1575
2499,1022
1212,2571
797,1575
2237,1022
950,2571
4613,2665
5067,2081
5270,720
688,2571
292,2571
965,1159
1681,1329
5666,720
4165,997
3468,1823
3072,1823
4218,3075
1169,1154
4264,976
3180,1356
1117,2684
413,1585
4107,992
631,2976
4924,1022
2219,3075
180,825
2131,976
2661,976
2577,2002
4826,1618
2983,438
371,1524
827,1575
901,1524
2267,1022
2663,1022
2005,1022
3805,812
4777,2665
873,230
4383,294
4835,2081
5097,2081
5300,720
1053,1329
5539,736
5618,1029
5673,736
5098,2491
3854,704
3458,704
3236,1823
5752,1029
2565,1618
5762,2471
3697,720
2303,1618
4879,1629
2382,2665
5756,1902
5300,1659
940,2391
5052,1557
5408,438
1459,704
1237,1823
2295,976
4836,212
4712,1866
2033,976
2785,611
2389,611
1083,1356
4562,2861
5197,1157
4099,1639
4381,571
3409,438
3013,438
2693,1022
2297,1022
1769,2623
1373,2623
5432,1963
4279,294
1111,2623
2837,212
1672,2690
5648,1029
524,611
128,611
1004,2002
346,2002
778,1659
3037,1963
432,1022
3727,720
4909,1629
3508,1356
3200,1203
3138,325
4301,992
4647,1629
1830,997
2394,3025
3442,736
4610,1747
2867,2491
2325,976
1306,997
5556,2379
5294,2379
4093,1228
3439,438
3043,438
2723,1022
5751,2066
961,1524
3177,438
3213,95
4739,1568
152,3075
5357,449
64,976
5425,2081
5418,1102
4069,1773
292,611
1868,1639
1866,812
462,1022
2002,1639
2363,1618
1604,812
2497,1618
2048,294
2576,2665
3292,2081
3030,2081
3302,325
5929,1025
3417,1029
4122,64
2954,3025
5430,1866
1257,704
3695,2471
4906,1866
1496,720
1143,1356
1539,1356
1845,874
3555,1902
5062,2379
5654,39
2070,992
972,720
3243,95
3864,2657
490,976
4426,2168
3459,2379
4099,1773
5534,122
4164,2168
802,2002
5797,2976
1208,438
2032,1639
5764,1338
3231,1963
2904,1568
230,1022
2527,1618
2969,1963
4399,722
5240,1338
1554,294
3240,736
1065,1823
3585,1902
937,325
1398,720
2580,1629
441,2373
3669,95
3273,95
2619,1557
3894,2657
3407,95
3931,95
520,976
5052,2980
979,736
2525,2861
1238,438
1002,1659
1372,438
4665,1753
5510,825
714,438
1934,1639
1196,212
5593,1991
3709,1564
276,212
2728,2631
3447,1564
4841,666
1685,2066
2862,2631
3939,2026
5045,2159
5687,1626
3677,2026
5689,9
296,1618
5031,9
5110,302
3009,1338
4186,1903
2579,64
3699,95
2713,64
839,325
2317,64
753,3025
1350,1029
4058,2657
5082,2980
491,3025
288,976
3101,1866
1232,2471
5642,1102
5377,1585
5857,2976
1664,438
2555,2861
349,1629
1046,1557
2861,2379
3083,2980
3425,1963
3320,449
4855,722
4882,825
5584,1097
5623,1991
759,746
3873,1564
5731,1524
2097,2168
4365,2026
1426,1963
1770,1773
5402,302
247,571
1164,1963
326,1618
5457,9
5751,456
5798,302
5816,2571
993,2081
3892,1025
1366,1131
5676,2002
3131,1866
2735,1866
1468,95
5308,825
2794,2446
3128,1568
736,1866
474,1866
1288,2379
2403,2066
3411,1102
2014,39
2062,1773
3471,438
5787,1991
3641,1564
5895,1524
1483,2066
2734,2580
1194,1963
3047,825
867,1568
4642,1903
1223,449
3069,1338
5304,302
4380,1903
5450,2571
5566,302
390,2168
5226,611
1544,1029
3956,1575
3620,1626
4002,230
2472,301
5655,2976
5908,416
1923,1025
3466,1159
5374,482
4066,1154
900,1866
638,1866
4069,2391
5421,1991
3790,2976
3394,2976
3807,2391
25,1639
3132,2976
226,2861
1515,449
3149,2391
3901,2026
754,2980
635,1568
5914,611
308,1173
158,2168
1574,1029
2068,1564
1087,2631
5426,1022
1410,1564
5560,1022
763,1753
2898,301
2411,1903
3978,2623
3615,2571
3892,1159
2149,1903
5450,2002
2283,2657
4480,1329
2021,2657
4440,2684
1905,230
375,301
1046,2980
5146,3075
784,2980
5192,976
2365,1154
3982,1991
5286,611
1442,2391
5852,1022
3324,1991
5504,2002
4248,2110
929,2580
1178,1564
3754,1575
2066,2026
3365,302
2441,1903
3024,9
3499,302
3907,2571
4041,2571
1783,1903
2117,1025
4886,677
1325,1991
3505,2002
2373,456
3639,2002
5626,1618
801,301
405,301
842,302
3946,2684
2511,1329
3883,2379
5181,2665
5356,976
4698,976
5930,2002
4937,992
4278,2110
1344,2391
3791,302
587,722
4038,2623
3675,2571
1428,1338
2209,1903
4172,2623
5898,212
4540,1329
1355,1991
3755,1022
1919,1575
2917,677
1451,9
3359,1022
1676,2571
1953,1159
4897,812
1810,2571
1965,230
344,1903
927,9
1703,230
2393,677
3871,416
82,2657
4949,2665
5607,2665
5648,976
5660,2491
5138,874
1535,1585
5748,1557
1770,2391
4705,992
2126,2026
3079,3075
3213,3075
5666,212
5869,571
3699,2002
1875,1626
127,2026
3785,1022
4793,812
1560,302
4927,812
4929,1639
2203,2623
5424,1618
902,302
2117,1159
1941,2623
5241,2665
112,1903
2443,1329
4358,1823
4659,997
5562,2491
3700,1823
5168,874
4600,1356
3163,1618
1303,1585
3109,3075
2319,704
3243,3075
5753,746
5288,2861
3765,1659
2736,992
4959,1639
5637,571
1657,1524
4697,1639
1717,1575
5831,1568
1395,1524
1328,302
2233,2623
404,1903
1971,2623
3831,212
5763,2373
1384,611
988,611
1468,2002
726,611
4427,997
3589,1618
4234,1356
588,677
1670,416
2878,294
3998,325
4899,992
212,1329
3273,3075
3331,2491
2369,1356
5452,2861
3943,1557
3903,438
2241,2110
878,3075
3419,1557
1583,2110
2397,2623
3608,2018
2300,2690
4929,1773
2728,1639
3406,571
3922,1619
2726,812
5465,1753
5727,1753
398,2623
2,2623
1060,1022
