u,i
1925,908
130,1462
3986,473
5309,2553
4841,987
33,1529
568,2627
838,236
27,960
2281,920
3463,1829
2341,971
4638,1567
5300,720
4729,1685
312,1883
2151,847
4828,910
2044,2670
979,2346
3560,2701
1999,1207
1823,981
4204,2214
1312,1997
2318,960
2590,2614
4004,648
2746,3127
2350,3127
4900,1917
1509,67
1161,1047
2073,2095
127,790
651,1699
1527,3090
5212,2189
3378,1125
501,1940
1573,991
2707,920
2433,1849
4534,813
5897,602
4430,2153
2870,160
5767,721
632,144
2163,1207
3727,720
2667,740
5275,2918
2224,2614
5942,2415
4973,2553
5064,1917
2177,2044
279,1719
5941,2190
5272,2620
17,1719
5638,2189
4960,813
4695,1296
1207,991
5820,1671
2143,181
5418,1102
4654,706
1039,2346
2615,2620
1844,299
5218,290
3258,2497
4194,721
2562,515
1196,1017
2701,859
1271,602
2038,515
2453,1511
5654,39
4725,1296
251,960
1803,648
1882,1695
3138,2553
4910,295
4920,983
1226,78
1291,473
2595,813
3851,1671
430,144
640,920
4358,721
5803,512
1923,2635
1713,2825
2057,2635
4407,3057
145,160
4293,1235
2464,515
1831,602
3883,3057
5934,214
3422,218
4901,2811
4505,2811
436,2029
553,2614
4813,712
1437,648
465,515
473,2850
4487,727
3833,2189
5464,2924
462,217
1508,299
5202,2924
5943,2370
3421,932
3789,2082
5733,2560
5363,1529
5325,1045
2338,2
2728,2631
3712,1081
5749,2504
947,2891
2862,2631
3798,101
2154,824
5946,574
757,515
2579,64
321,2614
4438,2878
4741,435
773,1957
1585,1835
5642,1102
2527,813
4979,2478
3377,983
3258,2981
4321,2478
1446,1676
1785,1896
3770,3129
205,160
759,746
5186,1990
2971,2924
1018,448
1509,3129
769,3127
263,515
5681,2346
2900,1179
3977,574
5899,2047
5473,892
2699,2586
1894,2189
4411,277
443,2553
2286,727
887,1281
3411,1102
5006,2180
2014,39
188,1280
2024,727
2437,896
5054,908
1117,2497
3225,188
427,1296
1896,1481
2352,2478
1168,742
3766,512
2823,1871
4206,2504
1673,3129
1993,101
2483,2180
2970,2298
4169,2622
5105,92
2374,3176
5643,899
863,1045
2864,2811
4361,2792
5770,482
5374,482
1838,2415
3073,2396
4066,1154
669,1179
989,1157
5347,3008
5185,960
1255,1276
563,2
50,2635
5850,1350
3861,2627
301,2
3914,1699
2090,1323
1087,2631
770,2924
5364,144
4868,2192
2960,1179
2476,2298
2894,2811
5879,775
4480,1329
3716,933
660,285
4941,226
2516,384
5873,960
5876,477
5248,908
4666,1684
5712,1766
4014,1529
3,2415
1104,2396
3222,775
2365,1154
4319,822
5341,318
279,1532
2101,1081
800,2924
762,188
1252,2267
1648,2267
4886,677
5736,847
2580,2247
809,1697
4288,2448
4267,1571
5248,1258
984,1698
1278,455
1696,214
3747,1535
729,1179
4855,2495
5115,1668
1940,574
2019,867
5011,3008
4665,2371
4711,272
3307,482
2314,2478
4484,1047
3017,908
5558,144
5098,1849
5805,21
160,3129
3788,1694
3141,1883
5748,1207
973,1697
2148,1627
5412,1258
1155,1179
2311,867
215,2247
2393,677
5139,1099
827,2811
727,1641
568,830
1665,877
1269,877
1734,482
4664,991
4700,648
5798,920
4584,473
5303,160
1743,1699
683,1719
3947,1350
4618,57
5437,160
1197,1940
4989,1690
524,908
161,856
763,3176
2396,574
3273,847
2066,1571
2443,1329
4234,67
4158,2701
1099,92
2652,1668
837,92
5405,63
3312,960
3210,3127
4239,1350
4801,299
1212,908
4539,299
2469,648
3637,2413
5595,2789
292,908
5576,295
3547,1207
2783,57
2230,1571
311,2089
588,677
3346,2614
1438,847
209,92
118,2448
780,847
1212,1258
3101,2029
212,1329
3225,2095
4742,1008
4215,2245
1605,960
3239,458
5759,2789
5148,2635
1743,1833
3608,2018
289,236
72,1699
2966,299
2155,57
1074,920
4407,910
3653,448
2753,2635
3295,740
4897,2235
43,180
2746,1464
810,847
3532,2373
1411,313
3556,515
3160,515
2993,2095
1169,1719
4849,474
217,1272
4513,2245
1667,3127
3391,2141
5323,1296
2267,648
4151,1829
5720,932
1214,149
364,1699
4591,3067
4987,3067
2151,473
3266,160
4176,2825
5678,706
5072,896
868,2141
842,920
4180,1254
4956,721
3848,515
1643,2891
5072,1835
4540,1008
1393,1962
4552,79
3526,1403
3923,285
2880,474
3814,1281
5684,2564
5347,727
111,822
4741,1671
694,648
3782,2497
1134,920
3147,1757
1347,1967
2489,1757
1035,160
3012,1532
1293,2670
350,57
4968,1081
5431,3057
2151,2701
4804,2370
3245,1511
3615,290
5934,645
3790,1045
1622,859
1093,515
2774,3057
530,2095
4959,968
4981,727
3699,2620
5115,1481
5915,1534
5132,896
1560,920
1286,1849
902,920
2877,1465
819,3137
1881,746
5413,1323
1546,2153
1723,2789
978,2635
3846,2266
1485,1685
1519,515
5657,902
1672,1511
5011,727
3760,1179
2564,372
1265,2850
1328,920
4423,742
1565,2553
1899,1675
4634,1154
3903,706
4770,291
3245,706
2701,1774
4852,101
2016,1671
1357,2789
1186,2907
4574,2042
5949,902
4302,1354
4804,2504
683,1532
1521,2631
2505,1835
3656,1179
786,721
1985,1045
4946,867
2931,3175
5460,1088
2960,2415
3316,1296
4926,1154
3888,933
2584,3067
595,372
581,474
650,79
5151,1272
1078,1280
5473,1323
4545,1462
5841,1719
4209,1513
5823,2079
2511,1276
4374,1580
659,1296
3321,327
4212,2750
5729,2417
787,1481
2361,1682
3558,1179
4635,574
745,1255
1409,1235
3754,2811
5908,847
302,3129
3050,214
3320,75
4698,1862
5937,87
2203,1281
625,372
1807,1281
3321,677
4727,1102
3040,435
1013,2174
4452,2560
2599,692
2593,3129
4489,2627
4093,2627
4723,579
5862,852
1973,1169
5089,2622
5049,1503
3044,2247
4150,128
1669,1697
4594,1862
4890,692
5024,692
2837,456
5370,1329
3315,1020
443,2179
1429,3176
3485,677
2979,2791
3832,2478
1994,2396
4900,67
3496,277
2083,933
5034,67
1164,2878
5758,98
3378,1719
4144,1252
1470,706
1260,896
649,742
3388,1683
2782,2627
2305,753
2045,1580
5049,2792
5304,867
5192,2346
3700,2709
3263,456
5876,1258
3895,144
2759,1862
5319,1340
1716,1297
983,214
4140,1668
3749,2012
4427,944
3174,1323
75,39
5390,991
1102,845
1601,2478
2647,2560
1265,2529
3947,2936
575,2082
2132,2114
2344,307
2471,1580
5310,473
5117,78
4826,2346
5222,2346
4960,2346
853,1272
502,291
5849,1690
1384,908
3737,847
5031,1997
247,681
2289,2448
2286,487
5319,2629
4038,960
2393,2047
108,1276
1835,1719
2218,703
2483,1940
3935,458
690,877
4057,2141
1269,2247
319,2627
3199,1329
4541,1207
5618,602
153,645
3952,1566
4666,155
4349,448
734,2088
5483,2629
4206,2614
1596,1329
4223,2029
4340,2614
3796,272
1669,87
4227,458
560,1154
4645,217
2665,2711
1185,2145
1190,2489
4781,1017
1305,749
3913,1207
2516,144
4916,2373
616,3156
4871,910
5079,859
144,128
1670,847
2498,1258
1121,1571
4421,1613
460,1862
3910,2629
5892,181
3142,771
3276,771
423,482
5827,2415
5018,556
300,1580
4438,1967
3369,181
4150,746
4981,674
2527,2346
3293,1125
4612,2497
4163,981
4345,2153
5682,721
3894,2
1012,473
74,2176
360,318
2465,155
1477,2495
5808,79
3041,1254
5212,957
1635,637
599,1997
965,1566
1877,2614
3291,648
1916,98
4237,1280
992,1699
4395,2620
4576,746
1931,2850
895,1766
3572,1829
1758,2141
5509,2082
4320,2
2365,2553
4180,1685
3784,1685
2872,2357
4293,808
4582,2631
34,2346
5917,372
4475,290
4994,855
367,1997
5689,1676
1012,2701
564,67
2870,217
4442,1281
2138,268
1699,2850
1105,2111
3760,2415
1762,920
814,1935
3277,1480
5548,101
1131,299
4483,531
83,144
2380,740
1984,740
2512,859
2245,515
3664,3057
1874,1511
4210,1281
5733,39
2154,1336
581,771
2092,458
693,1766
390,1957
3394,2415
4146,1296
111,98
5025,706
587,27
699,268
189,920
1775,1690
1505,1829
4908,2750
3645,721
1902,1465
2013,515
2106,706
3317,101
5483,214
2300,1511
4912,1179
4729,2226
1785,1819
4438,1296
415,859
14,515
3424,2415
5260,1862
2851,2553
1804,1280
4531,706
2879,814
2600,2153
5578,1390
4926,1235
4970,753
1625,2
3609,101
2270,706
1991,2045
339,2153
2942,2267
5261,2622
5710,2448
144,1685
178,515
5436,933
2405,1281
4279,1774
4836,2631
2207,1296
1811,1296
4519,2924
2256,2878
308,746
4102,1323
2782,2924
3587,3129
4965,1698
1040,2358
2179,2631
5830,456
4300,2247
5150,2417
5272,128
2966,1698
5194,2689
5612,2448
1565,2179
3752,163
433,633
1365,3057
3426,2622
205,217
4945,2924
3885,692
3356,1102
5276,1940
5374,2283
1573,727
2382,896
2543,1753
3267,2750
3563,1580
5882,1935
3160,409
3017,2575
2955,1697
3600,681
5572,955
465,706
960,3129
3727,456
5243,487
5050,92
4348,574
3952,574
1462,1835
808,1045
3258,1883
2547,2811
3631,933
2712,2878
432,1697
4386,277
5267,2012
1754,896
1554,1774
9,813
4596,272
1521,1102
5908,473
1648,3129
5285,1248
495,706
5820,2346
3134,477
1429,1513
305,3026
1754,1835
267,290
1048,101
3842,1503
4731,847
2489,712
887,2627
3411,2448
5763,2751
1396,2504
1604,1487
2387,435
745,1231
721,645
4506,1668
4888,272
3549,877
4344,1340
4762,1099
3301,1529
1803,1323
404,2631
2319,2371
2016,2370
2047,1683
1689,1975
5753,2413
3893,128
986,512
1800,1025
3631,128
2452,2900
2780,487
2570,677
2914,487
4934,2495
4550,1566
608,2811
3158,847
3665,2341
3166,1462
5821,1766
4656,272
3121,1719
1548,1154
906,933
2859,1719
5400,955
2819,600
2929,960
5783,2413
1361,2267
5399,730
947,2627
959,1698
4290,299
5379,1017
4773,1207
3188,847
4714,1566
1257,574
1775,1503
2889,1719
2701,1668
1257,1513
686,2478
2819,1889
1348,877
4364,2850
1069,1462
1496,1529
5469,1849
5322,2553
972,1529
1373,2627
2524,1971
2302,3090
3871,473
3387,2346
835,477
2647,92
3218,847
4744,1566
2853,160
4121,2341
1872,473
4802,982
3859,2341
958,318
1324,641
1470,2910
2895,571
4414,873
5437,217
2851,272
5115,920
1271,2700
5534,1281
792,1719
4331,57
3020,458
850,1889
5502,2497
1720,991
2914,971
1902,473
2703,1690
2663,571
1321,2413
5361,1511
1455,2413
3093,155
2635,2495
3664,910
463,847
3075,515
4577,648
1397,2408
2808,925
4382,372
5127,1280
1044,600
1882,1699
426,1719
3678,27
4903,1572
1288,960
238,1668
1673,771
4118,299
663,908
408,2079
5666,2497
3601,746
4738,192
2496,57
457,1971
2100,57
5672,1753
1838,57
3519,155
580,92
2636,1757
301,677
3138,2907
2429,1464
889,847
782,2670
1902,2701
5560,1697
2516,120
656,87
4591,1835
2132,3163
979,740
1834,1254
20,1566
932,2614
2840,217
1257,2936
5268,1296
388,272
3170,1849
3893,746
4474,2189
3357,1675
4434,1070
4255,2825
2703,885
2679,299
2763,1690
220,1627
4800,3113
2897,1690
2501,1690
3998,1671
307,283
97,473
5771,2267
5857,2041
2978,2029
5590,1697
22,299
502,1690
1670,2701
816,2789
3266,217
2421,2111
4556,659
4418,2415
2563,474
4896,727
358,2850
4725,845
4768,1481
3307,1157
2261,1829
5532,2631
194,1695
314,299
5620,1697
52,299
532,1690
1700,2701
2096,2701
2794,1511
5936,1179
5483,645
2012,721
305,1684
1038,515
4116,1676
2715,1403
4916,39
2727,474
213,2095
146,873
3265,1281
961,268
