u,i
4627,971
4035,1813
4379,1623
1853,975
4217,2793
4303,2567
139,959
3525,1519
2816,1022
3652,1294
4545,2100
4431,1032
3407,709
5432,3061
2873,775
347,127
3807,1582
2432,1032
1408,709
1812,1324
1311,3028
915,3028
1001,2802
2145,975
4509,2793
1126,996
3757,714
3361,714
2454,1730
587,718
1024,719
5664,2256
4095,709
3506,314
2050,334
639,127
5747,978
4377,3024
1603,3028
51,334
2378,3024
2717,2490
5870,2482
2661,2558
696,1011
3368,730
5336,2548
5732,2548
71,959
2738,334
2342,334
2748,1022
5948,860
3984,2167
2236,2567
1840,2567
749,1022
4830,875
1308,2706
2989,1084
5226,875
2364,1032
1953,0
3241,1305
1589,2167
1918,945
5401,2569
5005,2569
5841,2841
5445,2841
612,909
550,31
154,31
2456,971
4745,952
78,975
898,714
387,1730
457,971
5493,2508
3657,3061
176,729
3533,1305
4314,1116
2903,909
1098,775
2315,1116
37,1324
1248,719
5037,952
5492,2256
650,2490
254,2490
679,1730
4075,726
1900,1813
85,991
3889,2256
5575,978
864,729
1301,730
3665,2548
5043,1117
681,1022
1240,2706
829,1674
3485,860
2542,2219
5122,2349
4726,2349
2885,2558
15,2100
297,1032
5653,2739
603,3024
4491,2482
4095,2482
5776,860
5812,517
886,2558
5869,1051
5731,1117
3998,2549
2542,2569
973,1022
3378,2841
5644,1872
785,971
3777,860
5425,2508
3466,1907
3055,875
1214,1084
5229,2569
5010,953
4614,953
1467,1907
4600,2775
4204,2775
3672,2914
5353,1292
3821,2256
3425,2256
3758,1907
5000,615
1822,2256
1426,2256
22,2466
1882,3061
3322,2508
2539,1116
806,2548
79,2219
1509,978
4800,3186
5493,898
818,2558
422,2558
2313,2466
3586,2739
2028,2482
3745,517
125,1813
1904,726
3802,1051
5693,959
5849,718
5453,718
5484,31
1098,2548
2872,1117
4484,856
1311,2841
371,2219
5157,2827
2951,2349
2555,2349
3506,127
3110,127
5367,1324
4971,1324
2137,2775
4866,3028
5745,718
1163,2569
767,2569
5567,1355
1603,2841
4054,871
1287,1292
3563,1011
5798,729
1441,978
5605,334
3500,2914
5425,898
3578,1292
3426,898
1650,2256
1123,2739
1046,829
4944,975
4199,821
1678,517
3626,959
3230,959
1201,1117
1801,2802
2417,856
2945,975
4913,2793
5309,2793
4221,1519
4499,709
884,2349
5770,909
2155,2549
3965,775
4488,2802
5212,2079
5312,31
5236,975
1970,517
1975,861
3709,31
823,1292
2093,2802
4951,991
4555,991
5615,971
5730,729
1802,1872
403,2426
1406,1872
5205,2793
5771,730
5695,1674
5299,1674
3150,1730
1987,871
3731,729
3335,729
2371,1211
3670,2705
1433,2914
4752,0
4356,0
4905,996
4509,996
987,2827
5073,3024
5469,3024
5808,2490
362,2775
2695,3028
4407,719
5243,991
4188,1355
3787,1011
270,3186
2753,0
2317,2853
3413,2490
5799,1623
2189,1355
1788,1011
1163,959
767,959
2066,2453
3840,1022
3962,2705
4399,2706
4535,2567
2184,230
5305,2219
482,975
1347,487
4081,1084
1567,2705
2778,2100
3045,0
3456,1032
3307,909
1898,775
3641,31
2025,2802
4306,2865
5137,2793
837,1324
3478,1730
3082,1730
4691,2706
4132,1022
1215,718
1246,31
1308,909
26,2802
642,856
246,856
2488,991
3944,971
3534,2793
3548,971
2386,714
3738,314
1479,1730
4625,1305
700,1211
304,1211
2289,0
3402,3024
3006,3024
3345,2490
232,3028
1944,719
5576,2466
1720,1011
3996,730
2678,714
3366,334
3128,1674
2992,1813
2596,1813
3336,1623
5237,2219
65,821
5698,1116
992,1211
1367,334
5458,875
3617,1084
1525,1674
2710,2100
2581,0
3238,2219
3637,2490
2613,2167
2546,945
469,2567
5818,2349
3977,2558
2017,1355
711,2100
993,1032
582,0
146,2853
5373,952
5459,726
5063,726
2239,2865
18,1355
706,975
3634,2569
2624,2706
2228,2706
5750,875
1877,971
1481,971
2656,709
4285,3061
675,2793
379,1519
4558,1907
2306,1084
657,709
261,709
2682,3061
1532,909
123,775
5269,952
5912,829
5516,829
939,3024
1307,1730
911,1730
1773,971
713,991
317,991
3509,2466
4913,2256
4293,2548
4517,2256
5671,1117
3517,829
611,714
4850,1907
529,1813
3170,2219
4600,978
2974,3061
3631,1116
1898,2548
3235,1116
360,314
5404,2466
643,2100
247,2100
273,1069
667,996
150,2167
1514,2558
5205,2256
3405,2466
2221,730
4189,2548
4282,2739
4585,2548
5022,2549
2724,2482
4405,860
821,1813
2600,726
3462,2219
4842,861
222,730
2586,2548
3964,1117
161,2706
42,1294
539,2100
838,2167
5638,953
219,3061
491,1305
3858,2569
4300,2914
5530,861
3229,2775
3449,829
4378,1292
2299,2841
2450,2256
5930,953
907,3061
4988,2914
1564,1116
1168,1116
3337,2466
2656,2482
4769,517
5925,959
2742,2256
942,2466
154,730
2559,2549
4892,2802
5112,856
2734,860
657,2482
533,726
1395,2219
519,2548
3509,856
1616,875
3579,2349
2206,1872
5313,1519
2391,871
2948,2482
1976,2349
4665,517
5061,517
5599,1324
2851,2549
5580,2802
1395,2569
5908,2079
2135,127
1135,952
2666,517
1382,829
4770,718
1915,1292
5647,991
2279,2508
443,3061
716,1907
3682,2827
3453,2775
3463,1211
2921,2914
2427,127
3361,3186
5448,0
2147,2739
1674,829
5280,1355
5223,821
4827,821
4254,959
3858,959
675,2256
279,2256
148,2739
96,2549
1742,1872
271,860
362,978
4536,1022
4658,2705
5869,2100
4346,898
2439,2739
5116,2802
881,2482
2598,517
2994,517
4743,719
440,2739
5579,991
5183,991
4261,975
5833,2793
599,517
5537,1519
5141,1519
4174,1730
2307,718
1734,856
5419,709
4830,314
3538,1519
3142,1519
2359,127
616,871
2011,2827
990,2775
1396,1211
3261,2150
5035,719
5431,719
62,2914
3851,3147
4682,3075
2985,0
5769,714
4041,2490
5687,1813
140,1292
3476,991
4651,729
1786,615
3687,1211
946,2853
4458,334
4590,2705
4220,1674
5027,2706
761,821
5704,2167
3560,2567
695,2453
3802,2100
4084,1032
2279,898
3705,2167
3242,945
3049,2802
3176,2577
3109,1355
2085,1032
192,1051
2986,2453
5319,2706
2239,718
54,1117
1050,2802
654,2802
4176,971
3331,2865
4720,1623
1798,975
4162,2793
3074,1519
5751,1582
240,718
1075,1519
292,127
4030,3024
4398,1730
2968,719
4864,971
3408,991
1670,2079
5808,2466
5020,730
1467,996
1635,3024
3620,1813
5399,726
1409,991
354,1355
2188,729
2625,730
4989,2548
1620,1211
1995,334
2005,1022
2549,1674
1621,1813
4322,3024
189,729
524,2705
2642,1084
5001,2558
2358,2079
1735,2100
5312,730
1759,996
2323,3024
1927,3024
646,1355
589,821
11,615
16,959
919,2453
2297,1022
2693,1022
2856,2706
2653,1623
4554,2219
3533,2167
1785,2567
5171,875
857,2706
1631,2100
1285,709
889,709
3310,3061
2556,909
5924,2775
5392,2914
4554,2569
1187,1305
464,718
495,31
901,719
2401,971
3898,952
4294,952
1556,2865
152,3075
1160,2865
5541,2256
1991,2793
4145,829
4541,829
1239,714
5624,978
402,971
3542,2256
1577,709
1181,709
86,1674
1612,3147
5833,2256
4429,2466
4033,2466
5254,2549
256,3024
3748,2482
5522,1051
1845,1813
1449,1813
5861,517
3214,2548
1717,2567
230,1022
4707,875
3826,860
3430,860
2708,875
867,1084
471,1084
2434,2558
2830,2558
5067,2349
4882,2569
3830,952
5814,1051
3857,2775
4473,829
4999,875
2227,952
1831,952
334,971
3078,2256
2474,829
5774,871
3000,875
1139,3061
2192,1116
4559,953
4774,2827
5298,1292
193,1116
3370,2256
5708,2853
4920,1117
2370,829
3362,860
1285,2482
1161,726
3453,978
4549,615
4950,959
5853,2453
2525,1117
24,2219
89,1116
3972,2482
5350,1051
2604,2349
763,2558
5726,3028
1577,2482
1849,726
3690,517
1876,2549
1259,860
2907,2508
5450,127
3707,871
3311,871
1344,1907
948,1907
2896,2349
5451,729
3153,2914
3451,127
1312,871
3231,1292
5903,1011
5507,1011
5512,1355
5908,1355
56,952
4481,615
4882,959
3199,2508
303,829
4248,821
5743,729
2482,615
990,978
3390,2453
5560,1022
5286,2705
458,1117
5370,898
3679,1051
4965,31
3222,775
4141,2802
4889,975
4144,821
1628,861
5709,714
4078,2453
750,1117
5664,971
1966,856
2494,975
4858,2793
3710,714
3770,1519
1244,871
2243,2827
829,2349
4347,3028
4285,2150
5663,719
5715,909
988,127
425,953
5122,3024
244,2827
4726,3024
5065,2490
2348,3028
4060,719
3664,719
4896,991
3440,1011
3044,1011
3445,1355
5716,730
3066,2490
1132,2508
5640,1674
4712,1813
1446,1355
816,959
415,615
420,959
2712,1211
5733,1084
982,2914
5449,2079
4430,2100
2907,898
5357,2490
4961,2490
2640,3028
3737,1355
215,3186
3341,1355
4076,821
1470,2853
5947,2706
1678,2802
2822,975
1738,1355
4790,2793
4876,2567
712,959
3785,1022
5629,1084
3201,971
4722,2100
3980,709
4380,1582
3630,1084
3401,1032
572,2827
1508,1051
1200,898
2781,1324
5492,971
1970,2802
2694,2079
2381,1582
3243,3075
4251,2865
2718,975
5082,2793
3027,1730
1160,718
3889,971
2037,991
977,1011
4833,2466
3212,729
4668,709
719,975
347,615
3083,2793
2331,714
1935,714
3683,314
2781,1674
1028,1730
4494,2219
2273,709
4298,3061
645,1211
624,334
2704,3147
2986,2079
1967,2100
2234,0
1838,0
1991,996
2951,3024
3290,2490
4936,1813
4540,1813
1670,1355
1269,1011
1274,1355
235,0
3545,730
3941,730
639,615
5125,2466
5157,469
5726,2841
2937,1813
2541,1813
2885,1623
3281,1623
4786,2219
5182,2219
3910,2548
1312,334
1881,2706
3166,1084
2655,2100
2259,2100
328,2793
2184,2865
651,975
2619,2793
4019,2841
1426,971
366,991
185,2865
4230,3061
5283,1116
2012,314
4107,1907
2209,1582
2231,3061
3284,1116
1477,909
5651,953
637,3147
241,3147
5057,2466
1072,3075
5461,829
4858,2256
4462,2256
1874,730
1478,730
3842,2548
4238,2548
5616,1117
160,714
1006,1674
870,1813
474,1813
818,1623
2649,726
3180,1116
4833,856
5695,2349
5299,2349
3458,2558
63,0
1116,2219
491,2167
5064,2482
4940,726
1855,2558
3300,2349
3511,2569
3115,2569
4347,2841
2941,726
117,2865
2706,829
987,469
3628,875
106,2706
5125,856
138,709
2163,3061
4403,871
5187,953
2436,1907
2040,1907
164,3061
2778,2775
3394,829
2998,829
3927,1292
4291,2508
3549,1117
3153,1117
999,829
2728,1907
1391,2558
3763,2739
4714,517
4318,517
698,1813
1283,2466
5025,2853
2160,2739
4837,2802
5585,975
2283,860
874,726
2319,517
5894,1730
4335,871
1165,875
3128,2349
96,3061
2336,871
3683,127
3516,953
3731,2827
3335,2827
5006,517
5011,861
5544,1324
5439,3028
5377,2150
5853,2079
2618,3186
684,952
3012,861
1327,829
177,2841
619,3186
3506,615
328,2256
5782,334
1086,1117
5752,1623
2470,2914
5393,0
4997,0
819,2466
2092,2739
4824,1011
5517,975
620,2256
3959,718
0,2548
93,2739
1378,1117
2374,2802
2770,2802
2990,856
2083,1872
1687,1872
5882,2793
307,978
1960,718
5814,2100
991,856
5700,1032
5321,2167
5947,909
5503,3147
4790,996
2600,1051
2944,861
3873,1324
643,2775
4688,719
729,2549
333,2549
2518,2150
2666,2802
3282,856
5128,991
976,2426
4119,1730
3723,1730
3129,991
1283,856
4269,1674
3873,1674
5795,3147
2304,127
1908,127
165,871
5478,996
5082,996
1560,2827
5586,2219
5646,3024
539,2775
2872,3028
2244,2705
2084,1292
4980,719
4078,2079
3326,0
2930,0
3647,3024
3986,2490
5632,1813
85,1292
2757,1011
2366,1355
2762,1355
4637,730
1731,615
1335,615
2639,2453
4017,1022
3611,334
4972,2706
5350,2100
3977,1623
1055,975
2727,1519
2536,2705
4258,1084
5784,1084
3254,2167
3187,945
3880,909
728,1519
3742,975
533,1051
1634,1032
1410,1324
451,2150
2215,31
2225,719
4517,971
3672,2865
819,856
1476,3075
4107,2793
3711,2793
4707,314
2959,714
2563,714
2052,1730
1656,1730
1062,991
3297,709
4926,3061
1841,729
3104,314
1273,1211
2708,314
4568,909
3697,1582
3301,1582
1139,2150
2569,909
1333,3147
4569,730
1016,996
1976,3024
1580,3024
5740,726
5344,726
2966,730
5330,2548
572,2453
1169,1211
1950,1022
2509,2706
2346,1022
3000,314
1910,1623
4207,2219
4428,875
1962,1032
1155,0
5946,952
5550,952
4603,2569
2638,1022
2450,971
1248,2793
3798,829
5527,1907
556,1519
3255,3061
834,709
1265,3147
1630,1582
3500,2865
1700,3075
948,996
502,909
106,909
440,31
450,719
5090,2256
226,1011
890,991
5486,2256
2502,730
2932,314
788,714
5423,1907
4686,860
1498,1813
1102,1813
5173,978
4777,978
1522,709
503,730
2471,2548
2867,2548
3808,1116
31,1674
1744,2219
723,2167
124,1084
5158,2548
5251,2739
5806,517
5071,1051
795,730
2763,2548
2140,2569
4933,1117
2976,2841
4846,1872
3375,860
2979,860
2036,2219
5427,871
2257,875
416,1084
2775,2558
5171,127
4775,127
4608,953
4212,953
3802,2775
3406,2775
4022,829
2872,2841
5797,0
1776,952
3023,2256
5361,2853
2960,1907
1458,1582
4603,959
1024,2256
2710,978
5561,2914
5165,2914
1741,1116
4002,3186
3625,2482
1515,2466
3184,2739
3132,2549
4469,1117
5861,2802
3307,860
2911,860
4895,959
5798,2453
2866,1117
3686,856
586,875
3521,2482
2153,2349
5634,517
3734,2775
5757,2802
3104,127
2708,127
1918,2482
3296,1051
3640,861
3672,3028
4947,718
5384,719
365,2569
4374,856
1201,2841
560,2256
5722,714
2456,2508
1289,1907
2140,959
4939,2705
3000,127
4627,898
2437,953
2247,829
3176,1292
5853,1355
5452,1011
5056,1011
4431,959
1248,2256
852,2256
3586,2853
721,2739
4146,975
880,517
935,978
539,978
5505,1022
403,1117
4919,898
5166,775
4725,1032
3228,1051
2832,1051
86,2349
4501,1324
4229,3080
5368,909
4972,909
1013,2739
1357,2549
3294,2802
245,127
1229,1051
1172,517
5654,714
2106,1324
4747,1730
3276,718
1543,2150
2880,718
5213,971
4153,991
414,875
1004,1872
608,1872
1671,615
5799,314
785,2508
2932,127
3993,709
5660,909
3500,3028
3834,2150
5608,719
635,2914
4706,2079
5102,2079
3954,0
3558,0
370,953
4107,996
5067,3024
4671,3024
713,1292
4445,991
2707,2079
2989,1011
2994,1355
3390,1355
1559,0
3729,821
2364,959
1963,615
5031,334
2615,2490
1123,2853
5189,1674
5224,729
5600,2706
5001,1623
4261,1813
761,959
365,959
2261,1211
2636,334
3042,1022
5282,1084
3979,2100
4246,0
3882,2167
3682,1355
1161,1051
5333,1022
2905,909
5145,971
1227,2802
4300,2865
2371,975
1975,975
4735,2793
3730,1022
2680,1730
3334,1022
3893,2706
4170,1294
3529,709
3336,314
3391,775
1648,1519
1252,1519
285,1730
1926,709
1337,314
1433,3028
1829,3028
3135,31
3197,909
4196,2865
2792,3075
2604,3024
2972,1730
1542,719
3198,730
5562,2548
292,615
297,959
3628,314
2568,334
4024,314
3122,1674
2726,1674
2590,1813
4835,2219
4900,1116
1670,2567
194,1211
569,334
2819,1084
1783,0
389,898
2332,996
2896,3024
2839,2490
3179,2558
1219,1355
1558,821
3886,730
5671,2841
3825,2706
380,31
5127,2219
2707,469
3672,2841
5348,875
5744,875
683,971
2600,2100
2882,1032
1077,898
1462,709
3487,3061
2107,2167
3760,1907
2258,1582
1862,1582
5127,2569
4867,952
3370,971
290,3147
2129,2865
3964,2841
4115,2256
3719,2256
4175,3061
1754,709
4832,1116
105,334
3740,100
3229,1116
2833,1116
3111,2558
582,3147
5483,2739
829,3024
433,3024
4321,2482
4197,726
1423,730
3391,2548
5561,1117
1199,1022
397,334
5870,1872
4399,860
419,1813
763,1623
2664,2219
5659,871
2885,875
5244,2349
5403,127
4516,2549
5579,1292
2800,952
2404,952
4367,2426
62,2865
497,2793
2651,829
3984,1907
3944,2508
3548,2508
1712,3061
2765,1116
4348,871
3952,871
766,1116
370,1116
5475,1292
4630,3186
3133,953
2943,829
1858,2482
3632,1051
5523,959
4026,978
5919,959
540,2466
4678,2853
3494,1117
1324,2548
1936,860
597,2219
1631,978
1099,1117
1336,2558
940,2558
2781,2349
3336,127
2546,2482
2150,2482
4263,517
4320,1051
4659,517
4300,3028
2449,2549
4634,2150
993,2569
4386,2802
5575,718
1829,2841
5530,975
337,952
3699,1872
2228,860
5279,2827
2607,856
5060,1211
4122,2914
5593,1674
3280,2827
4988,3028
2123,2914
3408,1292
3804,1292
5798,2079
2563,3186
5046,0
629,952
480,829
1409,1292
4482,1355
2209,1907
4425,821
3456,959
5352,1211
2611,2853
1773,2508
5859,2705
5885,1674
5225,2567
5338,0
3548,898
764,2466
5600,909
5538,31
5934,31
4841,2577
4774,1355
5462,975
1857,1051
355,726
2196,517
2201,861
2349,1513
5375,1730
3904,718
3601,909
1323,1117
3539,31
5841,971
2935,856
2539,856
5392,2865
3463,975
3067,975
5827,2793
4679,714
4283,714
4739,1519
3376,1730
1905,718
5017,709
4621,709
1006,2349
4428,314
4087,775
5730,2079
5417,1582
5021,1582
5299,3024
3026,1324
5667,1730
4227,31
3731,2079
4018,1355
496,3186
100,3186
2736,996
3300,3024
3639,2490
5659,334
4064,1730
5285,1813
4889,1813
2019,1355
1618,1011
1384,615
988,615
993,959
1389,959
2889,1211
3670,1022
4188,2705
4506,1294
5399,2100
5003,2100
4874,0
5927,2219
5531,2219
5930,2490
3911,1084
4305,1011
4310,1355
3286,1032
1481,898
2439,2853
30,1292
2707,1355
2999,975
2254,821
1287,1032
129,517
1681,959
4358,1022
3962,1022
4521,2706
1472,31
5295,2100
472,856
4949,709
1396,975
5349,1582
3296,2100
3578,1032
2169,898
1773,898
3974,1032
3354,1324
4579,3061
673,1519
277,1519
2543,2802
3350,1582
3816,3075
3420,3075
5655,2793
2668,996
25,517
959,1324
3600,1730
458,3028
396,2150
1764,31
2566,719
4066,971
2610,991
3221,2865
2825,2865
4462,971
5406,2466
3242,709
5924,1116
5528,1116
2694,2567
2653,314
2257,314
1197,334
3464,2219
2960,996
3863,2490
3128,3024
750,3028
3807,2558
2243,1355
5698,2466
823,1032
412,0
4514,730
372,2853
1468,2490
4042,1674
5413,2482
5017,2482
3510,1813
3458,1623
5289,726
5755,2219
244,1355
4483,2548
1489,334
2017,2705
3228,2100
2832,2100
3360,2219
901,2793
4373,875
3977,875
4099,2558
1229,2100
1115,1032
1758,909
1696,31
5495,952
522,3147
3153,2865
5522,2775
5742,829
4152,2569
4592,2841
103,719
1603,971
4743,2256
1154,2865
441,714
3178,1582
2804,3061
383,709
3857,1116
586,314
190,314
814,3147
5814,2775
497,996
1457,3024
5722,3186
5035,2256
3631,2466
3235,2466
4639,2256
2447,730
4035,829
5027,860
3222,726
1047,1813
1391,1623
2826,726
3688,2219
4722,978
11,729
4190,1117
52,730
448,730
2416,2548
2812,2548
387,2706
5872,2349
4499,1872
1161,2100
1293,2219
1064,2167
668,2167
5241,2482
4269,2349
3873,2349
5513,726
5540,2549
4800,2739
3032,952
3242,2482
5360,861
5392,3028
5330,2150
2085,2569
1560,469
2525,2841
4201,875
1429,952
4791,1872
4572,2508
4176,2508
2613,1907
5350,2775
737,3061
4376,2569
4818,2914
217,1305
5258,3186
3720,952
982,2865
2968,2256
1564,2466
2572,2256
4864,2508
5702,2853
1968,829
1572,829
414,314
759,726
2519,1117
349,2548
1290,1116
2123,1117
5143,1519
4552,1051
5825,1324
1856,2466
5014,2802
4723,1872
965,952
1175,2482
2856,860
2892,517
3288,517
641,2548
4027,856
3631,856
2134,875
2724,1872
2909,871
2513,871
546,1907
2309,2569
2355,2914
2257,127
5278,0
2090,953
1257,952
5431,996
5827,996
1900,829
5288,718
3555,2150
310,2569
2433,1292
5769,991
4709,1011
4079,615
901,2256
3683,615
4084,959
2401,2508
4044,1560
838,1907
2085,959
192,978
4762,1022
402,2508
2382,953
5535,945
5402,1355
1880,3186
4378,1032
1107,2482
5006,1355
5741,821
4376,959
4563,31
270,2739
3343,2802
2947,2802
2656,1872
3695,975
4091,975
882,1051
393,860
830,861
1221,517
2377,959
1168,856
4864,898
261,1872
2585,127
842,871
446,871
5759,996
1445,2827
4917,909
586,127
190,127
3760,996
1518,861
5913,1813
366,1292
4877,729
2012,615
5744,314
5348,314
1134,871
3914,1813
5655,996
2482,729
976,2914
2421,2705
4539,1084
878,127
4651,2079
3503,0
2109,898
4955,2490
4220,3024
4559,2490
3335,1355
2934,1011
2882,821
1915,1032
2939,1355
3278,821
2309,959
5210,730
3212,2453
4590,1022
4986,1022
4402,971
2024,975
1628,975
3992,2793
4078,2567
3109,2705
4831,1084
4320,2100
5479,1305
