u,i
4970,1013
266,1935
3585,2219
431,2002
3316,1048
725,5
881,518
5278,2297
1271,3147
1053,975
4224,1573
1992,2126
2536,2778
2470,438
1104,940
2063,1777
903,2347
4638,1563
3098,946
718,2567
350,2171
3140,2111
3164,253
116,1186
70,252
5032,1086
1582,2793
3615,310
5029,2508
376,709
3454,1116
5145,1902
38,1653
2354,2491
1753,3025
2831,2830
890,1869
4147,521
606,2110
5076,984
4852,1276
4525,881
1821,2378
3380,793
1946,1326
5115,1851
70,2480
5278,337
1577,705
5754,266
2175,1563
1172,2871
4400,593
3503,2297
3351,2657
1666,2625
2394,1866
3889,1020
5405,1051
5785,518
5091,861
4859,1292
34,2419
4463,1292
4397,2924
2554,54
1896,54
592,2188
5074,2385
1770,1635
2484,978
536,2256
646,2424
4448,2862
5695,1914
1426,2764
3124,557
5340,225
4018,245
2812,2914
3791,1774
5329,1564
1423,2466
4972,2458
2384,932
3382,34
683,2841
3276,2267
1691,187
5550,1159
493,2717
5660,1519
1587,1527
4264,1590
2343,1281
4251,604
739,3123
2506,521
3588,1980
5280,1648
4566,615
4571,959
1288,1086
3228,856
778,984
1640,2477
922,2426
3279,821
4399,852
400,1563
522,2492
3546,384
5857,878
5153,533
2164,2827
2559,882
4393,256
5360,1011
1581,3186
2747,1872
5448,2521
2862,1822
3705,821
2758,718
3174,2848
581,978
3730,2571
32,1702
1546,1852
820,994
4288,2310
5790,945
258,1456
1096,2555
17,2333
3553,400
3914,1345
3516,518
3991,1565
2845,313
5352,719
4302,3147
5434,2249
3197,2458
4401,3126
5660,2003
639,3026
2328,3177
1337,2802
2684,2058
3739,2633
3271,313
1091,1056
4119,2100
3152,2284
3935,478
4017,1042
4514,1848
3514,421
4355,1037
2446,2243
715,2058
1434,991
599,1883
898,230
2527,138
3023,719
2775,1371
5901,2758
3003,1006
2432,1971
2442,2659
986,2679
3099,714
3939,196
4305,519
1860,991
2942,730
4439,519
5344,2840
617,2058
961,2622
773,2571
5102,274
611,2243
5050,1804
5248,99
5359,869
5386,972
1327,878
5045,679
2115,170
1042,1648
5773,2549
1690,1869
5818,1568
5074,2548
4050,535
4845,998
476,2176
5409,3026
1644,935
5006,1855
5436,685
967,2413
678,2310
2099,1515
868,1653
3252,905
5676,522
1598,940
3425,833
4253,1244
4306,2568
2582,1110
2319,1639
3518,1963
1730,1244
911,949
5260,1748
2882,32
2311,997
2751,515
5146,2400
3807,3005
1620,2577
2924,2163
5274,865
5408,865
2204,1285
2142,407
5160,1517
859,2829
186,1043
2003,1002
3343,2497
1662,709
3821,3061
1469,314
3511,2081
4511,2949
5199,2569
1816,1526
3922,2554
2019,1131
897,1027
4613,193
3596,849
4133,2774
24,873
624,2558
3124,1793
4664,2410
235,1285
2735,520
1405,679
2117,1639
876,1089
3620,2374
1001,37
1456,3061
551,740
2113,1116
4200,1902
3159,2918
79,930
4169,337
5338,2704
5331,1533
2223,2415
1361,730
362,2157
3657,1101
1800,777
2598,757
1820,1429
51,952
4304,1851
1497,1907
3417,301
5679,122
3564,2980
2335,2225
3080,127
3966,2206
1894,2482
3466,1102
1931,2549
5164,615
324,710
4462,1097
1624,1840
3243,2750
2512,2302
5605,1489
1923,1907
3762,871
1976,979
852,48
17,2630
5540,313
2972,193
4529,225
4133,225
4690,1082
5127,1837
4401,979
1882,2256
478,2466
5617,718
2047,1569
1117,1635
5917,421
1691,1907
513,1871
4422,2206
2094,45
3014,954
3358,1518
3064,1071
5751,1822
5642,2818
809,1640
4558,0
2557,2960
210,557
2578,2494
613,947
3426,1837
3923,2643
4711,1154
5086,277
810,2400
3473,313
5627,3075
1549,2739
1602,1811
4420,1355
1529,3026
3697,960
1195,898
5180,1043
1468,2750
1807,2216
1074,379
3426,3126
1144,1872
370,34
1082,994
2656,441
3095,1831
4972,1279
3993,729
4464,2566
928,2247
1162,199
5805,1253
5738,31
965,1533
553,276
4290,319
3292,1971
4157,3173
4802,2157
3365,729
3444,1022
4320,2413
4232,314
5894,1860
930,199
3929,313
2863,518
2281,1294
5006,3091
5777,2214
5508,1043
4488,2347
1195,1032
1012,2079
1210,374
1652,719
5281,2922
3849,1084
4632,32
2443,467
3303,1325
3389,1099
1990,1653
450,1036
4598,2111
3201,1048
2232,1186
715,1684
2012,2351
2745,1936
5212,469
5499,2219
3654,966
789,852
3540,1618
2561,314
5471,1110
5264,1009
2697,1114
771,2151
2226,940
3200,2866
1742,2059
68,3162
3383,1038
5557,480
3432,930
918,2551
3521,2665
4393,2594
3261,1048
3452,993
1050,2855
308,2218
2978,1110
4060,2569
5587,480
3123,710
3389,1583
1849,966
3256,1993
408,1294
576,878
4096,2384
5064,2775
3942,1917
155,67
3539,2466
4678,2739
2552,1244
3257,2753
3849,413
3848,942
5768,1026
4429,2385
4907,2949
1519,808
4871,1040
4177,3103
3409,491
4887,230
354,253
5345,1081
5219,1908
618,299
2400,449
2334,2081
2303,516
5522,2848
3445,306
200,725
2944,2764
4876,229
985,2163
1489,1696
424,1372
3407,953
1373,1521
4316,1703
2611,2739
4771,2283
3871,306
2255,3077
677,2168
1671,3026
3015,321
3290,2246
4000,127
4248,1195
937,28
3442,3017
1513,1127
5284,0
4855,1580
376,900
2805,861
1873,1820
3050,2385
3361,2247
83,274
3118,45
120,1095
1556,3052
1560,1481
264,2914
415,3083
2686,2458
2039,2647
1240,722
4972,421
5698,2218
1975,1292
4499,2079
1918,2478
2907,1272
2212,481
3793,1099
897,2426
3156,1976
279,1101
3388,821
1689,1837
2004,717
5462,1345
3404,3017
3521,384
2991,1350
355,1096
4190,1674
220,871
280,922
4872,1479
5061,1940
2528,313
4751,960
728,523
5557,2521
4335,493
138,465
3288,940
1502,856
953,1580
538,1338
756,2729
2389,127
250,871
4512,3014
5575,2511
861,1991
5637,945
690,2109
2954,313
4946,2717
1846,1016
1910,277
4475,99
5717,1813
3630,2747
244,1241
1023,979
976,2853
4198,2450
3642,1037
3857,2157
1379,991
4500,2788
5377,3061
3068,950
3661,2218
3795,2218
5660,905
938,467
2684,960
1359,2217
2910,714
3834,3085
5773,967
3782,1582
4945,2249
1280,1520
2691,37
4726,633
2432,2028
940,2391
1339,2100
3646,940
4099,1639
3849,710
4974,1085
5122,983
5514,275
190,1489
2731,725
5398,100
632,144
3087,1326
1132,467
504,898
2692,2490
5338,988
5294,2379
5184,521
3475,2347
5874,1907
5824,100
1500,489
1918,1002
5218,290
226,2243
1036,1294
3954,480
5321,2862
1433,1869
1291,473
4078,896
1134,489
2154,2568
4476,942
1974,880
3919,1024
640,1270
4437,1364
132,2557
2047,2297
954,679
1002,1659
4677,824
5205,943
2345,1173
5791,286
390,2034
2948,685
231,469
115,1048
2441,2574
1350,1029
603,48
2251,1696
4462,1020
477,875
5308,1980
4902,1292
5346,20
1815,2297
856,3123
3487,2841
2504,829
3013,706
4864,1939
2024,2821
3793,1046
5558,815
5489,2176
5032,1708
2799,1127
3977,574
5836,944
1906,1260
4170,1908
5732,2284
1439,2548
3641,1564
86,1003
867,1568
2689,1117
2767,1939
803,994
737,2626
372,1747
1633,2949
4419,518
2825,604
5362,2350
5045,2643
231,953
404,1635
5318,1489
209,413
481,2821
5615,1483
1334,2508
4492,400
3991,2858
3421,2705
2559,1020
4369,0
2180,435
3663,518
4570,1222
5712,1766
650,2226
3982,1991
5286,611
3641,1698
5852,1022
2713,1837
1178,1564
2651,959
510,876
1064,2216
210,614
5626,1618
3723,949
842,302
3951,3028
5386,2131
3156,313
3199,1703
3203,1822
4017,2335
285,384
328,1020
1675,276
44,2015
4278,2110
730,1939
3532,950
736,1195
1699,2740
3874,2407
3829,944
711,384
2276,1031
3107,959
4330,1869
1264,533
2422,856
4483,2865
3287,2058
1830,944
5709,848
2443,390
5812,37
5822,725
1197,1940
3986,2998
4220,950
2898,1724
112,1903
1960,421
4353,1479
4733,946
3346,1325
1962,467
666,210
449,2427
5118,2450
4507,2296
1902,1355
1657,1524
2398,1936
4665,2855
4032,2188
3132,211
4742,1008
3460,2901
959,31
436,1976
2141,940
1451,493
1879,940
4777,1002
1743,1833
1046,2659
2887,2450
2623,1623
5465,1753
4219,859
4974,2455
5301,598
548,2567
3664,48
542,1032
4513,2245
4628,2949
5946,521
2336,253
3966,3015
4795,2308
428,2623
5502,480
2699,1244
1909,1879
2733,828
2163,2927
2898,3147
2321,1823
1655,1962
75,226
3907,1095
295,0
5358,1640
3699,1331
2396,2347
3996,3015
4667,968
4709,2133
2219,1896
1441,848
1596,2671
887,1228
3825,100
3336,875
3353,1044
3017,2815
374,1582
5625,829
4981,727
2154,905
2252,2194
2675,2297
3074,2568
3965,2739
4660,1086
3120,469
1468,1331
3486,2512
4005,3077
4829,2026
5921,9
4861,968
57,720
3688,1276
517,1644
4293,861
5023,737
3833,876
5027,856
2556,3113
3433,942
1167,413
3596,2626
4396,989
1395,48
204,1305
4347,2036
668,2163
4560,3083
4983,1688
3525,881
3253,193
1078,1280
4209,1513
3149,1533
4854,2217
1199,2738
4102,892
1133,2118
1833,1563
1976,1117
5014,1159
1454,2698
3336,2298
745,1255
5347,2500
5383,2719
5097,2325
3225,969
4155,122
2111,1692
4731,1221
4705,0
3796,943
1554,54
2693,327
894,947
1200,2939
3137,2438
4594,1862
5424,1565
2437,522
4412,1067
4797,878
3832,2478
5351,2218
783,557
2462,1518
5798,1217
5440,1509
5434,940
4651,302
26,1517
5597,180
3384,975
779,34
5842,1674
5515,1279
2232,1406
2361,1816
2450,2797
5478,2151
371,1902
1212,266
3030,2325
3749,2012
3109,928
2580,3028
5464,940
3062,2802
1498,256
2924,1525
1896,302
1533,250
578,286
5430,16
2269,1072
5257,997
3010,518
2392,1637
2163,1585
1161,1775
3969,3075
600,984
479,2909
5637,2157
4873,1007
5047,2880
2330,1698
5582,6
4305,2243
4785,2880
2460,990
5481,2583
2854,1294
51,2058
2248,1484
1131,970
2533,1653
1731,965
5148,838
845,2858
2245,1186
550,2910
5679,1228
560,1154
2446,718
2081,31
785,1272
1881,909
3180,3157
3061,991
3111,2798
511,703
5948,2584
660,45
3485,6
3507,519
4871,910
1670,847
5445,1182
1873,1206
333,589
4481,1664
5756,2764
1205,518
3596,2439
3353,991
653,944
1294,2438
2335,2176
2846,2880
2727,714
3221,2003
3861,643
1154,1869
1968,2382
4163,981
1836,1674
1614,2793
4284,2439
4917,100
4275,633
1432,1032
23,898
5212,957
3851,305
1497,3147
1731,1099
1743,170
2493,1422
2293,2300
984,2747
934,940
1204,2521
1099,1007
5624,1840
1821,211
3879,2511
496,714
293,2829
3915,2168
4180,1685
4293,808
2192,1844
769,2566
800,1879
1536,227
3131,1305
1727,1515
1086,930
1119,878
1895,1099
3034,1372
5253,557
5021,988
3692,3035
114,2490
2232,869
143,976
3267,2482
2069,2568
919,416
4391,942
533,2824
5414,1040
3232,956
982,1869
5359,2272
4264,1517
709,956
4706,172
387,905
5487,737
1806,1003
610,950
849,212
4804,1646
2627,1906
173,1326
4244,491
2544,1871
4326,301
5705,34
1611,885
551,1659
3715,1086
5428,2385
5445,1800
4092,1009
4572,1646
1084,3061
1923,598
3110,1851
3980,953
5169,589
2022,2297
5492,276
5779,1272
4798,2339
3349,1086
3101,984
1633,2872
5026,3105
5558,522
1612,305
4843,1708
712,48
3752,163
5011,1292
603,1044
1535,1024
5123,944
3657,276
5732,1991
995,2965
4782,1590
4813,903
3273,286
4279,969
1772,563
4636,2704
240,1527
978,1456
4083,276
4774,2079
1804,2703
2585,2514
441,470
3002,2802
4972,3003
3420,871
1372,979
3669,1575
3453,230
2756,1056
4423,2946
2236,266
780,286
1604,1487
5867,822
456,1128
98,1420
2658,898
493,229
2967,2407
3872,2284
2619,943
1743,1272
4836,1021
5753,2413
1112,651
3455,2346
5248,965
1206,286
4568,1206
3919,760
4572,1325
978,1590
4842,2906
4470,1048
3744,944
3544,1822
5803,2126
1751,759
3306,3162
3614,1063
5937,2880
3054,3126
1679,856
3735,2521
4719,971
161,1718
3545,2397
4061,1001
3742,467
1257,574
4736,2079
1004,128
3984,0
4600,2218
802,933
169,266
1781,759
1803,518
3516,1063
5883,900
2022,821
2830,1489
106,856
4904,2979
363,1421
800,2176
4143,2100
4802,982
5571,32
548,2140
491,1606
1272,2171
2046,1565
2144,2100
2861,960
189,2961
2317,2028
2348,1341
920,965
2547,2490
2848,1664
3521,1006
2292,1971
2531,267
4245,2003
2527,2777
2914,971
4271,2635
5534,2220
5143,120
2746,2326
2990,966
5165,633
3914,1085
2965,909
2903,31
4589,2163
2808,925
2885,391
3370,2126
426,1719
873,718
5465,521
663,908
2080,2623
3601,746
711,3019
5021,480
5600,1096
1875,878
268,2449
2725,294
2468,1392
2506,1684
3068,633
984,1084
3654,730
672,31
1257,2936
4691,726
3770,1844
1127,611
3496,521
5116,875
3187,705
289,643
4752,598
5039,1594
4581,716
2977,2558
3517,1748
5857,2980
4528,2775
3688,849
5235,193
2580,828
5620,1697
5742,2626
897,2377
1700,2701
574,2101
3184,942
1305,859
312,2855
706,2028
305,1684
1590,1028
5819,1533
4343,1840
3653,639
4874,1476
3339,2923
5493,959
1635,2841
825,757
930,3025
776,2558
3441,1106
4447,1035
4151,2959
829,2569
1999,1963
3642,49
5209,2489
2010,1563
117,828
3854,871
3157,1697
5823,847
2521,732
3266,1640
1418,870
4883,225
1794,2847
4788,2617
1489,521
1635,2036
5709,718
533,2584
3074,1820
4280,871
4297,286
1165,3026
2419,805
1039,2163
4024,127
1558,2728
4994,2843
5173,1088
3762,127
1382,1748
4823,2961
2908,969
5282,1031
2217,2549
5116,1493
4257,1237
5019,1560
5399,1027
3100,2078
2238,393
4271,354
1201,1528
781,942
845,203
449,203
2121,2437
3834,1292
2344,230
3892,708
4929,704
2090,1811
4571,996
2150,2616
3941,600
3583,892
4822,2335
2767,1272
1373,2924
75,1840
3891,2176
2148,2920
307,3129
3201,975
281,1908
1382,943
3851,2777
31,979
1280,666
2723,384
1929,523
281,2847
3018,2961
2555,1739
2925,518
4172,1822
2226,517
1670,2514
2685,1031
5073,991
2965,856
4226,2058
3476,1560
2147,2853
5199,2793
3394,2659
2224,821
3858,1073
3574,1314
3871,2998
273,1801
2730,400
1042,851
2955,518
1848,2412
5227,2747
2937,878
65,2037
4432,32
3953,2249
3726,3024
3244,1560
4500,2418
4701,422
4146,2829
5660,2979
1441,718
2086,2176
4658,725
1989,2243
4344,2255
1438,2140
2926,2567
4832,1063
4935,2696
4462,32
4995,2747
2075,482
1851,966
4487,1028
5547,1008
2082,2592
2410,1869
4289,2706
2296,2521
3989,1690
2584,709
2663,1002
1899,606
3451,294
4727,838
566,467
1481,1032
4743,28
5553,3051
2502,2747
2466,838
336,944
315,67
5843,2066
2529,2880
703,1869
5276,2184
3989,2979
1623,334
5062,720
2278,2480
58,1350
4962,1270
3172,2168
3148,1582
362,2515
3510,2163
5745,1881
3164,1526
242,878
576,0
736,2167
784,3147
2024,1028
3607,3035
976,873
17,1699
2357,679
1961,679
192,10
45,714
320,2639
1082,2962
4327,99
483,1879
3910,942
2559,2476
4381,2779
606,0
4126,1506
57,724
134,944
4714,1676
5552,2775
3915,2225
4206,711
3163,146
647,940
2906,1244
2937,557
624,956
5056,100
1325,1003
4336,942
5151,337
2690,838
4758,1574
463,2701
3715,1009
2727,905
643,1356
1040,992
5484,2617
685,2521
3754,1876
1882,520
3024,310
3356,2769
4426,993
4104,942
5577,337
3842,942
2563,100
243,274
2538,43
5519,517
3932,1774
5014,1513
234,1659
4681,2801
1126,2240
4462,1939
5031,1867
4769,1867
156,2907
1735,2698
565,1614
4768,2396
3838,1708
4258,604
3339,2549
5419,636
4598,2924
5711,1976
1227,952
4632,256
3098,2837
4600,718
4679,1011
5481,2453
2662,994
4916,954
905,1840
1231,2764
362,100
5336,759
5341,1103
5864,878
5160,533
4895,1016
5264,1822
4863,1478
3293,2150
2969,1272
3710,2438
389,2081
1846,943
4945,2981
4421,1483
5370,878
3504,276
5075,960
2881,1051
3705,0
4873,1011
2999,1272
1241,984
1301,1035
1703,1015
2188,2750
4832,421
104,757
5188,1022
2691,2058
4520,334
3871,2140
4105,92
4664,1776
1087,1456
4942,966
5098,1479
3393,2515
1082,2775
4910,2182
3153,3028
16,2980
1859,1154
1513,517
1960,1206
3001,944
4461,1043
5292,971
4574,920
460,927
5658,1294
3216,2037
738,871
3919,467
1381,748
61,2349
35,1128
4198,2511
3303,878
3093,1822
5028,1248
3705,134
1874,1031
4588,1915
5205,1325
1309,2915
5865,3061
1159,3156
5572,1496
3010,1945
5711,2594
3068,1361
167,1590
5255,99
1841,2961
1899,3131
2966,1084
1221,1001
388,1000
649,775
1237,945
5096,2671
5376,2496
3591,1294
57,1021
2846,2079
4069,2989
1691,1273
2786,493
3760,2419
2961,1248
1509,478
1167,714
1048,2520
5602,2785
2813,37
2878,2152
5429,2076
1312,314
4756,1044
4887,1527
4176,2455
4904,942
2457,1341
2806,2249
4728,716
1921,3024
3349,956
109,1719
207,2254
4739,2568
3295,1659
4157,900
1643,2521
5753,860
2174,2157
2198,299
1990,535
5395,2091
2549,2219
1065,945
3030,48
982,3162
1921,1869
4548,2569
971,2249
291,2490
1192,905
4189,946
2585,2034
5238,1703
3251,397
3796,2183
1167,848
5286,993
198,986
1956,2994
2591,1290
3790,1614
1711,2409
5441,1281
4073,1902
153,2906
2407,2112
98,1
901,325
1001,2249
1878,2522
28,925
3749,1963
2117,1757
2972,2271
5343,2816
5187,1522
1761,3061
4316,2195
4302,45
5840,589
146,3024
1283,218
1470,2296
5240,1533
2096,2758
1905,3190
3331,2739
4446,2426
5460,718
3662,1563
2834,2872
3923,1338
1285,449
4308,1903
1663,1563
711,1116
919,99
2333,2297
459,2558
3410,1692
4886,604
2921,2467
3993,1518
3103,229
1195,2626
1830,1676
1418,2671
2199,2482
4998,256
4334,1030
1404,521
1822,280
5836,1355
471,2568
1142,521
3475,3026
1269,2548
510,1742
3024,875
221,1639
2781,1117
4259,856
1311,2959
5349,2176
198,2409
3799,871
5543,729
4882,1020
1132,2435
5941,775
1161,921
3222,2930
5636,139
2047,748
4173,1462
2365,276
1117,1753
4936,1606
5471,2704
2169,337
434,942
5279,1945
3895,2807
266,2297
5197,2320
1530,1518
4341,2335
4585,975
1892,1907
794,1635
3401,959
5949,1366
5816,1022
1413,1872
93,2719
377,34
788,1820
2283,974
4614,400
2036,2036
246,490
4807,980
5867,960
4927,2028
1620,1569
5011,975
3992,996
4845,3157
4330,991
1019,3042
3625,421
296,203
3506,729
1391,1867
102,337
2445,1278
5471,2249
1918,2515
2618,1206
5930,319
1009,2704
4575,421
177,861
808,1667
1253,2283
2156,1525
1237,1026
3544,2310
2140,2520
5476,2219
1319,1590
4455,2167
2941,519
1296,1606
1347,605
4860,940
1437,2750
620,276
2306,3162
55,467
1082,307
2278,1114
2003,128
5160,1582
3025,1
2620,2167
5094,181
91,1221
3083,1110
1684,1664
2066,1766
2398,253
3993,1331
4734,777
374,1509
5047,2994
4109,725
5143,2702
5716,120
4757,946
104,867
536,524
1637,313
2153,1361
2707,2701
486,2100
25,1513
4137,679
5141,2979
3525,2552
5476,2703
5526,2066
2914,2398
720,991
1680,3019
3392,710
5916,531
861,2162
806,1674
1355,2670
5718,3175
5191,248
751,2906
5082,1244
5493,24
2697,2521
2998,1695
1372,3024
1635,1906
3015,1110
5596,1465
1041,1167
4322,967
4231,2569
4069,521
3716,1157
278,1181
4679,450
1494,1674
174,2521
4040,2974
803,1002
2721,1013
3619,2163
5929,712
187,2167
3504,870
2840,1644
5553,1364
4748,967
3000,1367
1318,1044
4035,2980
4458,3083
3913,516
5718,2370
3873,1117
5048,855
2491,1840
3021,1840
3879,2625
2012,859
4629,871
5771,661
5475,2585
1416,2491
5914,969
4427,1676
590,2183
4645,815
5044,1086
4791,640
1630,1696
1743,1573
3317,1020
1541,2378
4140,306
2202,3026
3709,1251
2945,101
2291,1563
5252,1385
4326,2159
4790,3017
1194,2455
4621,1518
629,956
16,2419
150,2419
3407,1071
5716,738
1123,710
3382,1014
2480,2374
2771,860
4914,989
1952,942
1294,942
5475,2719
456,1563
5590,225
314,921
1609,953
3836,2473
3999,959
5045,1041
2713,1390
889,1014
1586,942
45,100
955,321
459,3123
1701,1831
932,337
536,337
5044,2509
2710,2031
5726,1560
3300,3028
4504,2006
54,2256
3478,856
205,2425
5405,421
2221,527
3425,1195
3390,2140
300,218
1222,1954
5253,0
1491,1590
3738,379
290,2159
682,1451
5126,1356
4121,1837
4453,324
3054,878
643,3186
3623,1560
5435,421
1821,943
4911,421
1289,1082
5800,519
4564,313
4015,1037
4432,1325
4195,3075
1812,1015
2932,1046
2961,1976
2453,1011
2224,959
3707,1042
2404,2058
666,702
4069,1623
4724,571
3676,416
1857,384
3197,2633
5272,376
3964,1048
4034,1787
309,815
3387,1976
5942,1110
173,1708
5362,2521
2397,1237
3163,16
303,1000
721,759
2360,1355
2386,324
4428,2091
5776,2511
3966,1279
4754,571
5921,2111
4677,324
4176,2028
2715,1704
3181,945
4399,1511
2902,1530
1673,2495
574,308
4861,2481
441,718
1375,1525
5014,1033
3869,2635
1918,986
1508,1088
3953,1582
200,1006
1814,2326
4796,3025
1733,1206
511,898
497,1000
1789,1515
5593,336
1119,0
513,944
3548,715
5141,966
5731,1963
3874,1639
5548,2256
4164,2152
893,1350
5229,32
4067,2219
4031,310
3857,2409
3416,946
3609,3061
128,729
4044,2235
1303,467
5260,2728
5394,2728
17,898
788,775
1491,3147
677,944
3445,371
3192,679
2062,1623
2253,2157
5169,516
814,2346
4126,705
4267,1876
4387,480
123,1674
5739,1800
387,966
4950,593
5096,2862
5608,2256
1506,1526
3772,557
2728,521
639,2880
3691,2066
3464,2841
4189,64
5576,1405
5567,1851
679,966
3055,1855
1661,2753
2702,2491
4154,1009
4882,1748
5885,2914
3987,1835
5143,1523
2555,751
17,1032
2330,1572
3721,2066
2735,2789
4483,137
2690,1326
2024,711
1728,2635
4185,480
3980,1014
4677,942
2218,1516
2951,1101
1621,1260
5368,1991
5836,1867
1514,2302
2092,64
4912,435
1477,3174
2967,1984
3985,984
3601,55
791,2846
5626,2407
5684,2385
5845,990
298,469
638,2789
3606,1338
2642,1820
950,1563
4651,1949
525,633
3269,1918
4198,2381
5230,313
2167,2466
5916,1580
2196,952
5885,15
4398,722
3465,517
1624,726
1340,967
3387,3078
3406,876
3166,1389
5437,10
4874,1590
3217,1354
5693,195
2162,2472
5596,2514
3782,574
2613,1590
2663,953
2279,24
1238,1040
5725,1581
3868,533
5299,426
5034,909
951,229
2467,1014
1848,1908
339,604
3823,2453
4838,970
4411,2623
5496,1879
1814,45
1299,1851
332,2816
5511,2941
5708,1011
4217,1976
3169,1821
70,1476
4559,400
4875,2326
1098,1918
4825,519
4601,1565
4528,2218
4884,1099
4357,1582
4004,2218
2444,225
4677,1560
5929,956
5705,2002
3952,2058
5034,1043
1873,2853
2488,3126
5062,2310
3902,2880
4905,2326
381,1903
112,3176
2364,2309
287,1487
1090,1811
1554,225
551,1533
3870,1063
3672,324
5385,1623
3600,421
883,959
683,1837
2844,1606
2556,385
3738,1294
4371,2927
2566,2793
3884,1119
5238,2512
3672,674
3721,2818
97,400
281,2961
4804,715
5751,2481
5748,520
2475,1335
2270,1869
1869,1525
4484,710
3763,950
1765,421
2546,986
959,2243
5816,1563
4484,1649
1273,898
1252,775
3356,976
2409,873
1495,3162
1581,2182
4437,490
1266,858
3929,1777
2320,2521
4356,2753
1001,1314
1414,729
2905,2393
5175,2297
4101,2419
276,277
2117,822
5501,2467
4940,710
4645,2482
2742,1813
4600,1019
4712,1260
1525,1849
3539,1568
2852,638
968,211
2673,3147
815,935
3877,1563
298,416
674,3147
4631,490
1736,2419
4005,967
2195,489
3752,521
1589,679
1327,679
1134,1038
912,2157
3405,413
924,1228
1371,2671
1965,966
1744,967
3038,2871
534,1982
5112,2641
3324,1922
3002,1871
4107,870
4880,39
5501,2601
4122,2841
