u,i
5411,681
1954,2907
2114,1876
2220,3026
2862,49
1158,721
5332,573
4110,2709
2096,2209
4921,2924
659,27
4222,2923
4659,2924
777,248
3611,2769
2141,639
40,1675
2306,706
4608,892
2144,1876
1743,1532
3308,2179
2243,1855
5008,1765
4859,1642
244,1855
1641,474
5820,862
5425,1272
2990,742
2853,2164
3135,1096
2068,137
2873,1096
1572,2939
2165,1009
5588,862
5638,225
3974,2016
5118,2633
5385,533
5605,1997
3375,933
23,1455
2841,2689
2688,3
2839,2616
3235,2616
666,1332
5511,2335
3391,3129
1675,1532
2012,363
5732,991
40,1809
578,172
1407,1717
2410,409
2630,2627
5584,2032
1174,957
642,1096
1776,1025
5922,1273
1574,1830
1286,609
4438,1719
3179,1529
5345,1642
2776,358
3994,924
4744,2176
5821,1571
1480,101
1020,2560
153,531
2291,2006
4223,1915
3961,1915
5071,1258
757,645
2183,194
538,1281
4285,2012
3912,1272
3313,2633
765,2226
4586,2906
4188,2079
1815,2427
4640,1422
3706,2335
4158,924
2420,2766
376,172
2533,1889
155,173
158,2164
471,409
3907,1278
1763,924
825,2627
2251,2176
344,1765
263,645
5213,910
3258,1017
3867,1098
1859,2325
5496,2696
4811,149
4202,822
3713,631
2341,3008
1087,533
4017,1042
4459,2141
4144,817
2939,2176
3278,1642
4897,2552
332,600
370,892
2992,1248
4456,1089
4470,987
3239,1125
5909,771
3507,2633
4679,1511
3836,822
5508,3056
2559,2305
1246,2633
1570,2730
1823,924
4,892
4185,1915
4918,746
1019,2627
2132,1679
2872,2243
2182,1042
3020,2141
3269,1125
2942,730
2758,2141
404,1765
2658,971
3887,6
4668,571
574,1422
5430,2614
4727,1151
1260,2689
2356,2326
57,903
1612,862
1952,930
5374,1901
2086,1684
4508,474
1725,924
674,1252
2157,1335
3936,248
1816,1042
4851,813
4586,1296
1169,1231
5640,2959
2612,1915
2787,2670
543,954
4378,1532
5006,1855
5414,926
4032,895
5527,49
3068,1377
967,2413
1743,2634
2013,2495
2793,391
5258,3015
2741,1921
2641,751
800,960
2818,2141
629,1078
2726,2552
2330,2552
5735,1102
1714,2054
2500,2209
3276,2430
5170,1855
1424,6
2282,1757
5577,1455
3763,1767
117,1088
2481,2906
5764,1281
4568,474
3305,1855
4404,1009
2671,751
4424,2415
2137,63
2882,971
3885,1383
3121,987
3131,1675
5736,172
4791,896
2215,885
5474,172
3343,2497
2147,1690
1161,2413
5710,2334
4552,1819
5789,2627
2019,192
2817,172
413,1207
1141,448
783,740
1552,1480
2185,3113
2271,1167
1839,2476
2763,1629
3935,1096
4588,2415
2019,1131
3360,572
5445,2975
970,751
3639,2616
366,987
2281,1481
1508,1531
2559,2923
3965,1096
3569,1096
790,2
4356,2415
2236,957
5257,830
2223,2415
342,751
3131,1809
4268,1255
5837,358
633,2620
263,1397
770,639
1372,2959
847,859
3245,1507
5153,830
3160,645
3072,2518
2676,2518
472,1921
768,751
3699,2616
2983,194
851,1917
4900,1323
2754,896
560,987
2358,896
2554,1774
3378,2975
3714,2924
4309,101
3722,533
5126,323
143,1830
1191,295
1011,859
5581,903
5646,2052
536,1532
1298,1855
147,259
2793,1009
67,1993
3324,645
3102,2518
4772,2427
5271,862
1143,1917
3056,830
3488,1241
5530,3008
3229,2478
70,951
675,2980
5866,2176
2407,1323
1543,2975
388,2923
3050,1954
202,1255
890,1629
3596,2622
3638,2124
3665,2227
5083,1915
1101,2041
2641,214
461,957
3384,487
4862,226
629,2985
4643,862
5039,862
5301,862
1093,645
1679,742
5146,924
1073,932
2028,2616
4631,2730
2377,1272
3149,1529
1831,1513
5537,2243
4847,1042
1311,2975
3804,1231
3957,2227
5593,2552
1129,2934
5881,740
1519,645
4378,2634
3965,775
3946,533
3550,533
4044,1068
100,1486
2039,2566
1657,2272
3491,892
4666,822
3819,1889
3117,2371
3201,3008
4803,1093
455,896
529,845
954,2529
1028,2478
1341,2975
5042,1109
2403,749
5099,862
814,1179
1153,645
1238,194
5534,1167
312,968
4907,1042
2654,1684
4509,1935
5643,1110
5307,1915
5571,1207
4320,2413
1264,1765
3678,2946
5894,1860
2962,1278
5718,1634
5766,2614
2784,1915
3481,1843
3441,724
2510,1154
1154,92
3919,3008
3134,981
4813,2696
4802,63
1003,862
607,862
2847,924
1496,960
3514,2141
5336,1690
4374,2999
24,1975
2516,6
5762,751
72,1642
5896,751
1952,1361
2770,1993
4826,248
5476,1296
2802,750
715,1684
369,1047
656,323
2260,201
4223,1675
513,2489
4849,417
4723,1998
616,924
5062,1464
1240,3003
3014,1572
302,2454
3160,1397
4058,2547
4094,2204
5763,1511
2109,2634
1034,2376
4031,1855
887,2326
2012,2701
166,2566
3196,1993
2863,63
810,2079
3393,63
2290,201
4998,1829
2028,201
2773,1109
787,2095
352,477
3061,987
5432,1532
5912,2923
5172,3113
1581,2141
1481,971
4566,859
3674,2907
4304,859
2067,1068
3939,172
526,226
5374,2466
3433,751
4209,972
5052,2415
5408,1296
5914,1656
3319,1403
4090,1280
4513,1383
2223,268
2670,957
5170,192
5815,896
4223,1809
5513,531
1764,3137
2861,1464
4365,172
3117,895
4909,2487
3725,751
4938,973
2343,720
3942,1917
4412,2620
4646,572
3596,1280
1552,2850
5353,434
726,822
2763,2999
5820,2529
4416,2739
1256,987
1373,2326
528,248
662,248
3812,2975
1909,2306
4958,1975
3915,2164
5727,1025
2430,1254
2034,1254
5343,96
4706,973
5890,2709
5361,2365
1727,1511
3227,1009
756,822
501,1993
1332,1921
2029,1849
2008,972
1743,1455
2369,1917
1548,987
1331,2450
1558,1675
5345,1081
3103,192
4178,2924
5288,2267
3916,2924
143,972
573,556
5483,1954
2840,721
4392,409
1637,2907
899,1480
14,2255
612,3113
4561,1349
464,771
5161,2842
1489,1696
2399,1917
1984,1675
5499,2837
1118,248
722,248
154,730
5737,908
4689,753
5513,1954
79,556
5817,2365
4418,2919
989,1531
192,433
2066,172
2332,1045
1267,721
3290,2246
4222,2980
4208,830
5746,620
5856,226
1279,3175
3440,2190
2977,968
4764,1462
215,43
3303,1138
2456,2959
3664,2837
1485,18
2605,49
889,896
4325,1765
2422,1096
3803,902
4807,2448
5891,570
1429,1025
5288,2751
4544,533
5325,1098
5521,2730
2656,2616
1560,1481
4627,1699
1255,845
4328,908
1315,896
4085,1904
2419,2114
2352,892
2691,358
127,172
737,101
2356,1765
5916,226
1776,3176
4374,2946
2844,573
1622,2709
2021,2226
2816,2689
5556,822
14,645
100,1917
2171,2924
3356,1098
178,2739
3552,2730
3677,924
1646,1009
355,1096
458,1975
5422,1946
1010,2488
3534,57
5454,703
2171,830
3511,2325
3977,1566
2996,2633
4355,960
465,1641
2989,1462
1053,845
4388,908
4270,98
3707,924
5899,6
4273,1335
969,2837
4880,27
2256,3008
2018,1904
5752,895
5750,822
5824,771
4903,1889
536,1642
5692,63
2447,482
5119,201
1545,1842
3878,2095
1588,226
5172,27
2298,2079
3700,1042
5271,972
644,2114
652,1975
3603,1109
4095,1571
4275,2670
1701,1042
3371,951
1705,1915
3159,1068
4284,1443
4463,2906
4664,910
2623,1997
3519,822
1626,1807
1739,1684
1677,806
3857,63
758,2751
276,533
3445,1058
3784,1278
1731,1042
2414,318
2653,2778
3174,6
3589,248
3557,1464
4851,2614
797,2864
4407,1634
4694,910
4768,859
2173,2326
2558,2891
4879,1629
3683,822
5682,1953
2096,2079
3240,2696
1707,806
1507,1684
4838,1039
2708,391
5034,1917
3131,1248
3545,299
4818,572
3753,248
5454,2476
5222,2907
3016,1675
5194,859
4497,1685
4829,172
4724,1876
2029,1207
3977,895
4904,2975
3319,895
4909,1629
5685,1096
2524,2906
5027,1096
3991,12
3387,248
2052,63
4094,1830
687,201
3347,849
3137,1039
4731,172
820,730
5259,291
3564,2769
4486,2061
2540,2
1886,1464
2333,2907
2388,2614
5361,1507
5815,1677
1018,2408
254,1258
5228,1917
2561,290
2903,27
5150,2226
2880,43
5383,2959
2833,1917
4519,639
5157,2616
4536,1774
3679,433
4078,896
4897,999
4260,2630
4391,3113
1164,1829
2570,2
1040,73
3518,2959
4182,2939
147,987
1568,192
5192,358
5028,1455
5252,409
3842,3056
5258,1917
3597,973
2580,1629
3044,43
1984,817
5449,2616
2913,1280
5187,2616
3071,2620
4012,434
5316,2272
123,751
4285,1532
2101,813
4544,2924
2710,1860
5413,892
2157,1876
5870,579
364,813
2867,2975
1764,3113
2385,1511
1846,2923
2548,751
538,1151
2117,1696
5036,1292
4643,2529
5648,358
2714,639
4610,137
603,987
1093,2312
5131,1529
5510,2114
5284,81
643,3015
1574,895
1658,1532
1749,896
2988,3093
2599,1066
3709,409
4452,2934
3779,1148
296,2907
2961,1455
1283,1096
3113,2226
1397,1383
581,43
5211,892
5944,477
534,1917
1508,433
2590,1138
1559,2842
3739,409
4625,2488
1982,1255
1383,2616
3549,1975
5519,2176
956,859
4330,96
1121,172
90,1876
4868,903
1635,393
838,49
2080,1009
1447,1096
1937,3175
2307,1954
3184,2227
3941,2206
749,1697
4424,862
1153,2312
477,1009
3412,2616
4162,862
581,1332
5447,960
786,2518
719,1296
3831,533
2005,1774
818,521
3896,1682
3727,2627
4799,924
2199,327
5160,903
1285,2616
1151,172
1665,2837
4898,903
5032,903
5462,487
4160,1917
3684,2176
5048,847
1703,96
4485,2427
120,2815
543,2918
4619,2427
1938,902
2896,605
2450,2016
650,2226
3563,1068
4795,1340
4829,924
1181,2616
4963,924
4792,1042
36,1774
17,1532
4862,283
954,358
2117,1025
1754,973
2280,2709
4171,1863
3474,2689
5100,2326
2452,749
3212,2689
13,1009
887,1765
4282,2633
3879,1462
312,1830
4434,1684
2724,2376
5609,1422
93,214
103,902
4597,924
3389,2766
4335,924
118,1964
400,896
462,1774
4560,1042
157,1138
5398,2141
3168,323
5646,2243
3584,201
4826,1915
5306,2552
5130,2326
3170,369
2096,2376
1490,2566
5774,2778
3544,960
1801,1704
4717,63
2962,46
1148,358
1029,2356
3033,2141
4265,2413
4862,417
3607,2413
5711,2614
1905,714
4957,2906
2813,862
650,266
2637,2326
2909,570
4855,2629
703,92
1243,1534
5281,751
1012,847
5009,63
2598,2371
5929,972
583,2427
920,1258
5798,2209
5118,2450
5753,746
5073,987
345,1323
2124,236
2962,1335
2335,2900
5686,2907
5266,1567
4607,433
2093,2054
639,2709
1415,2176
2497,1915
1026,903
4350,1531
3075,1397
3419,1207
3935,2255
3592,1889
5049,751
3163,2907
3793,859
4374,3056
5709,43
29,2376
2560,924
5237,987
4247,248
4794,417
3099,2141
3968,2553
3135,2552
2366,1058
915,1422
2873,2552
2887,2450
1445,2176
3644,1675
4198,3015
5055,192
5431,2923
4828,2630
5917,1096
4219,859
2350,1464
3193,2907
841,160
5203,63
3561,859
2470,68
4846,957
2738,822
1413,2079
4361,2605
4554,556
3268,987
2917,6
3402,987
530,2900
3851,813
5883,172
3243,2620
3479,1207
2412,248
2393,6
1448,730
5665,2164
505,2089
1635,556
3591,859
1480,1207
1824,1017
320,57
953,1690
75,226
2248,2476
2962,1819
3244,751
2972,63
3758,972
3892,972
3718,1573
3857,1917
3600,3015
983,751
3244,1690
64,2696
764,2141
1927,556
1705,1675
3940,639
4012,2959
3750,2959
1455,746
4017,859
5820,358
190,2054
5771,1405
5403,1009
3646,1855
3850,1096
3943,2041
5044,1830
3657,1455
823,2906
4240,1281
143,895
3625,1917
94,2696
4067,572
200,648
4870,2616
3574,639
255,1109
3696,1568
4608,2616
2832,2
4811,1255
3682,172
5250,2837
5017,1323
4019,2975
2933,1774
3267,896
3045,2769
23,951
2387,2769
3667,49
4142,1096
4276,1096
4538,1096
3911,409
5014,1025
623,192
5341,1420
4389,973
4764,96
5208,1830
1930,49
1100,531
2767,3175
2898,248
4138,573
502,3056
969,987
1468,2620
4508,291
3675,290
1696,2255
4048,2750
2556,3113
2341,2959
658,536
5178,1025
1320,2907
4271,2041
258,602
2663,2421
2023,1337
2117,972
2710,1486
5705,892
3556,194
3346,1138
1866,572
4295,533
5816,908
3531,137
1077,1809
3971,409
4102,892
4224,1821
5597,46
5032,2489
1744,2272
1615,172
5488,1042
4421,645
1160,531
3768,2709
5626,1915
5939,160
3506,2709
5815,2376
5097,2325
3891,830
4055,2924
4721,533
5127,1975
4848,2560
54,556
2036,2272
4624,600
3966,600
4004,892
1982,2975
3902,3059
5922,903
1586,531
1200,2939
1609,892
4312,2176
1163,3057
3224,902
289,49
1001,1009
5127,2325
5435,226
5216,862
5478,862
106,1096
5576,1397
510,957
1100,1954
3789,1842
208,2312
5457,924
5605,822
1169,1532
1322,1774
587,2308
3966,1889
2426,1272
5007,1627
5286,1042
2634,1975
235,1102
5424,1915
2184,2678
3717,2124
3421,1042
167,1907
4437,2413
1121,148
4543,1119
2499,2689
3030,2325
93,645
5621,924
3114,1272
4432,3008
5450,1042
4464,1765
4500,1422
2258,533
3435,1098
370,2616
3622,924
5487,1863
1803,892
4322,369
177,2975
2465,1765
2203,1765
778,1098
1160,1954
3075,1694
38,1096
2111,2176
3152,1914
5665,822
5024,237
2538,1462
5869,63
1892,533
3069,1098
5113,1248
1437,892
3481,1042
277,1462
5886,417
4648,1828
238,753
3357,1915
425,579
3059,6
3441,862
3613,1346
5245,771
2721,1704
3274,1099
4855,27
5772,1419
1489,2371
1969,3008
3703,458
5642,1346
3152,1109
3819,1572
2723,2689
3485,6
3089,6
4976,2424
3572,2634
172,2176
5418,2769
3616,2906
4743,910
1577,2376
5195,253
4312,1855
5136,3056
1344,862
5425,715
4040,1921
4831,730
4862,43
3802,63
228,1704
5684,417
4553,1917
3866,987
1760,1679
5841,1532
4733,572
2252,2141
1856,2141
2966,730
598,1422
4156,2
4290,2
4093,1151
2121,1843
3232,822
4562,1629
5288,43
3942,1921
2493,1422
3847,2815
4862,1332
1190,1684
416,600
4521,1039
1615,924
4633,1280
685,236
494,1422
1624,2141
2500,2778
3040,248
232,1422
3183,556
2353,1038
2772,433
5417,49
3307,1531
5155,49
5900,957
5638,957
5368,1096
3986,1819
5856,96
3600,63
374,724
4794,43
5759,2415
3105,1023
3466,248
3340,1829
134,2176
2524,2963
3064,433
5705,839
2625,3015
4736,977
185,2141
503,730
3643,2769
5398,1096
3037,2959
490,2188
2663,274
816,2358
2270,1511
2741,1096
5721,968
4998,573
2563,43
3528,2415
5359,2272
983,27
1829,987
4587,2924
3823,1774
1101,248
5487,737
990,417
1645,1809
2760,1496
2113,1685
86,2670
2820,49
2183,926
4065,2246
2905,1096
4863,2226
319,1151
1148,2696
1475,839
2974,1455
675,32
2099,2918
4890,639
306,1855
751,27
5073,2975
3791,896
4340,1138
4751,2924
329,2778
2244,2518
5147,2924
5695,1975
750,556
488,556
256,987
266,1675
1675,1809
4643,358
231,2620
1843,3113
836,2959
3795,1954
607,2907
1637,12
4647,2170
5447,533
4798,2339
5099,1513
3000,932
4421,137
5922,2489
652,556
2004,1876
2138,2630
1728,480
4658,2709
5852,2689
4783,903
4811,2170
5556,826
1206,2246
3455,1862
5215,533
4762,965
722,1675
362,1332
2034,1876
2872,2975
241,813
1877,1138
3059,2047
4822,2709
372,2959
5209,903
4813,903
1318,2837
2287,1009
3844,1041
2899,1765
237,290
5770,2633
302,2405
472,1096
5794,775
3755,2689
1344,1025
4152,2325
3491,2616
2288,830
643,1917
581,1039
5130,960
3380,533
4161,1098
4319,1684
2639,2750
1706,101
401,290
4423,2946
2768,127
2582,903
3980,2376
983,645
3309,2171
5867,822
98,1420
1999,2016
3410,533
4535,908
5072,2079
4805,2489
5002,3003
2693,892
998,2616
745,2170
5263,2778
602,172
3093,1765
3170,1231
563,409
694,892
0,1235
2739,2176
2097,2709
1977,163
4346,2325
751,645
4851,740
3526,1997
4694,3008
5200,2614
3319,1704
4573,2489
3279,2305
4294,822
4280,924
5661,730
4243,1042
251,2924
1701,2335
3545,2397
5300,724
5357,1258
2244,1042
3068,2243
4332,1464
5543,859
2437,2376
1060,2689
4720,822
2065,518
5844,972
4715,2141
1081,533
4570,474
3035,201
5010,746
841,2766
949,2299
1564,2572
2278,1915
5394,2614
554,2709
934,2176
5077,2907
4094,895
5152,48
649,2946
1929,226
4954,63
4045,2696
2861,960
5886,43
4862,474
920,965
658,1719
742,2356
2079,924
89,2730
25,1025
1169,1642
964,2176
5372,172
702,2176
2877,1843
5628,1855
1175,144
5767,2953
3568,448
5452,1629
4732,751
1496,724
3581,3127
3615,1957
5454,1675
5545,1039
4800,885
5261,1280
4920,987
3390,2778
5267,536
506,924
4556,1464
867,149
660,3054
3549,556
3924,433
5070,1685
5371,859
4980,2923
4333,2358
5749,1219
2344,417
5343,531
2385,226
5802,1045
1999,2634
3372,859
581,2946
3659,1855
4892,1009
4243,2815
33,862
2870,648
2997,1921
4929,1830
2229,63
5030,192
2961,1675
26,822
3030,1280
1970,2054
3911,3015
5065,1876
5507,2975
5517,1219
417,2141
3010,1567
5892,1096
2459,1464
236,1571
807,2326
5318,1009
2218,1752
3027,1921
3323,751
4284,2415
5423,244
4151,2825
1305,2953
5730,2616
3144,1917
3614,2620
5537,2975
5308,2923
72,12
3905,2769
5765,358
2936,2907
3597,172
4149,3129
3538,2975
4512,737
126,248
3672,2975
2347,68
3560,290
3661,1096
4545,96
1305,859
1074,172
4770,214
3747,1055
4053,573
830,751
3653,639
1175,1917
1509,1039
3405,1291
772,746
1887,433
3121,1532
4700,1323
2933,1481
2554,896
3020,137
4890,1420
430,1921
3277,2395
4908,2376
990,43
5620,892
5771,307
2889,1532
3470,2975
2496,2769
4791,2730
5209,2489
1494,2959
1527,2907
5928,2176
5281,2365
1659,2272
1755,290
1128,1855
2460,79
2742,3175
1990,1096
2218,3175
5363,862
5020,2186
447,181
944,987
1023,1280
2599,1554
644,2415
1824,2497
342,1296
2352,2616
4540,2488
2090,2616
3845,943
519,434
2220,1908
312,895
427,845
1129,1117
1738,2164
2020,1096
5024,1554
3747,1539
5173,1088
3189,2709
5393,862
2877,1656
5131,862
5524,3008
295,1830
634,1296
2296,2842
1482,639
2841,2376
4278,2114
5372,924
5110,924
3291,892
4547,2504
426,1532
2238,393
3134,908
1150,2529
3782,1883
3695,194
4825,2633
5835,806
3642,533
2150,2616
1754,2616
4822,2335
327,2842
4969,1042
4322,1231
3558,81
2512,753
3298,908
4019,1422
3752,1078
4230,1642
403,2837
3975,369
1018,1420
1769,830
666,214
5707,2095
3907,3059
3981,3008
1689,312
658,2016
2465,533
334,1138
5848,987
5528,1571
5132,1571
1090,892
2661,822
4340,2537
200,1323
1752,1765
3507,92
1117,1025
523,2730
5905,740
1018,2709
3267,1571
3991,1602
5259,1531
2917,226
3139,2325
1246,92
1509,2946
3002,1273
3656,565
1322,87
1778,892
5616,987
4508,27
5031,2054
201,2837
5284,248
1500,2079
2272,3090
1520,1765
3564,1915
878,46
5434,192
3302,1915
1980,2689
4082,2255
5452,771
2912,417
5854,751
1673,2946
1082,2478
5886,474
1894,2356
4963,957
3117,822
5780,987
5363,1830
1337,1684
1977,1078
259,1098
2176,2227
1854,2176
1042,46
3812,2552
842,924
1043,2900
523,2864
1634,1089
4628,859
987,1278
3695,2906
5587,1696
5651,957
5721,1696
3154,1993
5389,957
4993,957
4415,751
3857,1921
3931,2624
2415,2593
3416,458
2408,1422
971,1684
1305,806
5393,1830
2141,1078
4536,2209
872,924
5485,2358
2964,2054
3671,2670
2019,2778
4028,2907
3319,1464
1581,2552
1417,1397
2599,2306
3137,3113
618,226
4445,751
924,1464
3625,1921
3119,63
1462,2079
5896,1296
4941,1332
1909,1078
3158,957
4679,1332
916,822
4212,2620
5707,1774
5208,895
4241,1860
4215,639
151,201
4951,2959
3659,192
2540,3015
599,2054
1318,987
2717,433
4146,1219
144,2413
5600,372
2559,2476
5308,2415
57,724
3804,1455
3276,3056
1342,822
3752,2985
4504,2620
3015,248
4610,572
5675,896
3319,659
2961,951
79,1422
4513,639
2238,556
5413,2616
2453,2430
2747,433
448,730
4300,2975
2144,1860
5855,2934
1101,2049
5751,1830
1238,68
1924,3025
821,3163
3715,1009
559,3163
593,1993
2556,1023
5011,2959
2344,1332
5797,862
320,1834
1774,987
1378,987
3319,1948
3754,1876
4325,2631
3277,2476
992,951
300,2121
3356,2769
3667,2631
396,1829
5632,2488
934,192
2391,3026
4340,2350
885,1993
286,910
5079,2689
2264,972
4179,712
990,474
1945,2158
4194,1774
5672,1513
2385,2430
3932,1774
4966,533
1547,3051
4038,2924
4910,409
5837,2489
2420,172
4383,892
2633,1219
3426,101
5695,1093
2159,3026
1870,2923
1703,531
156,2907
3638,1677
1320,12
2531,2605
4090,1020
581,3056
4345,2478
983,2312
2342,639
4415,1719
795,3015
5652,2335
4831,1405
3098,2837
3994,908
3827,2488
3945,2709
2875,2041
3532,96
323,172
1090,839
1007,3056
4436,2946
5492,1272
3749,2016
5160,533
5313,775
812,336
75,43
3277,2960
4636,533
2948,1738
362,1039
441,1332
1289,3119
2361,2170
1136,433
5752,822
1586,3113
2969,1272
1214,1255
5147,2176
2843,409
1645,2939
838,1907
1909,2985
1482,1420
417,1096
5057,2633
1848,2709
4201,204
937,573
2599,2119
4457,2079
4591,2079
1879,1241
3190,2560
8,2739
2606,2509
2155,358
1169,1081
1262,1272
3860,1042
3939,1335
3994,1042
4264,903
334,1219
234,49
2311,2591
843,1096
2782,2176
1703,1954
2916,2176
3972,2946
1069,96
2387,2586
5872,873
4965,1889
4674,1151
4758,98
943,2616
3546,2730
2076,600
4812,334
5259,1023
1238,1975
3576,2572
4338,2141
3927,1109
649,1580
4090,2793
563,116
3236,2689
218,81
434,645
4334,2372
1765,1088
4499,1685
2615,1258
4164,2900
1987,908
989,2560
619,775
4934,2552
1830,924
4367,226
4529,1685
4505,1099
2060,2325
2715,1997
2760,1016
153,194
2524,739
4449,1167
2386,2495
302,2946
5601,1675
5695,556
4409,987
503,1889
150,81
5912,2476
3369,2413
3749,2634
4547,2614
1961,1915
4626,2907
1720,2792
2143,1397
2151,1258
5854,27
3916,1993
4202,135
