u,i
1013,2300
2957,2778
1656,2177
5455,3098
1262,560
546,390
1955,524
5121,1532
5477,413
3942,140
4859,1532
5086,757
3794,1962
3398,1962
2300,1690
4943,2923
5635,1753
5380,480
5905,1614
4268,1064
5462,1044
1217,2480
1809,140
2357,3163
5657,2451
891,2495
495,2495
1087,155
1699,3163
1221,155
5910,645
5376,711
4980,711
3383,2778
1220,2936
2951,869
2746,1403
5378,757
4755,1532
1030,560
2112,299
5116,757
5369,2923
1771,6
5443,2872
4627,1532
518,385
4797,1943
2730,2563
1675,2927
5687,2451
1513,155
3078,48
5273,2811
4588,2708
1988,2111
2232,2471
334,2146
1846,715
2457,2589
583,2850
2538,299
5387,3098
5435,2580
5089,1943
3592,1962
3685,2153
5044,480
2506,761
5548,1703
5178,480
5615,1235
4565,1943
458,869
3791,859
3147,757
303,1520
103,2398
3501,2975
3897,2975
416,1397
4100,1614
3239,2975
1281,155
319,1464
5446,645
5651,1831
5927,2141
2631,648
1029,2563
4993,1831
5389,1831
979,756
2524,2471
304,1341
3716,1624
1271,2850
3483,2554
5006,2066
5104,2601
2590,1024
19,2111
5141,1702
5203,2580
5537,1702
2059,3051
3680,3098
5808,2165
180,524
3531,2975
441,299
3204,2580
4109,737
3254,1943
3269,2975
3338,2580
3546,1563
3672,1702
275,761
3942,1563
409,1515
4485,1024
266,2927
1274,2717
5787,2227
1558,32
648,1531
1809,1563
1050,757
5594,2586
2688,2471
4123,1574
3085,1353
1535,48
5418,1606
877,48
4566,3083
2224,1024
2747,3051
4579,1036
5596,188
2521,2708
1747,1624
4703,1102
652,869
2718,1532
75,299
2611,2601
4626,101
209,299
861,2174
3022,1943
4505,2026
816,711
2939,188
439,761
2581,480
3044,1702
5449,1831
1187,3098
4002,1405
5187,1831
827,2563
1899,1614
457,1532
2231,101
818,757
3910,1816
2793,1302
735,2974
4472,3017
3388,199
4871,1036
719,2471
600,305
4471,1102
71,715
847,936
993,2451
2784,435
3947,1102
4768,2786
4470,877
3470,1702
1257,2497
2847,2477
2451,2477
2723,721
3511,1703
4299,995
5720,200
1838,1496
3508,1405
1741,1563
5817,1072
779,2872
813,1702
5944,847
4639,1036
3013,2365
4093,1277
769,1403
2345,1677
884,1353
3613,1606
4437,2807
4602,1154
5801,1478
4397,1688
5019,435
4584,1514
157,1024
2774,1036
3500,1702
3276,2186
5664,2146
2656,2478
3771,2165
3162,2838
5268,2146
4263,2627
3504,1821
5884,200
3172,1082
1716,1102
255,1532
5921,1021
2163,101
1165,1753
2765,2421
843,1702
955,1943
220,2477
1299,1753
2042,2026
2438,2026
4193,2797
4339,2622
3,1496
5134,3085
3382,1831
4803,1036
5218,1278
3526,1021
766,2421
4427,1688
5325,2838
3097,2601
1178,645
5010,1514
5517,3008
1040,711
5570,390
2142,1102
2305,2786
1331,2580
218,1276
1269,1702
2468,2026
2831,2078
5577,1816
2163,1390
1965,1405
3897,560
1703,1405
194,101
796,2421
832,2078
3411,1606
3750,1072
2165,3156
2853,1278
2968,1036
1285,1831
2706,1036
3074,2186
5462,2146
3392,2495
1974,2807
2172,1102
3548,3008
604,2601
1736,1703
4117,2936
1775,877
22,933
3833,3177
1997,1478
932,1154
4882,524
1704,2165
1735,1478
4956,473
3927,560
5635,761
5361,1690
4303,847
5626,2927
1176,3177
868,2832
5245,1515
1181,1831
919,1831
1781,1072
89,815
777,435
2143,1653
603,1036
2463,877
3287,2078
1900,1703
1910,139
3713,200
623,1688
977,2186
1713,3008
238,2786
892,2078
4049,2778
2552,2797
5188,3051
3369,3019
5446,1397
1160,2832
5799,761
419,2797
1472,852
3966,1962
1041,1797
4799,2717
2569,1653
3742,3008
5896,1044
1701,1843
5646,869
5376,1008
5555,2471
5431,715
431,2807
5114,1008
453,2566
1155,2838
4732,714
5169,715
5520,6
5599,299
5203,299
494,877
631,2838
1877,3008
2178,2936
5337,299
5817,1690
4082,43
2664,1109
2733,714
2516,2177
1272,390
2896,2398
2471,714
5028,2927
1010,390
5946,757
1601,2551
5341,2111
4945,2111
554,1278
5802,1008
406,2346
645,642
3864,2974
5323,2471
25,1688
1947,155
3774,48
4151,560
1093,2495
1365,739
1685,155
742,1514
4505,2778
3763,2141
222,1478
3549,869
4411,110
1040,390
5615,1532
5806,2066
5410,2066
5893,2974
5919,1943
5852,721
0,1816
733,647
3336,761
3976,155
5194,721
414,867
4619,32
2239,1653
3395,1341
5353,2471
4066,48
4957,2471
5570,1008
3555,1064
1765,1962
2111,155
3303,1752
2336,2717
2286,910
2224,32
3506,2111
3855,3019
4237,869
1962,32
4889,1024
1513,2680
2968,715
1369,2901
2536,2778
3224,2398
1658,560
3532,299
3628,761
1928,2141
1976,869
73,200
532,714
2538,2824
4150,2563
2863,140
829,2398
1101,642
1137,299
4960,1614
4058,2974
3662,2974
3834,48
1795,1962
4018,1855
3755,721
4517,1044
1483,155
917,1464
3140,2111
1992,32
2830,1131
5084,337
3735,1008
4478,1281
3800,1403
4307,645
1211,2850
494,2300
2042,2778
3181,3051
1255,2398
5231,737
4171,757
993,2398
931,1520
3209,2066
4787,2975
43,2778
5376,200
4260,48
4532,1702
1959,1962
947,1464
305,1997
40,2480
436,2480
3557,305
766,140
1896,859
1693,2974
3548,2471
172,155
4084,2451
3346,1024
2286,1044
1628,1044
553,32
157,32
4852,1276
2402,2158
5266,327
115,560
4442,3098
5039,1102
5837,1082
1069,299
5728,2078
40,386
1165,761
3192,1496
1299,761
4062,3042
1373,1464
70,2480
1553,2563
2188,859
3165,2302
3721,305
534,140
2153,1804
2175,1563
4768,989
1767,48
1920,1044
3145,2589
5361,1503
5731,1036
4798,3083
321,32
1064,305
1804,869
4958,2052
5584,1548
2807,1281
1174,473
1272,1008
353,2953
659,2471
1853,2451
4076,3098
4859,1292
5890,2786
4222,2923
4654,2580
4330,1702
5259,2165
4727,1338
5038,2920
4630,1405
430,140
564,140
1142,2066
2183,1804
2243,1855
2527,1614
2212,290
4466,250
5285,2797
5496,3017
1344,480
1060,721
5499,1036
3226,2554
244,1855
5559,2807
266,1614
5724,1154
5297,2807
1040,1008
770,1147
823,2471
1883,2451
85,1044
2910,39
4192,2118
5059,1703
1406,3051
3665,2601
3634,1036
5321,1703
2221,2446
2990,742
3857,327
3258,1688
4727,2627
3547,101
2528,122
1583,3098
1172,2066
1733,413
1965,1702
2092,2975
5817,1503
2902,2026
1770,480
493,2717
5023,2396
4400,3171
4756,2052
5942,2927
26,1753
1230,2421
96,48
3905,2411
5605,1997
3299,2601
4060,1036
2162,711
3375,933
4431,1703
5128,877
5524,877
3695,2601
4940,1580
5091,995
4970,2920
2000,1292
3547,1390
4032,2371
2062,480
3691,2078
446,2497
1867,1702
1640,2477
2421,3042
2796,2165
2959,1405
722,1614
4872,1072
1656,2421
257,2975
2012,1302
1320,2472
568,1147
2464,645
2273,1831
3694,1036
5690,1073
629,2554
1749,1831
2962,2807
367,2554
78,2451
2898,1102
4843,2936
2897,877
5158,1816
238,3083
3053,1390
40,3098
5895,1520
1196,2786
3087,1940
1480,101
1084,101
356,2580
521,927
32,1702
56,3042
2544,200
3344,815
4223,1915
164,1821
661,2627
1005,2437
3961,1915
5143,2824
5293,139
1937,3171
757,645
397,110
2792,1241
4586,2906
5269,2936
3323,877
4147,2078
2404,2822
5577,837
664,3083
4702,2300
4625,390
5098,2300
3286,995
2381,2838
1424,327
801,1102
3019,1405
3526,647
1062,877
4035,524
103,1703
194,1821
354,3042
3907,1278
5719,139
2380,2586
5088,1962
664,989
263,645
4776,155
5296,2665
10,199
5347,910
956,3083
5775,2111
1701,985
410,1072
2619,1821
5876,473
2341,3008
395,1703
529,1703
3000,200
2514,2936
3638,2177
2230,3177
1055,995
3658,1109
394,1478
4028,642
3104,1489
886,1940
5332,2480
5337,2824
526,1405
130,1405
1966,852
2594,2141
3857,6
4032,761
4562,1515
3844,1464
4668,2665
1266,2346
3943,3163
4724,2974
1059,2807
2807,155
4202,2111
3054,32
3202,2936
3940,2111
2126,3177
2558,390
393,2165
4490,299
3383,473
3920,2398
1019,2627
5692,140
3887,6
1077,2797
3020,2141
4720,761
2758,2141
5827,1496
1405,1350
5085,859
1821,1036
3101,2480
5150,2974
5050,1804
5322,48
282,1021
5213,1044
5347,1044
2401,3008
1236,1514
5359,869
5876,3051
454,1478
3112,3019
1233,2936
3734,299
4011,3051
4603,711
291,3177
2192,3019
327,390
2285,1520
5010,2563
3131,2480
1565,642
1997,299
3857,140
4378,1532
257,560
5006,1855
3378,2357
2671,2495
4873,1511
372,1072
2013,2495
4601,1577
3510,32
4000,2111
5127,869
3738,2111
5438,2451
5436,1624
4895,711
2818,2141
4041,3051
2090,648
3131,386
2222,3019
5440,2497
5548,1276
481,2146
434,2300
2757,1865
1203,1350
439,200
4644,2563
4778,2563
3491,140
2653,761
1424,6
5920,101
2685,1962
870,386
4982,1804
2819,1962
5011,1044
2991,756
119,1915
1492,140
2882,32
2481,2906
1230,140
2949,2974
5764,1281
2510,2146
4862,2641
4810,2451
2224,1752
4944,2451
4340,1024
2504,1577
334,3008
1769,2111
2488,1044
2932,2778
2634,869
5020,2446
2429,1403
5834,1915
4099,2066
2191,299
4438,1532
4978,2974
5004,1943
1929,299
4730,2872
4799,2477
5184,3042
4279,721
2278,2927
5359,1353
4610,1235
1656,140
3357,1614
26,761
3474,2953
2751,1804
5284,1179
160,1515
1982,1064
2780,1044
796,2665
1799,2111
2914,1044
2186,305
4108,1024
3922,2554
498,756
1888,648
4908,1831
2839,1624
5487,757
5445,2975
5378,1753
1713,1024
2236,3051
2611,2174
5116,1753
665,869
5452,1702
439,2778
4171,2477
3450,2717
3474,859
1003,110
1743,674
2002,2066
3043,1804
1276,1962
3177,1804
3208,1117
2559,2923
1189,2717
702,155
1963,2111
2162,1008
3824,2554
954,2850
2803,250
4525,2601
98,2111
1877,1024
5352,1821
3363,3098
4806,2062
3101,3098
3147,1753
2887,2580
3625,1563
263,1397
4420,2026
335,711
4148,1338
994,155
608,2563
847,859
594,413
2970,1302
1975,2471
5015,2586
3160,645
381,305
2626,711
4262,1036
2364,711
597,869
3990,1102
1113,1917
5817,995
1168,1624
1204,1281
906,1624
510,1624
3466,1102
4175,101
3313,2580
3378,2975
4309,101
4450,2026
169,3051
761,711
2922,480
1306,2497
2789,2580
2500,2477
3123,1702
4541,1390
1980,721
3260,2165
4551,2078
5132,1831
5373,200
1011,859
2969,1235
5703,2586
763,757
536,1532
1298,1855
897,1511
4997,1606
1050,1753
728,1702
3324,645
2424,2832
5597,847
4950,1036
1937,1024
574,1235
545,305
402,2471
3442,2586
3046,2586
4574,1688
5076,2838
4680,2838
5530,3008
977,1625
1672,2446
1756,3083
4309,1390
3913,1390
5799,200
3290,2165
2516,327
5471,2586
1543,2975
2546,2421
3191,1405
388,2923
1154,1702
3112,2832
295,480
1183,188
3015,1179
773,290
1446,3042
2127,2437
3099,1816
3665,2227
4581,3017
3546,815
4718,1036
4992,2551
2639,1831
4456,1036
1653,2554
4547,1154
3986,2807
1264,1281
5106,2838
3946,1688
1102,2451
3356,2411
3578,1292
1093,645
1679,742
2560,2477
3341,3042
5562,2300
3629,2920
5453,852
952,413
1311,2975
1201,1117
459,480
3957,2227
1472,1580
2222,2832
1880,1405
2869,199
5892,1653
859,1353
122,2026
2235,815
1519,645
3396,847
223,2832
5760,2665
1577,815
408,1831
3746,2165
2039,2566
2727,2186
2507,1688
3976,2627
3253,1478
5841,560
5445,560
2214,877
4294,2936
3201,3008
1341,2975
2017,2026
5042,1109
3374,2936
3336,200
3095,1831
276,2062
4940,2495
1690,1816
1153,645
2698,1606
2715,1021
3187,2551
4453,1653
4348,139
3415,2186
2465,2566
1009,2586
1785,2807
2203,2566
5011,2146
747,2586
4820,2578
549,2601
5413,648
2983,2906
4062,2936
2940,2078
2534,1390
5149,3019
4827,524
5307,1915
1253,2165
415,2786
5396,452
807,2078
509,2421
5452,1515
4490,2824
2962,1278
4223,2480
921,2365
2784,1915
3565,2480
2457,1520
4221,1653
2510,1154
3919,3008
5820,2850
2093,1997
4206,32
5162,2850
5811,1044
5169,1577
1318,2186
5695,869
2914,2146
5514,299
2721,2505
147,877
2745,647
565,1390
575,2078
3514,2141
5463,711
1743,837
1569,2936
5086,761
2797,2500
529,390
5212,2563
5916,1021
1494,1072
1568,1021
5456,2923
5079,721
3723,2665
2522,1514
4370,32
712,1036
4110,859
4803,1577
5146,253
450,1036
3542,1341
3817,2300
4598,2111
4980,715
5104,2471
4842,2471
5376,715
114,2807
4718,715
5900,1624
5544,299
4456,715
3792,1489
3193,2850
3804,560
5163,3051
3628,2778
5378,761
3726,869
5116,761
5900,2563
1299,200
5454,756
5571,1341
528,2797
3021,299
5638,2563
5891,757
3160,1397
3941,1962
1785,847
4536,859
3639,2563
480,1036
865,847
4031,1855
5268,2471
2766,3163
3843,1804
5312,299
4006,1044
5193,2297
3025,2111
1877,32
3360,869
1345,3177
3890,869
2773,1109
1835,560
2917,299
2380,2346
3051,299
5489,2066
5432,1532
5738,1804
5912,2923
2393,299
678,647
5263,2477
1581,2141
1185,2141
5946,1753
4566,859
918,2551
3521,2665
5045,305
2120,140
5298,2471
4157,1563
1710,1962
5886,2641
1032,2838
3487,48
1202,2495
1260,2665
190,1997
3046,305
2641,2471
3415,1865
4862,39
56,2936
5716,2580
5427,2477
5587,480
4310,2717
676,1109
1082,2551
2861,1464
4418,1496
1216,299
3958,1511
3655,1702
1050,761
3326,480
4093,1147
3391,1629
1686,2665
3897,1235
1937,32
5717,711
3174,648
3210,305
1418,2850
2896,2589
3862,2153
3194,711
4223,3098
816,715
3961,3098
4111,413
1318,1865
3288,2066
280,2398
5048,737
588,299
4081,1702
2969,1532
3812,2975
5684,2641
937,2927
3468,721
711,140
5361,2365
3379,1403
1727,1511
3186,1008
4325,1281
4794,39
1573,1044
2017,2778
2767,1024
5487,2477
5122,1036
1061,869
1894,1624
450,715
529,1008
5543,2786
1370,1624
3318,2066
618,299
895,3051
4111,1702
5637,2421
1029,3051
3453,1702
1770,2497
4795,1580
3236,721
1894,2563
3745,3042
2950,327
4115,1821
345,140
1262,1532
5006,2554
1776,1753
1361,1511
2180,1614
2999,2471
5277,3017
4191,1816
631,3163
5034,815
1018,2111
3299,2174
4507,2052
4512,2396
4908,2396
2483,2554
2099,1625
5936,2838
3759,3098
4442,122
3580,2601
4268,2975
2482,3083
5693,1390
3879,1702
663,3051
2136,2446
3199,1943
1800,2497
4316,1703
4708,995
5657,390
5817,2365
4709,1405
247,140
1499,290
5852,2551
644,1496
5840,1036
3499,1831
607,1614
285,1563
4070,2586
2224,2451
4500,2170
4909,877
2858,1276
2300,2446
4855,1580
3045,1102
5949,390
252,2554
4314,2165
3705,2838
4345,1478
2433,2975
3505,2026
2106,2580
3570,2421
4728,2936
593,2066
1665,1117
1844,2580
4253,199
3478,2832
3729,199
2115,1353
1012,737
2656,1677
5371,2786
3528,1606
990,2641
2833,815
334,1024
4601,1821
3233,1688
5717,390
3372,2786
1020,39
2007,2170
885,2066
2998,101
3600,2421
4677,1816
415,3083
391,2497
2607,2165
1853,1703
793,2477
2104,3042
2083,2165
3852,390
5810,1520
5247,2346
1823,1302
2678,1816
9,1614
737,101
2863,815
3133,2396
3377,1036
3041,2807
1986,3171
3001,1688
2779,2807
14,645
4143,1478
3775,1082
5184,2936
1543,2601
3033,2165
2396,3042
2771,2165
978,1102
5804,1109
3455,2797
879,2786
5948,299
973,2421
505,101
3984,1606
1176,2026
770,1338
2991,1350
1277,2832
1924,199
2765,815
3348,3085
277,1405
3145,1036
2460,933
2033,2586
3370,1154
3227,2566
5061,1940
1716,435
632,815
5200,32
4804,32
4647,2300
2801,2165
5717,524
975,1154
1008,1102
3372,2920
5834,1109
5889,1008
350,1102
1305,2786
1544,1082
2769,2627
5408,2398
1678,1082
2256,3008
5742,1520
2872,1816
5899,6
5812,761
5396,883
2603,837
800,1338
5946,761
2257,200
538,1338
3943,642
3547,642
703,1405
1754,1831
1881,852
2325,2586
4878,139
208,645
3685,1515
4325,155
2219,847
3036,877
5028,837
4811,2300
64,2586
5317,2660
5840,715
5657,1008
1335,2786
1517,1514
474,1703
4144,524
4586,869
212,1703
3603,1109
4035,1520
5869,140
879,2920
3485,299
730,2797
2179,1606
4613,2665
826,815
1705,1915
4365,2563
4463,2906
564,815
3171,139
4432,1341
3107,878
5949,1008
1288,2566
4340,1752
1898,2495
4470,1044
4102,648
4630,3019
5664,1024
765,1478
2451,200
1193,2679
1969,2146
3834,3085
3803,1520
3784,1278
568,2627
4641,1865
3541,1520
2433,560
5627,1896
1679,852
2653,2778
3174,6
1973,3019
2209,1606
206,3177
1142,647
4965,1962
586,200
3557,1464
4777,2665
4768,859
5735,1614
5055,1855
210,1606
4260,2146
5717,1008
5762,2471
660,2566
772,2807
1453,1448
2382,2665
1312,1997
4302,305
2767,32
4004,648
2610,2300
4035,715
798,995
1875,390
3119,2177
4850,110
629,1940
5529,1896
3545,299
367,1940
4433,761
501,1940
520,2936
4171,761
654,2936
1674,1797
5891,2477
616,200
220,200
5540,1496
5194,859
2685,2824
1209,714
5125,2974
288,2586
1776,761
2524,2906
4664,1044
316,847
4402,1044
5462,1024
5759,2708
4985,1624
563,1478
3947,1403
1767,2146
5014,110
3751,2245
3109,2778
4862,470
3528,1419
5751,2066
4657,2580
992,837
1148,1350
1284,2177
5083,3098
5308,1496
5418,1102
2844,2480
4580,757
977,714
232,560
1844,299
5218,290
1107,6
2764,1962
3258,2497
3597,2717
4679,1702
3335,2717
2576,2665
4694,1044
2827,32
4828,1044
843,1653
2701,859
5815,1677
2453,1511
5543,989
1193,3163
1501,1064
5654,39
3558,1419
2197,3019
1803,648
1882,1695
1651,1008
1716,1403
4851,3098
1432,2398
1007,714
5534,122
4971,1702
4957,1804
5764,1338
4358,721
4605,3042
1713,2825
1303,2927
5405,1405
4121,2471
1191,1962
5313,1816
3919,1024
3984,1419
4421,2174
4772,711
1437,648
1220,2111
3605,2554
1998,715
2347,869
5676,2807
473,2850
5636,1688
2372,1865
426,560
1508,299
4285,1532
5438,1703
4665,1753
4739,1702
4512,2477
5702,995
5117,2062
2909,757
973,140
947,2891
1685,2066
2034,2974
2430,2974
2867,2975
3574,1147
1846,2923
3677,2026
2149,480
3798,101
3939,2026
5924,815
4246,2708
5371,3083
2434,1403
238,859
999,48
2948,1624
1232,2471
5642,1102
5158,2975
349,1629
3372,3083
366,1044
4542,2477
4984,2822
2675,711
1687,3051
5698,2165
403,1865
1127,1896
2784,3098
4365,2026
1658,1532
1436,2651
2620,1943
3707,2026
2642,1702
5111,1816
5558,815
4651,1831
1101,1614
3403,2554
5356,2586
595,2974
2713,1353
1605,1147
5736,2807
2456,2451
4056,867
2354,2174
4603,1036
2794,2446
1550,1625
5696,2627
3411,1102
2403,2066
5379,2920
2014,39
1117,2497
2538,1702
1483,2066
2734,2580
2975,1703
1168,742
708,757
2972,1405
1205,1563
446,757
625,2974
1993,101
5281,1072
3672,1816
659,1804
4697,1021
5415,1072
3184,2227
4268,2601
3941,2206
5044,2822
257,1235
4782,2822
4066,1154
3505,2807
5021,2838
3493,1292
669,1179
3045,2822
5347,3008
736,711
2783,2822
1976,1036
5386,2936
78,711
2418,1943
2743,1703
3235,2165
3631,2165
3901,2026
4742,390
3861,2627
1295,1614
209,413
703,1702
763,1753
837,1702
1833,2421
3702,1816
995,3042
3046,199
4286,1278
5547,2480
5948,2824
3625,815
258,305
1137,1405
2188,1831
2742,3171
2759,2586
2131,3017
2788,1072
2265,3017
4474,1514
4556,2078
1335,3083
4284,1390
3284,1653
5774,200
3678,1580
2289,2822
3394,1821
1692,2566
2229,327
3132,1821
4906,390
2800,1082
181,435
3166,1405
5136,852
17,1532
5368,2141
867,1702
5681,386
2066,2026
629,3042
5101,2551
2609,3177
2814,199
4037,1109
3710,714
4431,1036
4450,1278
1335,989
3288,1021
4855,2495
729,1179
4865,739
5011,3008
2019,867
1656,815
4665,2371
5181,2665
3199,1703
2934,2186
353,1831
4434,1684
5933,2300
2715,2822
91,1831
3343,139
3429,2165
4540,390
2830,1082
4402,2146
3294,1940
3664,719
3581,2936
2459,2078
1726,995
3627,837
3785,2177
2885,200
531,3042
1593,1405
1069,1405
5607,2665
5724,32
2200,1036
4949,2665
5462,32
1938,1036
5890,2953
2984,2838
778,1606
1490,2566
1206,2807
1824,1688
738,1241
2273,1514
2722,2838
3176,3008
4828,2146
5158,560
1665,877
1269,877
2126,2026
3306,2300
3349,2936
3657,837
3091,2146
3483,2936
3311,200
5476,869
4603,715
2034,2437
4725,2398
967,1478
5033,299
5651,1624
1197,1940
3033,2141
127,2026
3069,1606
5691,1962
218,1390
613,199
3273,847
5241,2665
4957,2906
1070,1606
3141,139
5658,2953
3889,32
4718,1577
5009,63
103,1036
1624,2165
4895,715
4239,1350
4493,2398
4801,299
4539,299
2457,1577
3281,2778
2469,648
2524,1109
2802,2551
5023,2563
2497,1915
2232,2398
3829,139
4350,1531
1148,2586
4004,140
2199,6
3075,1397
5090,1341
5065,2974
780,847
3779,961
3066,2974
783,2838
1027,1478
3023,2146
4219,2953
4742,1008
5323,2451
5583,1624
5585,2451
1522,3177
2960,1797
864,3177
3013,869
3099,2141
5449,2563
1354,560
2491,6
2966,299
5431,2923
5727,1753
2800,761
766,3019
3244,2495
1074,920
3574,155
3624,1962
4407,910
4859,1943
5690,1871
2746,1464
2350,1464
810,847
309,2551
1732,139
5749,2451
587,2495
3978,1147
4876,3051
1426,32
3391,2141
2267,648
1620,837
2735,524
4176,2825
2917,6
5783,2974
5831,1702
2393,6
5891,1753
5342,2477
5502,480
868,2141
4956,721
2163,2927
1408,1331
4028,1614
1643,2891
4981,2471
1655,1962
3556,1804
4540,1008
4719,2471
1393,1962
1601,2665
4913,1024
1852,32
5040,3051
3061,1044
4974,711
1041,756
2586,2471
2720,2471
3518,2451
3814,1281
5347,727
4806,2066
694,648
3782,2497
764,2141
5337,1702
5865,1821
5841,1235
335,715
1899,2480
3012,1532
1833,140
5011,2471
3290,2974
3646,1855
3245,1511
3028,2974
1769,155
3271,480
1161,1962
3009,480
1507,155
3338,1702
3353,1044
1622,859
3615,290
1517,2563
4070,2920
4943,1024
823,2906
396,1341
2626,715
2488,2471
3286,2451
1488,1044
4836,2066
4232,3083
2286,1024
450,1577
976,869
255,1109
761,715
714,869
103,715
4019,2975
5801,1405
3757,2975
4829,2026
3697,480
3301,480
763,761
3354,1804
3480,1943
3039,480
3660,3042
5249,1831
5746,2586
1961,1614
1672,1511
5772,1606
1429,1753
5906,1606
1265,2850
4658,3083
671,2111
924,305
5612,2822
736,1008
519,2471
3688,1276
1577,1624
1713,2451
4423,742
5023,737
3961,122
5255,2026
5770,1688
4852,101
4597,2026
2909,2477
2852,1943
4361,995
4731,2026
3798,1821
1991,1614
869,756
2125,1614
683,1532
1163,2923
2548,2471
3603,1353
3742,2451
4039,2580
786,721
4396,989
5278,1606
5617,1072
2742,1024
5634,1241
4560,3083
4417,1277
4983,1688
5881,2838
3888,933
3308,3098
512,2589
2334,2138
481,1024
4908,1514
4958,877
3540,1943
5023,2026
742,3051
3495,480
3278,1943
654,952
3381,2822
3321,327
4090,1821
4224,1821
4852,1390
3804,1235
2436,1102
4258,1405
4392,1405
1133,2118
5309,2797
4421,645
5909,1072
1967,1563
2361,1682
2762,2026
621,1943
3510,199
972,480
3558,1179
5626,1915
2510,1024
975,2471
4015,2586
4529,2807
4727,1102
4267,2807
3899,2411
1013,2174
3654,2580
3308,1943
4516,1821
510,3051
1671,3083
5632,390
4093,2627
1366,757
1982,2975
2259,1563
636,2601
2797,2370
1257,1753
3155,2078
5089,2622
5049,1503
2260,2165
4068,1816
1002,480
4875,1350
1993,1821
2294,995
3715,200
5438,524
1003,1082
4045,2586
3766,3171
5576,1397
4297,2807
766,2832
3963,1241
2896,1036
4756,877
951,1831
2083,933
5796,390
1169,1532
441,39
5107,2797
1819,2580
649,742
4157,3177
1175,2478
2290,2165
5662,3019
5864,524
2782,2627
2028,2165
1128,188
2045,1580
235,1102
5424,1915
5493,1520
2903,2365
3765,1606
561,2026
3503,1606
1454,2832
3842,1072
4327,2807
4723,2807
1696,645
5879,2495
2334,2622
3468,2551
4495,139
1028,1677
3194,1036
4338,1653
3844,2838
2746,2566
3508,2889
4432,3008
2486,1703
75,39
4867,2936
5605,2111
4605,2936
4209,2936
902,2477
3827,390
2471,1580
2192,2165
5814,6
4019,560
5657,1520
177,2975
5727,761
826,2832
5031,1997
3632,2551
3871,847
3224,1036
2188,2396
