u,i
285,3059
286,1509
287,1244
288,2146
289,2567
290,881
291,1338
292,1489
293,2802
294,979
295,1527
296,2848
297,1364
298,1217
299,1738
300,563
301,1356
302,878
303,980
304,1117
305,217
306,990
307,2002
308,2782
309,57
310,3024
311,1674
312,1624
313,225
314,2256
315,930
316,193
317,337
318,774
319,829
320,1337
321,2824
322,268
323,138
324,633
325,3065
326,1085
327,302
328,825
329,1626
330,2131
331,956
332,1486
333,960
334,2537
335,1027
336,1119
337,1100
338,225
339,1581
340,2438
341,1569
342,6
343,1026
344,1421
345,3174
346,2100
347,2393
348,940
349,2717
350,313
351,218
352,1907
353,2297
354,1451
355,1918
356,1718
357,1533
358,2961
359,2157
360,1281
361,1101
362,2349
363,1119
364,829
365,2217
366,2558
367,1389
368,2347
369,1038
370,1279
371,1991
372,321
373,611
374,46
375,2176
376,1055
377,1393
378,2066
379,2825
380,725
381,199
382,2701
383,730
384,491
385,3176
386,728
387,337
388,832
389,172
390,2557
391,1623
392,979
393,679
394,2385
395,2455
396,956
397,3126
398,2949
399,2003
400,2778
401,3162
402,121
403,942
404,2739
405,1032
406,3157
407,313
408,1526
409,986
410,878
411,1329
412,1479
413,1331
414,2625
415,1217
416,2182
417,2568
418,2095
419,45
420,1041
421,714
422,1918
423,2167
424,2058
425,2256
426,905
427,708
428,975
429,2256
430,873
431,2557
432,2176
433,274
434,3010
435,1563
436,1035
437,1099
438,434
439,940
440,225
441,0
442,1515
443,306
444,99
445,1869
446,1773
447,1003
448,2777
449,970
450,1027
451,2800
452,1945
453,1279
454,2225
455,1009
456,2473
457,2981
458,976
459,2062
460,905
461,1117
462,1773
463,1640
464,943
465,2915
466,730
467,1006
468,2859
469,546
470,518
471,1573
472,1097
473,99
474,55
475,1844
476,2777
477,493
478,1331
479,956
480,1489
481,858
482,294
483,2028
484,1038
485,1637
486,225
487,1881
488,2167
489,2244
490,2419
491,1372
492,1014
493,2302
494,1646
495,1590
496,99
497,2549
498,775
499,1003
500,1003
501,944
502,3016
503,2297
504,2218
505,2409
506,3080
507,1298
508,1341
509,2271
510,1082
511,230
512,1013
513,2218
514,775
515,1730
516,955
517,535
518,518
519,1730
520,2953
521,909
522,1482
523,275
524,1002
525,2385
526,930
527,900
528,15
529,10
530,1525
531,2309
532,1047
533,469
534,1018
535,969
536,2296
537,2830
538,1221
539,801
540,3028
541,478
542,1040
543,2705
544,1563
545,821
546,1020
547,1711
548,294
549,2217
550,708
551,1908
552,2482
553,971
554,1278
555,2779
556,416
557,1580
558,760
559,1221
560,960
561,2775
562,679
563,2618
564,1003
565,2841
566,1802
567,971
568,384
569,321
570,1128
571,2567
572,966
573,2350
574,557
575,2739
576,720
577,1626
578,611
579,1038
580,32
581,1526
582,2521
583,521
584,574
585,3085
586,450
587,2862
588,1328
589,518
590,2078
591,2078
592,1341
593,1237
594,276
595,1014
596,3019
597,1211
598,1270
599,1093
600,1526
601,961
602,847
603,2690
604,729
605,2829
606,2666
607,826
608,1128
609,64
610,950
611,3126
612,976
613,2216
614,2165
615,2240
616,101
617,1020
618,1481
619,1099
620,3156
621,1009
622,510
623,983
624,313
625,1455
626,2214
627,1658
628,930
629,1606
630,1348
631,1919
632,560
633,2419
634,1097
635,2659
636,1848
637,2853
638,949
639,2413
640,9
641,996
642,127
643,1051
644,2702
645,385
646,2630
647,2521
648,108
649,2240
650,2557
651,1336
652,1557
653,1051
654,521
655,1695
656,1221
657,523
658,2970
659,1366
660,1075
661,480
662,2471
663,944
664,909
665,2558
666,875
667,313
668,2802
669,2471
670,1510
671,2512
672,994
673,2079
674,944
675,574
676,2841
677,1355
678,20
679,421
680,557
681,2979
682,1704
683,31
684,859
685,1816
686,1526
687,1179
688,2827
689,1526
690,871
691,960
692,1429
693,1572
694,2249
695,759
696,1773
697,2164
698,2980
699,1344
700,1405
701,2862
702,95
703,2981
704,1244
705,1640
706,1110
707,1464
708,121
709,2310
710,679
711,2617
712,3019
713,1525
714,546
715,1071
716,2168
717,1582
718,0
719,6
720,2451
721,2505
722,1476
723,975
724,1639
725,661
726,980
727,2811
728,2058
729,956
730,467
731,3028
732,1067
733,1248
734,218
735,286
736,1115
737,1675
738,1475
739,557
740,971
741,959
742,2492
743,1058
744,643
745,2383
746,416
747,2790
748,2100
749,1560
750,2110
751,710
752,1690
753,3124
754,1098
755,865
756,520
757,1489
758,1105
759,965
760,1390
761,2920
762,517
763,2131
764,1451
765,2570
766,2949
767,2150
768,852
769,1195
770,2521
771,2058
772,1241
773,1456
774,2758
775,718
776,2490
777,9
778,1571
779,2100
780,421
781,1355
782,1110
783,829
784,2079
785,2569
786,1217
787,833
788,99
789,6
790,1014
791,2297
792,810
793,2690
794,334
795,2271
796,2391
797,37
798,1811
799,3024
800,434
801,357
802,986
803,1520
804,2225
805,1869
806,2167
807,848
808,276
809,1298
810,2549
811,1211
812,2091
813,824
814,2419
815,2471
816,2358
817,2560
818,946
819,2036
820,3024
821,975
822,1119
823,329
824,3090
825,120
826,324
827,1879
828,2850
829,2753
830,2502
831,467
832,533
833,1908
834,942
835,1748
836,984
837,987
838,489
839,1237
840,1002
841,2259
842,2880
843,9
844,1377
845,1813
846,467
847,709
848,1908
849,1073
850,899
851,2297
852,958
853,256
854,467
855,2218
856,1637
857,1040
858,1541
859,2183
860,301
861,2521
862,2880
863,1521
864,730
865,2421
866,9
867,861
868,28
869,2949
870,1067
871,45
872,1055
873,2949
874,1048
875,469
876,2612
877,989
878,1248
879,905
880,942
881,2866
882,2058
883,2568
884,1377
885,1902
886,2915
887,2385
888,3026
889,1866
890,139
891,2482
892,2168
893,898
894,1103
895,962
896,2163
897,1117
898,1963
899,1027
900,775
901,10
902,294
903,2623
904,0
905,31
906,469
907,1003
908,1526
909,1040
910,1329
911,598
912,1270
913,1354
914,521
915,1906
916,0
917,296
918,1159
919,1563
920,1802
921,771
922,2557
923,3024
924,1816
925,2378
926,276
927,2568
928,2701
929,730
930,3028
931,928
932,1767
933,2502
934,142
935,2378
936,996
937,909
938,2141
939,1797
940,2297
941,523
942,953
943,2747
944,212
945,100
946,971
947,37
948,1372
949,2865
950,546
951,2901
952,1029
953,705
954,1324
955,1393
956,330
957,1851
958,1563
959,1919
960,2568
961,1009
962,1035
963,2482
964,2171
965,2335
966,2490
967,2638
968,1048
969,3016
970,230
971,1355
972,2778
973,1918
974,3130
975,1590
976,996
977,705
978,557
979,6
980,2620
981,3121
982,306
983,371
984,2558
985,2568
986,3143
987,2218
988,1869
989,2872
990,930
991,2374
992,1128
993,2833
994,1844
995,943
996,860
997,1336
998,2793
999,3126
1000,2450
1001,2453
1002,898
1003,845
1004,2347
1005,3173
1006,2150
1007,1748
1008,1489
1009,1037
1010,1902
1011,3174
1012,858
1013,2058
1014,3116
1015,2176
1016,283
1017,517
1018,2835
1019,2747
1020,39
1021,563
1022,979
1023,1117
1024,882
1025,2802
1026,2518
1027,2126
1028,2703
1029,131
1030,2133
1031,1324
1032,2815
1033,2578
1034,704
1035,1573
1036,0
1037,1476
1038,120
1039,1105
1040,2297
1041,1879
1042,2034
1043,874
1044,2634
1045,1010
1046,952
1047,1667
1048,82
1049,2176
1050,1742
1051,954
1052,1355
1053,308
1054,2858
1055,956
1056,482
1057,1211
1058,127
1059,881
1060,1590
1061,643
1062,1560
1063,1004
1064,6
1065,45
1066,1467
1067,2151
1068,99
1069,2165
1070,2140
1071,775
1072,3075
1073,99
1074,954
1075,935
1076,979
1077,2409
1078,2297
1079,225
1080,2131
1081,2739
1082,994
1083,1939
1084,1248
1085,2706
1086,330
1087,1000
1088,1563
1089,1953
1090,400
1091,2381
1092,2058
1093,1244
1094,945
1095,1292
1096,2173
1097,2858
1098,563
1099,31
1100,10
1101,900
1102,751
1103,943
1104,2953
1105,3083
1106,1695
1107,296
1108,535
1109,421
1110,1279
1111,276
1112,1016
1113,2915
1114,374
1115,873
1116,709
1117,2584
1118,1270
1119,996
1120,1048
1121,3026
1122,993
1123,828
1124,1590
1125,1279
1126,2381
1127,3157
1128,2633
1129,2243
1130,2297
1131,1963
1132,170
1133,2118
1134,1036
1135,2717
1136,876
1137,1117
1138,1674
1139,2419
1140,2409
1141,1019
1142,1997
1143,2378
1144,2765
1145,1530
1146,2157
1147,1004
1148,1908
1149,614
1150,2577
1151,2393
1152,3176
1153,1037
1154,1667
1155,2247
1156,714
1157,3028
1158,127
1159,2802
1160,2515
1161,2747
1162,2758
1163,2392
1164,2357
1165,711
1166,2381
1167,2979
1168,752
1169,68
1170,2218
1171,1490
1172,518
1173,871
1174,2349
1175,862
1176,1518
1177,1950
1178,307
1179,546
1180,2425
1181,321
1182,975
1183,409
1184,2349
1185,2284
1186,2698
1187,1329
1188,276
1189,489
1190,1340
1191,354
1192,1063
1193,714
1194,1105
1195,1355
1196,718
1197,699
1198,2473
1199,3131
1200,535
1201,2379
1202,521
1203,1341
1204,87
1205,313
1206,1154
1207,1051
1208,1005
1209,2453
1210,45
1211,1811
1212,725
1213,294
1214,1530
1215,34
1216,932
1217,1577
1218,1879
1219,253
1220,2901
1221,2619
1222,2157
1223,1131
1224,2739
1225,2490
1226,302
1227,3078
1228,2701
1229,1747
1230,1305
1231,2133
1232,200
1233,1006
1234,975
1235,2739
1236,945
1237,2297
1238,2842
1239,294
1240,1479
1241,1241
1242,757
1243,1221
1244,976
1245,2217
1246,2801
1247,9
1248,1623
1249,212
1250,679
1251,927
1252,1525
1253,1010
1254,1518
1255,3028
1256,2419
1257,746
1258,710
1259,940
1260,984
1261,1533
1262,3028
1263,1481
1264,892
1265,2080
1266,725
1267,37
1268,588
1269,433
1270,996
1271,920
1272,1110
1273,1674
1274,2400
1275,710
1276,2739
1277,611
1278,848
1279,1629
1280,2163
1281,1364
1282,518
1283,1867
1284,1681
1285,1837
1286,1397
1287,1489
1288,1356
1289,2487
1290,2079
1291,956
1292,385
1293,2915
1294,416
1295,2450
1296,2058
1297,3028
1298,3026
1299,2062
1300,141
1301,334
1302,3105
1303,1048
1304,2840
1305,2240
1306,932
1307,2003
1308,2511
1309,521
1310,518
1311,3026
1312,1348
1313,533
1314,983
1315,1371
1316,1590
1317,2218
1318,958
1319,1848
1320,1475
1321,467
1322,1917
1323,1063
1324,2619
1325,837
1326,1908
1327,2706
1328,461
1329,2862
1330,1009
1331,1649
1332,535
1333,275
1334,1279
1335,981
1336,421
1337,10
1338,3143
1339,2150
1340,2106
1341,2750
1342,2490
1343,2002
1344,883
1345,3176
1346,2163
1347,494
1348,1773
1349,2183
1350,286
1351,1907
1352,1573
1353,942
1354,2419
1355,2740
1356,2976
1357,1585
1358,1575
1359,2400
1360,2249
1361,711
1362,1355
1363,1393
1364,943
1365,1742
1366,722
1367,2028
1368,1244
1369,2704
1370,717
1371,0
1372,1361
1373,2660
1374,935
1375,9
1376,325
1377,2133
1378,961
1379,421
1380,718
1381,1004
1382,2449
1383,1623
1384,2079
1385,1241
1386,1664
1387,1773
1388,953
1389,313
1390,920
1391,1326
1392,876
1393,2019
1394,2150
1395,878
1396,1590
1397,1419
1398,3024
1399,898
1400,1348
1401,2159
1402,2880
1403,2979
1404,1837
1405,2058
1406,2062
1407,899
1408,714
1409,10
1410,1035
1411,563
1412,3173
1413,1872
1414,1813
1415,2080
1416,1048
1417,2740
1418,3190
1419,2846
1420,2980
1421,517
1422,855
1423,2357
1424,833
1425,943
1426,1051
1427,984
1428,1810
1429,1624
1430,991
1431,1173
1432,1519
1433,3093
1434,2256
1435,2589
1436,441
1437,2633
1438,1035
1439,3019
1440,480
1441,1568
1442,980
1443,489
1444,1003
1445,2256
1446,1084
1447,2719
1448,1016
1449,2949
1450,519
1451,967
1452,713
1453,1206
1454,956
1455,984
1456,829
1457,2167
1458,2719
1459,824
1460,1013
1461,2391
1462,2614
1463,3161
1464,729
1465,2219
1466,1907
1467,976
1468,1718
1469,1116
1470,744
1471,2980
1472,865
1473,2865
1474,2243
1475,860
1476,1569
1477,943
1478,984
1479,3123
1480,1010
1481,1776
1482,10
1483,718
1484,1674
1485,1574
1486,2381
1487,2377
1488,978
1489,2052
1490,1117
1491,821
1492,1009
1493,1324
1494,3098
1495,3177
1496,738
1497,611
1498,2623
1499,441
1500,3183
1501,2393
1502,2426
1503,128
1504,1851
1505,1016
1506,1110
1507,523
1508,139
1509,2580
1510,2243
1511,2141
1512,163
1513,2449
1514,719
1515,2739
1516,79
1517,3129
1518,941
1519,55
1520,714
1521,467
1522,1003
1523,1028
1524,48
1525,1565
1526,1800
1527,3065
1528,2131
1529,63
1530,2747
1531,2297
1532,2342
1533,1848
1534,709
1535,598
1536,1908
1537,1350
1538,2081
1539,1128
1540,608
1541,2779
1542,928
1543,1906
1544,718
1545,1666
1546,421
1547,2671
1548,1366
1549,1526
1550,858
1551,1086
1552,2551
1553,493
1554,1973
1555,2285
1556,3123
1557,1614
1558,2453
1559,187
1560,1291
1561,960
1562,1907
1563,3028
1564,633
1565,1640
1566,2181
1567,1128
1568,1563
1569,1580
1570,48
1571,1159
1572,1211
1573,518
1574,2480
1575,2495
1576,967
1577,533
1578,2594
1579,259
1580,679
1581,3186
1582,2625
1583,2256
1584,681
1585,971
1586,31
1587,1908
1588,450
1589,2037
1590,1258
1591,1581
1592,2739
1593,984
1594,313
1595,3129
1596,1294
1597,633
1598,960
1599,2393
1600,2853
1601,1517
1602,950
1603,557
1604,1583
1605,1918
1606,2829
1607,211
1608,3146
1609,1800
1610,967
1611,1173
1612,972
1613,1664
1614,314
1615,2563
1616,774
1617,2698
1618,685
1619,491
1620,2419
1621,2699
1622,1547
1623,521
1624,2601
1625,2346
1626,3024
1627,557
1628,998
1629,2118
1630,871
1631,2548
1632,478
1633,1907
1634,2558
1635,2439
1636,2549
1637,478
1638,2079
1639,489
1640,131
1641,1395
1642,334
1643,1035
1644,127
1645,954
1646,2514
1647,2058
1648,984
1649,1869
1650,2793
1651,32
1652,719
1653,1097
1654,725
1655,1266
1656,2065
1657,2490
1658,2915
1659,467
1660,1557
1661,518
1662,725
1663,2310
1664,2157
1665,858
1666,3177
1667,489
1668,1905
1669,2347
1670,1896
1671,966
1672,1742
1673,39
1674,608
1675,9
1676,1748
1677,1046
1678,940
1679,2240
1680,1590
1681,57
1682,2419
1683,2058
1684,2914
1685,1355
1686,1279
1687,421
1688,2521
1689,1244
1690,2150
1691,2083
1692,679
1693,1035
1694,1279
1695,313
1696,1905
1697,1525
1698,1837
1699,3026
1700,1708
1701,679
1702,400
1703,956
1704,2079
1705,2026
1706,1797
1707,1244
1708,2880
1709,2568
1710,3175
1711,1813
1712,2058
1713,2793
1714,1804
1715,1982
1716,170
1717,2853
1718,1840
1719,2189
1720,3017
1721,2385
1722,2297
1723,1071
1724,1355
1725,2878
1726,954
1727,855
1728,2363
1729,2847
1730,812
1731,3024
1732,2736
1733,2407
1734,2548
1735,1532
1736,1372
1737,32
1738,276
1739,2458
1740,1211
1741,1569
1742,1590
1743,2318
1744,2385
1745,276
1746,718
1747,1980
1748,2577
1749,984
1750,1022
1751,1003
1752,1014
1753,2678
1754,2840
1755,313
1756,631
1757,1526
1758,1489
1759,1563
1760,372
1761,1906
1762,99
1763,640
1764,1724
1765,1003
1766,860
1767,2632
1768,92
1769,2309
1770,1582
1771,24
1772,2297
1773,2865
1774,1010
1775,1481
1776,1753
1777,2880
1778,371
1779,1020
1780,2126
1781,775
1782,2747
1783,3028
1784,1364
1785,130
1786,1869
1787,32
1788,730
1789,2348
1790,2178
1791,1708
1792,734
1793,2080
1794,2679
1795,2115
1796,643
1797,2002
1798,1110
1799,1747
1800,100
1801,2747
1802,318
1803,2571
1804,314
1805,775
1806,3156
1807,1203
1808,876
1809,3157
1810,2326
1811,1533
1812,875
1813,99
1814,1071
1815,725
1816,974
1817,1685
1818,956
1819,875
1820,256
1821,1006
1822,1530
1823,1399
1824,2880
1825,422
1826,2740
1827,48
1828,2218
1829,1084
1830,2100
1831,2466
1832,3061
1833,520
1834,1483
1835,1648
1836,2871
1837,898
1838,710
1839,829
1840,1294
1841,256
1842,3143
1843,455
1844,1797
1845,2173
1846,2484
1847,968
1848,2880
1849,1211
1850,557
1851,397
1852,875
1853,2218
1854,719
1855,563
1856,2385
1857,334
1858,1563
1859,1908
1860,960
1861,2630
1862,1020
1863,960
1864,64
1865,1718
1866,2131
1867,421
1868,1294
1869,2567
1870,979
1871,3160
1872,2084
1873,1048
1874,1756
1875,1830
1876,294
1877,978
1878,898
1879,1331
1880,337
1881,709
1882,1221
1883,2351
1884,1752
1885,729
1886,1350
1887,433
1888,99
1889,2630
1890,992
1891,611
1892,2126
1893,99
1894,1047
1895,960
1896,2342
1897,1298
1898,1919
1899,2793
1900,1614
1901,1551
1902,1187
1903,15
1904,2793
1905,2243
1906,2297
1907,1908
1908,1822
1909,999
1910,996
1911,89
1912,1032
1913,3085
1914,2700
1915,1624
1916,2176
1917,467
1918,100
1919,521
1920,2777
1921,1364
1922,1835
1923,1048
1924,3022
1925,1007
1926,2473
1927,1695
1928,679
1929,214
1930,1159
1931,2804
1932,236
1933,2555
1934,1095
1935,1086
1936,482
1937,1811
1938,870
1939,966
1940,1458
1941,875
1942,1925
1943,715
1944,705
1945,259
1946,2426
1947,1173
1948,1530
1949,1279
1950,759
1951,930
1952,1872
1953,1513
1954,1015
1955,761
1956,2150
1957,1003
1958,1708
1959,1372
1960,1270
1961,2032
1962,2821
1963,2126
1964,1757
1965,32
1966,935
1967,3126
1968,3162
1969,876
1970,2827
1971,1776
1972,876
1973,2244
1974,714
1975,3113
1976,730
1977,1031
1978,2994
1979,2145
1980,467
1981,517
1982,942
1983,2271
1984,1697
1985,996
1986,1510
1987,2326
1988,856
1989,2058
1990,2635
1991,2939
1992,2058
1993,984
1994,520
1995,838
1996,2946
1997,878
1998,996
1999,1397
2000,211
2001,2225
2002,515
2003,870
2004,751
2005,99
2006,920
2007,324
2008,1908
2009,2162
2010,2259
2011,2915
2012,2850
2013,909
2014,1458
2015,953
2016,1072
2017,276
2018,1866
2019,1393
2020,2455
2021,521
2022,602
2023,301
2024,2549
2025,905
2026,1028
2027,992
2028,1014
2029,2802
2030,1835
2031,313
2032,2419
2033,1730
2034,954
2035,467
2036,2880
2037,1010
2038,218
2039,936
2040,3026
2041,95
2042,1036
2043,2100
2044,1569
2045,722
2046,2176
2047,993
2048,1291
2049,1294
2050,728
2051,895
2052,3024
2053,924
2054,2244
2055,2623
2056,2549
2057,2058
2058,256
2059,2243
2060,2090
2061,1851
2062,1527
2063,1164
2064,638
2065,1095
2066,2130
2067,2309
2068,2254
2069,719
2070,100
2071,966
2072,533
2073,99
2074,1009
2075,2909
2076,1405
2077,2848
2078,1533
2079,967
2080,1526
2081,3123
2082,127
2083,856
2084,1393
2085,518
2086,2256
2087,967
2088,519
2089,1626
2090,708
2091,3180
2092,225
2093,0
2094,2994
2095,714
2096,1159
2097,574
2098,2297
2099,749
2100,1253
2101,1957
2102,1518
2103,1813
2104,2659
2105,20
2106,421
2107,557
2108,2243
2109,45
2110,942
2111,3061
2112,2802
2113,2807
2114,2095
2115,1613
2116,1389
2117,1515
2118,647
2119,1872
2120,2568
2121,323
2122,1390
2123,3001
2124,563
2125,1348
2126,2777
2127,847
2128,2917
2129,3121
2130,1195
2131,952
2132,1554
2133,1244
2134,471
2135,1526
2136,539
2137,598
2138,959
2139,1640
2140,1151
2141,2026
2142,458
2143,1867
2144,2841
2145,2034
2146,2625
2147,2901
2148,3177
2149,24
2150,986
2151,679
2152,533
2153,498
2154,3147
2155,876
2156,673
2157,674
2158,961
2159,2652
2160,32
2161,2385
2162,974
2163,2629
2164,2471
2165,943
2166,2036
2167,2080
2168,1393
2169,1084
2170,956
2171,947
2172,130
2173,79
2174,2521
2175,516
2176,3147
2177,2980
2178,967
2179,1872
2180,1272
2181,1877
2182,522
2183,194
2184,640
2185,374
2186,983
2187,945
2188,1510
2189,3065
2190,956
2191,1902
2192,2256
2193,967
2194,1691
2195,1917
2196,858
2197,314
2198,557
2199,1948
2200,2355
2201,32
2202,523
2203,252
2204,2028
2205,32
2206,313
2207,417
2208,1525
2209,1421
2210,1976
2211,2398
2212,457
2213,1009
2214,299
2215,54
2216,2407
2217,160
2218,1501
2219,2491
2220,1718
2221,1674
2222,2159
2223,229
2224,2548
2225,2458
2226,225
2227,996
2228,2702
2229,1127
2230,2139
2231,1914
2232,1637
2233,1530
2234,2640
2235,1816
2236,978
2237,1355
2238,848
2239,2411
2240,15
2241,138
2242,520
2243,2777
2244,2451
2245,1350
2246,2244
2247,714
2248,2949
2249,878
2250,127
2251,1014
2252,2342
2253,1116
2254,990
2255,2243
2256,3173
2257,3157
2258,1009
2259,1606
2260,1524
2261,467
2262,3061
2263,2300
2264,1096
2265,2309
2266,633
2267,1568
2268,1048
2269,32
2270,1496
2271,2021
2272,1718
2273,2374
2274,1014
2275,944
2276,435
2277,2297
2278,521
2279,1476
2280,181
2281,2225
2282,715
2283,491
2284,856
2285,2502
2286,1748
2287,1590
2288,286
2289,967
2290,2827
2291,1167
2292,1869
2293,1940
2294,975
2295,940
2296,2910
2297,1331
2298,276
2299,984
2300,984
2301,1828
2302,1211
2303,2626
2304,240
2305,1502
2306,276
2307,2391
2308,2482
2309,1526
2310,2371
2311,1718
2312,2415
2313,2627
2314,421
2315,95
2316,384
2317,940
2318,982
2319,2587
2320,2058
2321,936
2322,274
2323,2511
2324,858
2325,1117
2326,533
2327,870
2328,354
2329,710
2330,31
2331,2398
2332,1504
2333,95
2334,2226
2335,736
2336,975
2337,1118
2338,944
2339,1241
2340,49
2341,2308
2342,720
2343,1151
2344,229
2345,2983
2346,2453
2347,2946
2348,928
2349,2186
2350,2626
2351,1963
2352,2880
2353,1009
2354,64
2355,400
2356,1294
2357,465
2358,1029
2359,1244
2360,716
2361,878
2362,5
2363,964
2364,1518
2365,20
2366,960
2367,2424
2368,2949
2369,1251
2370,1585
2371,2719
2372,761
2373,260
2374,2706
2375,1064
2376,947
2377,1035
2378,1547
2379,1724
2380,1010
2381,1673
2382,1770
2383,1116
2384,2621
2385,260
2386,716
2387,2032
2388,1019
2389,2703
2390,940
2391,2865
2392,2706
2393,217
2394,2318
2395,122
2396,2133
2397,944
2398,1355
2399,560
2400,2100
2401,2778
2402,2036
2403,726
2404,1020
2405,2243
2406,971
2407,2769
2408,1569
2409,1253
2410,1019
2411,1221
2412,374
2413,24
2414,99
2415,2162
2416,56
2417,2371
2418,2514
2419,1646
2420,604
2421,2310
2422,0
2423,909
2424,1241
2425,473
2426,100
2427,546
2428,256
2429,142
2430,2596
2431,1244
2432,1244
2433,679
2434,2657
2435,2312
2436,334
2437,1206
2438,2310
2439,2512
2440,253
2441,1590
2442,3020
2443,37
2444,709
2445,960
2446,518
2447,469
2448,2566
2449,400
2450,276
2451,469
2452,2409
2453,2381
2454,1018
2455,1244
2456,1519
2457,1630
2458,1504
2459,800
2460,244
2461,1510
2462,942
2463,877
2464,518
2465,2909
2466,121
2467,881
2468,2914
2469,943
2470,881
2471,1058
2472,1644
2473,3056
2474,719
2475,1151
2476,895
2477,2577
2478,1866
2479,1128
2480,944
2481,318
2482,976
2483,421
2484,416
2485,524
2486,1032
2487,679
2488,718
2489,1141
2490,2578
2491,299
2492,3028
2493,1009
2494,987
2495,2552
2496,1046
2497,1747
2498,2961
2499,1637
2500,940
2501,1504
2502,2347
2503,1590
2504,2028
2505,2163
2506,119
2507,2816
2508,1328
2509,821
2510,2034
2511,2167
2512,736
2513,2789
2514,984
2515,2616
2516,1826
2517,225
2518,805
2519,1908
2520,32
2521,99
2522,2719
2523,2081
2524,1918
2525,709
2526,321
2527,2880
2528,337
2529,2515
2530,1879
2531,988
2532,267
2533,3026
2534,1109
2535,895
2536,2409
2537,170
2538,1866
2539,230
2540,1658
2541,1568
2542,421
2543,1011
2544,1851
2545,1905
2546,236
2547,2717
2548,2515
2549,2793
2550,604
2551,828
2552,679
2553,2058
2554,716
2555,705
2556,1324
2557,2514
2558,467
2559,2625
2560,2438
2561,2110
2562,1389
2563,2471
2564,1547
2565,1793
2566,1484
2567,984
2568,3131
2569,1272
2570,16
2571,266
2572,725
2573,48
2574,518
2575,3129
2576,940
2577,1939
2578,945
2579,980
2580,2594
2581,313
2582,976
2583,715
2584,1035
2585,3026
2586,16
2587,611
2588,1581
2589,965
2590,321
2591,358
2592,1221
2593,2936
2594,520
2595,130
2596,875
2597,2324
2598,2963
2599,421
2600,2583
2601,2458
2602,212
2603,21
2604,2651
2605,2441
2606,280
2607,3186
2608,2880
2609,489
2610,24
2611,2167
2612,2310
2613,2623
2614,1524
2615,2816
2616,225
2617,2759
2618,718
2619,140
2620,645
2621,2521
2622,729
2623,2232
2624,127
2625,1849
2626,1001
2627,971
2628,334
2629,1042
2630,2378
2631,718
2632,679
2633,980
2634,921
2635,722
2636,225
2637,1918
2638,949
2639,1086
2640,467
2641,875
2642,704
2643,946
2644,2821
2645,994
2646,2400
2647,988
2648,2736
2649,953
2650,2505
2651,3061
2652,2816
2653,856
2654,722
2655,2861
2656,1084
2657,1511
2658,944
2659,1354
2660,2914
2661,1043
2662,2267
2663,520
2664,956
2665,1000
2666,946
2667,2764
