u,i
4986,2624
4795,3056
1003,862
607,862
3166,677
5597,1465
2136,539
4106,740
1874,539
905,677
3129,1926
5861,1696
5465,1696
1492,1376
175,2494
1479,2080
3151,2624
4849,417
772,1437
4581,602
4058,2547
3662,2547
360,180
3431,2614
4405,376
5334,839
3558,1443
2691,2989
4105,1023
4554,849
3337,3137
4030,849
854,1627
5456,2118
4255,967
4952,895
5568,3113
5738,1804
678,647
2348,556
106,421
629,2448
3058,2409
2256,967
4157,1563
4907,2815
1693,2547
2842,1064
5915,1127
2721,2989
4956,1953
5030,2656
4011,2677
1186,272
1848,2835
3514,181
2853,664
4090,1280
2670,957
5827,2411
35,2059
4887,1035
4223,1809
2640,556
5002,1547
4310,2717
676,1109
1130,1279
3117,895
2776,602
3218,1701
4909,2487
2022,2614
2623,2989
3232,818
5228,1486
2788,3056
1248,2439
2473,1732
4412,2620
4181,1933
4681,2256
4397,2497
4223,3098
1659,2158
4019,824
1713,2394
425,1998
5834,2585
756,822
1150,187
107,376
1459,1696
2369,1917
3943,2118
2712,2256
2686,1035
4324,2749
3677,1595
5869,677
506,2717
2624,1096
886,2184
612,3113
4908,2396
5111,1035
1489,1696
2399,1917
965,1696
2305,1501
3607,1014
4551,2509
3345,1014
2741,2031
2017,1973
3230,2195
4520,1883
5640,1914
1871,3087
5437,2494
2663,2498
54,849
188,849
5695,1971
1485,18
4325,1765
4550,1883
2397,2729
2361,820
4415,1658
886,2318
2040,1179
5887,3080
3595,1138
1556,3052
5229,1390
5325,1098
3233,1688
1823,363
3047,1683
2001,2355
2039,2647
748,1014
2352,892
5368,421
2356,1765
3882,2484
2863,815
2844,573
2589,1744
505,2195
2329,127
5794,1926
4328,1258
1986,3171
5107,996
864,3067
1120,2498
5804,1109
889,1030
1295,2472
2040,374
3726,816
2745,1883
2524,194
3662,2494
3266,2494
3392,2633
2734,2633
497,2842
5834,1109
4170,2900
1663,2494
4085,2038
5545,417
60,774
557,1580
2775,1883
1859,1093
62,820
3692,2494
3422,2633
791,2915
3160,2633
4338,2080
5692,63
5783,181
1545,1842
3727,236
3907,1335
2100,374
474,1703
4856,730
4708,2552
1425,2679
3603,1109
3262,816
4910,966
2023,1093
5001,330
5671,1064
2928,2633
4664,910
20,1883
2629,1253
4886,730
5469,556
1193,2679
5243,967
998,1457
1409,991
312,1883
4694,910
3560,2701
1280,1520
2118,2619
2123,519
3964,1064
3683,822
2590,2614
4995,1023
2350,3127
4124,1696
4838,1039
4900,1917
2708,391
5034,1917
1415,2095
3378,1125
5540,1496
2033,1915
472,421
3977,895
1886,2619
632,144
2667,740
3460,376
3964,2353
2959,2080
2224,2614
5259,2385
1902,119
1695,3024
2177,2044
3947,1403
5272,2620
5638,2189
3347,849
3137,1039
5308,1496
2615,2620
550,3121
109,1658
331,2259
5876,1953
5392,820
1302,2167
5815,1677
254,1258
5228,1917
2561,290
899,2716
1501,1064
1981,1701
3118,1147
5031,814
332,2080
2833,1917
732,2953
1226,78
1716,1403
4391,3113
2993,859
1831,602
5258,1917
3798,2195
553,2614
100,2080
1955,1577
3333,146
1235,2419
3071,2620
3833,2189
4705,2118
5438,1703
3789,2082
5413,892
884,849
1999,536
2902,2030
2830,464
2950,758
3712,1081
1764,3113
2812,824
714,1377
1423,376
177,1926
4762,3002
321,2614
2117,1696
2172,1403
5883,225
2077,2297
623,700
707,1337
4814,2411
4124,1964
2964,814
1656,1486
1530,3067
3357,2960
5186,1990
3085,2272
1273,967
1574,895
2467,1701
1018,448
587,1393
4436,1677
3355,820
1605,1147
5323,194
5345,707
20,1696
5596,1457
534,1917
5006,2180
2437,896
1559,2842
1831,1086
2975,1703
3225,188
5705,1400
2910,527
2483,2180
659,1804
2080,1009
5643,899
4361,2792
3941,2206
4424,862
477,1009
5423,374
5808,185
3502,2509
3910,1580
334,2394
563,2
647,639
3727,2627
5208,1883
273,2118
2453,2129
3074,527
1749,1030
3153,820
2506,1009
5364,144
1024,1528
3601,421
3219,127
120,2815
2742,3171
4784,2494
1475,1400
2896,605
4059,1272
1609,1400
4398,738
4570,1222
3594,2633
3967,1683
3678,1580
2229,327
4319,822
5341,318
2101,1081
4950,2382
4037,1109
2977,1883
4450,1278
3111,1883
4288,2448
5248,1258
2452,749
2457,1093
977,527
669,374
5330,2788
13,1009
887,1765
5369,2716
1940,574
536,784
3321,380
118,1964
400,896
3094,374
3785,2177
5805,21
3403,1883
1622,2335
3141,1883
4237,1520
5412,1258
2148,1627
3170,369
1095,374
2917,677
1155,1179
4570,417
4702,2788
2393,677
3654,2633
2200,1036
818,1005
5890,2953
3708,2115
3312,2115
659,194
1269,877
4717,63
1477,1580
4685,1279
626,1185
5674,2547
4862,417
2735,2484
4910,1397
1891,816
2813,862
703,92
3151,2547
1100,2946
4837,2989
955,313
3393,2080
3687,837
5221,885
5351,177
4000,21
1594,421
2714,452
1332,421
4768,1290
3075,1397
588,677
3346,2614
2635,2788
3819,2080
118,2448
3096,1685
1212,1258
4742,1008
843,2889
5395,2327
1522,3177
864,3177
4794,417
5879,1393
2300,2690
89,1868
2007,1125
1160,2946
3653,448
3295,740
313,41
4286,2835
3833,1547
3131,2029
3191,2080
3978,1147
745,637
903,1977
5335,367
3931,1331
4237,849
1977,1074
3243,2620
4432,2256
5423,187
4230,3061
2301,417
3617,2080
551,744
2872,1926
5289,2816
46,986
4540,1008
1880,2080
2119,376
1618,2080
2253,376
5437,1933
4663,849
4621,3067
3857,1917
111,822
4151,674
3922,814
5431,2118
1740,730
5589,1014
3087,952
1927,556
1347,1967
2558,1362
4968,1081
2404,895
5403,1009
3943,2041
3657,1455
2977,1696
3111,1696
143,895
4981,727
3625,1917
220,1115
3699,2620
5595,2118
5857,2118
94,2696
2245,1023
450,1577
3273,1465
385,2121
3929,49
3354,1804
5766,2350
2700,1014
5341,1420
1859,1337
3760,1179
4727,968
3978,2570
472,181
1468,2620
3675,290
2016,1671
1295,1911
2023,398
2556,3113
3069,480
658,536
849,1070
4271,2041
4804,2504
5814,677
258,602
5655,2118
2552,2590
5460,1088
2676,2656
3152,2585
5807,2889
4696,1631
4374,1580
1077,1809
4102,892
5729,2417
5803,2366
1133,2118
4465,1883
1488,1528
4230,2740
3320,75
696,3056
1336,1696
1673,527
5520,738
3899,2411
4986,2494
4666,826
1013,2174
5605,1977
54,556
4004,892
4099,1883
3481,3002
2750,1800
1609,892
4909,934
3766,3171
1001,1009
4074,1072
5514,519
5216,862
3485,677
510,957
702,1127
3789,1842
832,2139
5605,822
1327,2118
1260,896
5007,1627
5286,1042
3388,1683
807,2082
5597,180
2045,1580
5049,2792
4001,1883
5876,1258
1812,820
3421,1042
5940,519
463,737
5642,862
5466,3080
1328,249
2002,1883
4495,139
3629,964
3467,3080
1972,1482
996,2139
1070,2842
2486,1703
5450,1042
1630,964
2471,1580
4947,421
5117,78
1803,892
1813,1580
2381,2818
4322,369
2238,820
5261,1520
502,291
4187,144
5708,519
1723,374
1807,1765
2032,1883
3505,1278
1340,609
2188,2396
4273,2547
5319,2629
788,1035
189,2396
1778,1185
453,1688
1437,892
2218,703
3803,1093
3956,1335
3615,1042
690,877
5886,417
1357,374
5624,417
106,1580
3396,180
1809,1437
3574,452
5537,1926
5933,1926
900,1626
3935,1397
4019,2788
3399,3080
4206,2614
4192,2716
1508,1482
4340,2614
5818,2353
2447,2633
570,933
320,4
5079,2953
3107,2679
5022,2419
3635,2798
4631,319
1217,1683
4529,42
5067,849
2484,421
1656,1730
4660,2188
3078,1345
5220,1064
3964,1926
4397,2717
619,421
4743,910
5892,181
5136,3056
2022,740
1190,395
5684,417
300,1580
38,1580
2452,2953
2266,319
1743,2264
2648,421
2623,2054
3633,227
548,2059
4054,1977
1342,2859
4416,1804
5166,3056
5212,957
909,2977
2824,2717
1635,637
1877,2614
289,1017
3990,1403
4827,1496
4518,926
5638,957
1536,227
3895,1701
2038,1377
3143,376
622,826
3600,63
2397,2249
1325,946
2185,1804
1598,2798
2138,268
5352,2256
5648,1086
3426,849
3030,849
4138,1809
590,2419
3250,3067
3517,967
447,421
5000,1050
2859,967
4736,977
1828,227
3992,2923
2380,740
1984,740
3672,1255
2215,1804
2270,1511
3063,1147
1559,187
3940,1420
4998,573
699,268
273,1557
4330,824
990,417
4120,1014
1645,1809
1430,2409
3305,1030
2183,926
2840,2953
2248,3041
703,2080
2974,1455
680,376
220,391
4607,1482
4355,480
4494,824
750,556
488,556
1675,1809
1594,2409
231,2620
3765,614
5919,2622
2861,1147
3837,3119
4842,194
803,1506
3564,2960
489,1316
5071,1185
652,556
822,967
2004,1876
1523,1014
2404,2749
1041,2960
5150,2417
354,2030
282,464
2904,820
3711,2606
2257,1009
1565,2179
4657,2484
4753,2946
5209,2997
4393,2411
5556,826
3250,2396
1023,849
3979,327
2497,3098
1237,2498
3563,1580
5385,1883
3232,2729
3017,2575
2593,527
2727,527
4771,677
237,290
5430,313
4392,92
5770,2633
3258,1883
2862,1883
2657,3171
5267,2012
2641,194
643,1917
581,1039
100,177
1356,1035
5411,421
5508,539
4603,2382
3820,1744
401,290
3842,1503
3411,2448
3980,2376
2387,435
4467,2494
98,1420
3549,877
2965,1580
126,435
1481,1272
694,892
1475,1457
2660,1883
3474,2396
4176,1914
788,527
1977,163
5003,380
4901,2547
4089,417
5696,2818
4851,740
3665,2341
2882,1703
1199,2498
170,2585
4294,822
574,194
4450,1335
5031,2778
4243,1042
1968,2679
1572,2679
5223,504
3867,2448
3951,3085
5357,1258
5861,2481
2232,1971
2244,1042
4859,227
5239,448
3733,2633
3380,1017
4911,2080
959,2637
5835,2953
208,194
1742,2494
5691,730
1348,877
3325,2249
3063,2249
2748,3177
5129,2158
1373,2627
514,651
3348,2418
4289,986
2625,2023
5445,674
5786,967
1019,3038
4121,2341
5394,2614
3859,2341
2412,1915
3410,1017
2066,1278
285,1730
765,3121
958,318
1011,2396
2594,1397
4094,895
4856,1218
2812,2788
3684,2717
3227,2249
174,2838
2292,1971
2531,267
10,1683
4411,952
5347,2394
4187,1998
162,734
5162,2614
4494,1926
1175,144
3160,1377
3630,2080
3277,2716
5548,1337
3712,1890
2972,2080
3581,3127
4800,885
3705,1850
3307,1023
5267,536
1304,904
3549,556
4110,3067
5070,1685
5562,1393
4125,2409
2344,417
2688,227
5021,480
563,677
4140,2717
4436,1547
301,677
4033,376
4836,700
127,1278
794,21
5154,1009
3471,1804
4892,1009
4243,2815
4964,885
1743,1890
979,740
4685,1470
5850,2964
1137,2080
932,2614
5094,177
70,1683
388,272
4316,849
3804,674
3883,967
220,1627
643,1730
335,1577
5517,1219
4789,480
3908,2717
5857,2041
2978,2029
5580,1009
1670,2701
3105,1804
3882,2435
1933,2522
2661,1009
3688,849
3144,1917
3614,2620
5510,2118
5071,1482
267,1042
170,1109
2085,849
2792,1465
1568,330
1700,2701
2913,2923
1796,2409
3560,290
1593,2080
2353,1014
4371,2195
5527,1883
5861,1005
4387,2139
961,268
2303,146
320,1403
4778,1014
58,1403
1944,967
1383,2620
3339,2923
4393,614
251,2737
1156,2614
2019,737
2721,1009
2528,614
5387,2411
4110,2396
1087,1696
691,1696
4588,2960
5620,892
5799,2355
4338,2031
4577,327
2772,193
3309,2118
1846,967
2413,1014
2547,1014
5145,784
2311,737
3498,1990
3954,2041
1755,290
2759,2590
2432,2195
2151,1953
4343,1035
1335,3087
447,181
1023,1280
3296,1482
2772,1482
4191,1580
816,2118
312,895
1232,1804
5024,1554
4821,2915
1873,1800
5259,108
5393,862
5131,862
2558,2842
3380,964
2387,2960
2722,964
3608,3043
571,193
3291,892
4547,2504
383,896
2623,204
4178,1883
3782,1883
684,1009
3695,194
2053,1744
2703,2792
1925,2498
2379,1914
108,849
3232,2355
327,2842
614,2118
4969,1042
3558,81
2212,461
1990,1580
5807,3080
872,1595
3725,194
1018,1420
2501,1503
2555,1739
5707,2095
5005,2577
3941,1889
1773,1703
3533,374
1936,2633
2614,2319
3667,374
802,1014
3608,3177
5351,181
3976,1883
402,1272
3065,1437
2891,2038
5905,740
2763,2792
4623,2633
1715,1883
2735,744
741,1677
1976,1658
2437,2807
313,2139
1423,1482
397,1086
3347,2439
1748,2181
3300,1869
2890,1971
2012,1473
4543,21
1483,1883
1230,1437
1278,3171
1512,369
2467,2807
5719,1115
1701,1022
538,163
1639,144
2912,417
4870,1547
465,816
2507,2583
561,1278
4403,2835
5819,1696
3117,822
2848,2095
3105,2690
1919,319
5131,1480
5676,1014
738,574
172,1883
4903,1064
495,816
2422,2633
987,1278
5587,1696
5721,1696
1662,2356
4134,2953
2210,3127
1305,806
3846,42
821,2679
4518,849
492,1457
1087,2798
5366,946
600,236
5149,2409
5371,1290
627,1093
5099,602
5481,896
866,1109
3341,1977
3137,3113
2161,2080
5562,2174
5030,3067
2793,78
5076,968
1700,904
4212,2620
5208,895
5679,480
4798,2717
1618,1279
1222,1279
2433,674
1447,1397
5239,1147
5600,372
858,1002
2379,1377
1995,448
3464,2353
5921,952
4126,1506
1345,2783
3508,181
4798,3067
4504,2620
5054,2498
5035,2256
5675,896
3163,146
1206,2624
5418,2960
2713,849
2582,2086
2567,2717
3582,480
2016,2614
199,376
2553,1506
2065,1917
699,2419
4035,2118
248,268
4248,2411
29,904
2804,2256
300,2121
629,899
5764,163
2586,1804
2391,3026
4417,2570
561,2835
3952,2241
3327,2189
1,926
3645,778
1945,2158
3697,968
2385,2430
2096,2327
3474,896
416,1141
4397,3042
992,2240
312,2481
1286,243
4383,892
205,140
3376,738
4909,938
5695,1093
3661,1661
1381,480
1119,480
2855,2729
5030,2396
4768,2396
581,3056
3095,2189
1438,1953
2619,1671
5279,2319
3894,327
5590,1457
2281,363
4225,1595
1556,3113
3371,1683
1234,3062
5885,816
4914,127
2670,2575
1090,839
2012,2575
4156,677
4290,677
3894,677
709,1147
1211,2297
2381,1883
657,2677
760,146
5111,1580
3662,327
4363,374
3426,2679
4811,2227
2934,527
2321,1990
3895,1437
4370,2484
4320,677
1835,784
1482,1420
2411,1883
2586,194
3821,2427
1590,1138
2268,824
2606,2509
3994,1042
4400,2484
334,1219
3971,92
2746,1765
619,1580
3999,2325
4436,3080
5482,2408
3088,2633
1887,1482
3888,2494
5486,837
1755,2494
5800,2690
3050,836
649,1580
563,116
2605,1883
416,820
1689,1093
4344,1397
4500,1910
1857,677
575,2570
5088,2080
4499,1685
5488,2953
1625,327
40,2411
1129,877
4608,1628
813,1580
4588,1915
773,461
3672,1125
5357,376
5572,1496
508,1883
5718,1321
1851,1397
4151,2264
910,2802
5695,556
2506,318
2313,677
4943,2614
404,1883
2797,2187
4010,2409
3748,2409
5221,1804
2151,1258
2361,2788
2991,740
4202,135
3918,376
3976,2798
5117,700
4327,1335
5908,1953
954,2700
5890,3067
2800,391
3939,664
2605,2367
4570,1470
4518,1280
5731,2256
3409,849
4973,2614
1984,744
2839,1258
5268,1219
1849,519
3205,2547
3239,1377
5097,1337
200,144
3686,376
2655,2080
4405,63
5752,2729
2383,1392
2830,391
2202,822
3309,1557
1483,2798
3573,849
4204,2409
4099,895
3892,602
3291,1136
3592,1064
4442,480
3713,78
2245,2747
2931,1732
2002,2989
2399,181
2003,181
2545,1696
4895,2118
731,318
772,319
627,1658
3419,1671
1525,556
1533,417
5824,1800
2656,1685
5001,1009
510,1258
536,227
2067,2044
601,1376
458,2788
3737,1953
561,1977
1878,2522
2251,818
988,2953
1272,268
3245,2430
3572,573
1872,1953
4609,2821
3088,2
5940,820
4005,3057
2952,1804
2556,1804
3243,290
1622,2717
3446,3093
1276,2080
4316,2195
5737,1400
5868,1883
1893,3180
3658,2195
3715,2729
800,1562
5251,194
4931,778
2857,1917
756,2953
2962,1933
622,509
197,2989
3736,573
3197,2739
5432,1703
740,1696
5941,1580
332,181
1882,2240
1286,674
2499,896
5446,820
3557,49
1041,1809
3745,2729
1616,1717
1379,1804
320,1460
4308,2842
5575,1580
5881,2818
1803,2482
2042,778
4334,1030
1906,1671
937,1809
3836,753
2435,480
4907,1831
4803,727
97,1014
4918,677
2115,2195
3636,2570
513,700
5247,2838
5412,1185
2134,1656
1950,3067
3375,1482
4856,738
2717,1482
2364,2118
3889,1703
2159,2652
5005,272
349,2174
4743,272
3730,892
918,2856
4383,1457
761,2118
4780,1093
5914,1022
1072,290
215,3113
492,1701
1206,290
466,480
3210,1765
4556,2139
3967,1744
2262,2780
4909,1503
4305,1739
3610,194
1980,3067
2747,1482
2723,896
1312,127
2881,1482
3958,877
2638,2478
3770,1580
109,1532
536,845
514,2749
3737,127
1720,1800
3203,1883
1727,527
1472,1698
436,614
2459,2139
3173,1482
5394,740
5347,2614
2221,1035
1622,2396
1133,3171
942,193
2124,1102
2917,738
821,2118
5255,1335
5556,509
5454,2484
254,1482
2877,3002
2249,2679
4283,421
4374,539
793,1009
397,1009
2016,1919
3405,677
3845,195
5058,417
2445,1278
2746,452
751,194
2143,2633
942,1482
902,363
5071,63
5078,1042
3064,734
3487,837
1431,892
1441,1580
4306,2633
4700,1998
5425,2439
1347,605
4929,2989
5562,458
5596,42
5200,1008
1406,1185
1552,2700
564,2596
5853,2327
321,2838
2847,1042
4003,730
1888,1868
174,1098
2354,1109
1170,1093
72,821
4850,602
4929,895
512,1093
4645,1136
5560,1701
3662,1376
3911,2080
4697,2989
5240,1696
4331,2639
3991,504
2282,78
1764,3121
4262,967
2010,144
5014,602
4752,602
2307,1828
3057,3080
844,677
4285,1890
4025,2717
4314,376
5334,957
3159,2044
5258,181
1340,2012
180,862
3683,2953
2728,2989
1611,31
1626,2783
4181,1917
4463,849
5079,3067
2276,421
987,1335
1749,904
3863,2547
4613,1547
5340,2815
2793,1290
5861,1009
1048,1207
778,1346
4706,957
2598,822
165,1119
3460,63
2083,376
5596,1465
472,1047
2841,957
3665,2158
4389,2189
5852,896
5194,896
1474,268
4189,1377
3323,2394
4937,2960
372,816
1982,674
4738,1030
4160,824
3354,926
1478,2080
4969,2656
3465,1696
3133,957
557,946
2121,1957
1023,2439
3234,1009
3599,1696
3929,110
3659,249
2506,78
4113,1917
5445,2585
5827,435
4264,2086
1504,268
2183,556
5426,1030
3725,1219
5659,1009
3157,1701
1612,740
3131,480
588,417
1505,1809
3475,290
3957,64
4346,1337
3495,1696
3526,1009
4751,2554
582,602
2082,100
3343,1302
5879,194
3732,885
812,1064
3363,2708
1630,1696
43,2953
2300,2430
89,1608
2090,2620
618,417
2280,2717
4630,2385
4172,753
1323,1926
311,674
4896,2504
1176,1876
1811,926
2207,926
2248,927
2597,1081
3327,957
4302,1765
902,1115
570,376
2853,1266
3689,784
593,2989
3072,3067
2676,3067
4223,2411
3961,2411
5716,738
191,730
3151,327
4763,820
4926,2504
3720,1009
3059,738
3131,614
1331,824
5813,1021
2647,2487
885,2989
3846,2811
1032,1696
1459,1009
3155,2139
5870,2494
4378,605
3741,1482
1991,1809
2443,2842
1335,2636
5053,1683
