u,i
928,2247
5632,1325
2644,2309
3914,3065
1620,2740
987,2827
3788,482
899,728
3550,1822
3859,2577
1041,2309
5719,920
3322,3126
2133,1046
3344,441
2005,1046
4708,832
4535,2567
2405,1919
3444,1022
3840,1022
4614,416
5400,1325
5796,1325
2530,867
5086,2855
5399,1100
406,1919
755,2827
2307,2515
1063,728
1849,1637
2245,1637
2615,416
4547,2577
2984,1976
413,2309
4140,1664
1065,774
5814,3035
5695,869
2111,1822
5791,1331
4080,832
3514,2141
3295,2777
298,1046
1423,1421
1082,1128
860,2247
5691,1100
174,1919
2383,416
3565,1325
1101,2309
4812,1131
2038,2633
4598,2111
2403,1822
1483,1822
5746,1157
3956,1331
3560,1331
5294,2753
5552,1291
528,2797
5607,998
942,1848
1064,2777
3760,638
5539,305
1743,3065
5879,2625
5483,2625
4072,1664
469,2567
5347,2764
5350,3035
2296,16
1900,16
1334,1325
4073,3020
3073,3091
2677,3091
4169,2728
2326,2110
172,1822
481,2577
678,3091
5771,998
5709,120
3656,638
3624,1100
5243,2764
4212,1270
633,2567
8,2515
2924,2594
4016,1331
494,3162
3515,3035
3888,1331
1520,2777
95,2110
1270,1848
3820,638
1889,1331
4002,120
5471,305
4504,1270
3227,2753
5011,2764
3144,998
2177,1963
608,416
2820,2594
84,416
2133,1664
1083,120
3784,1331
738,3091
2402,3020
4712,1569
5214,2719
1785,1331
4173,1291
3832,998
5836,2473
1589,638
4393,2728
2984,2594
3524,64
444,2240
4541,2626
848,2855
1161,1100
1247,120
2028,685
4103,2400
4705,748
1709,2625
1425,2866
65,2594
4480,1569
1061,869
4982,2719
1949,1331
2735,2240
3943,2118
5837,789
2136,1157
711,490
5784,1128
736,2240
3372,2302
5562,2247
3442,789
1601,998
3913,2626
1143,120
4309,2626
2944,2764
2569,1389
2192,685
5621,2827
4181,1128
5929,728
2162,2728
4285,1451
2554,2205
2158,2205
4582,1822
5726,2247
5564,1919
4165,2473
2205,1270
4827,1626
613,2183
3949,1128
3166,490
5618,2155
2326,2728
738,1131
2974,1451
5897,789
2937,1569
5223,1976
4595,2407
4932,1046
4314,2165
3502,789
1478,1291
4936,1919
3537,2473
2933,1046
4113,1128
3717,1128
2370,2626
3682,2827
3554,2827
3138,1451
5224,1046
4606,2165
4642,1822
5387,1976
1555,2827
3666,789
2607,2165
2724,2750
91,2205
1865,774
3890,3126
2701,1046
2083,2165
1271,789
3101,1919
3450,2827
21,685
3758,728
4940,1637
5706,416
2913,2622
1486,1128
3155,2155
5679,1976
259,2728
5639,2577
383,2205
474,1569
2771,2165
1372,2719
3156,1976
3455,2797
5172,832
5568,832
5395,2567
3991,2777
2515,1421
2119,1421
2174,1128
3741,1848
5474,416
1277,2832
470,1046
3390,867
5946,2855
1266,1919
2011,2827
4970,1822
4657,1325
4261,1325
5223,16
1797,2309
2734,2633
3844,1976
924,2155
1273,2309
645,2740
2321,774
3950,3126
4346,3126
2761,1046
5380,1131
5000,1664
3750,1560
5563,57
5336,832
4155,2777
1158,1046
1887,1421
2369,441
1973,441
238,1046
2936,2740
102,1939
3560,2567
700,2797
2087,728
2935,2515
3243,416
3422,2633
4425,1325
1961,2309
4991,16
443,1451
2313,482
5164,1664
874,1637
2343,1822
2739,1822
3176,2577
4142,2141
926,1046
344,1822
2448,2777
1326,1919
3105,832
107,1128
3011,416
4320,1100
705,2740
1419,1329
4457,3091
704,2515
2590,1325
3061,3162
874,482
2279,3126
2537,1664
945,2577
1062,3162
4016,2567
1187,2110
1966,1848
4912,638
216,1421
5479,2183
4171,2855
4484,1100
4236,998
1392,2515
3052,16
2486,1325
5321,2728
806,1637
1962,1325
5097,3020
5193,2728
404,1822
1354,3162
434,3162
2380,2777
198,441
5364,1270
1785,2567
381,2777
5119,685
1160,2515
1098,1637
1468,416
1072,416
1261,2567
2650,1325
4840,1270
5089,2728
2993,1664
3156,2594
568,1822
4198,490
2609,920
3041,1331
470,1664
4379,2753
3303,2240
4234,120
149,2777
2764,1962
2053,638
828,3065
3844,2594
4568,2625
3544,2302
700,3065
3284,685
419,1325
1762,3091
3030,3020
2816,2502
4801,1291
4460,998
4398,120
1717,2567
5860,1046
5693,2626
4232,2302
3836,2302
4302,789
2461,998
4264,305
4773,2626
3312,2302
2901,1270
929,1962
2656,685
4335,2400
218,638
3322,3020
4258,490
3418,2728
3022,2728
1613,2594
5632,1569
2577,1331
799,3020
1735,490
4508,1015
482,869
578,1331
182,1331
2948,685
3065,1270
4809,1128
4191,2247
4774,2827
2105,2625
5796,1569
2748,2502
5740,1637
4432,2309
3310,1451
3706,2205
5576,482
567,3020
5698,2165
369,3035
5396,1046
4362,789
346,1331
4864,1939
5101,1128
3793,1046
4577,1128
3230,2626
150,638
5850,2155
246,1100
1230,1270
4850,728
3998,1451
859,3020
2972,1055
1351,2728
3474,2205
3851,2155
4596,2309
707,2626
1206,95
5898,1822
5085,2473
4248,1976
4900,441
2998,2626
107,1291
4357,1919
5083,2777
881,685
5014,728
2870,1128
4169,2622
5862,2515
2346,1128
5825,2633
434,2625
5112,482
5919,16
681,2502
1371,1451
989,1157
3826,2633
3017,774
1730,1569
1334,1569
3509,482
3235,2165
3631,2165
5064,441
273,2118
4851,2777
3375,1421
2638,1128
2871,2827
2475,2827
5830,1822
3939,416
5121,1325
3405,482
3594,2633
2524,2719
2897,1015
2000,2719
5289,1848
4542,867
1622,1046
2747,1421
1,2719
2406,1128
2580,2247
2833,441
1681,1626
2243,2827
3795,2515
5851,16
803,1128
4282,2633
4889,1325
2019,867
4123,1822
2292,2719
3727,1822
4974,3126
244,2827
1734,1637
3203,1822
3599,1822
3852,16
4247,2797
5620,1022
5398,2141
2872,2247
4661,1848
666,1015
270,1015
1786,1046
5676,1331
2379,1560
5108,2567
730,1939
1387,748
2311,867
5399,1962
5456,2496
967,1128
1474,2622
3654,2633
5263,2855
1558,1569
5792,1664
408,2827
1564,2515
1898,1637
3620,16
1734,482
4046,2110
5476,869
2241,1976
3397,1664
434,1015
1554,1046
1922,3162
4876,2567
5691,1962
5345,1325
680,1421
735,1128
1612,2155
4308,16
5932,1270
2164,416
3346,1325
572,2827
4248,2594
1106,482
1624,2165
2405,1976
1264,1822
5736,1331
5743,2502
4839,3035
288,789
4327,416
836,1560
844,1421
3395,3065
468,2827
2020,2515
3510,1325
3114,1325
5192,305
1681,16
1586,3162
5839,1055
3013,869
174,1976
3073,920
3099,2141
826,441
3681,2496
1074,920
3278,1325
2882,1325
1688,3065
4896,2764
5823,2400
97,416
1279,1325
3391,2141
30,2577
3273,1331
372,1560
2581,57
179,1919
1958,832
4924,998
1486,1022
868,2141
842,920
3473,638
3569,1100
3655,120
4172,2302
578,2567
182,2567
58,57
5719,2400
2169,2183
1047,1325
5118,490
4278,2728
2665,2764
3444,2502
5431,2118
1659,3020
764,2141
1134,920
1620,3065
1224,3065
746,57
350,57
3430,1291
3529,1270
1161,1962
5667,1055
2062,1131
3798,2626
2965,2625
1926,1270
2832,3035
1079,3091
3212,2502
1951,3020
3668,1055
5595,2118
4566,2205
555,3091
1238,869
1427,3020
5555,2719
902,920
714,869
5778,1421
5437,1128
4090,2626
614,638
2405,2594
2090,1270
4712,1626
3438,1128
3051,490
5456,2309
1815,2728
10,2594
1130,2625
1402,869
4425,1569
3545,998
1484,120
3858,2626
2397,2302
1022,998
1741,685
5655,2118
4946,867
4626,1451
266,2183
5352,2309
5748,2309
1487,3020
4498,2205
391,1131
1583,2728
3567,2827
898,2625
1421,2400
2499,2205
4677,1389
2696,2719
845,2240
1314,998
4022,2626
1133,2118
4110,2473
5113,1919
5321,2622
5711,2777
3839,1421
3672,2247
1758,1389
4643,2155
5383,2719
3731,2827
3335,2827
1189,2400
3517,2309
5564,1976
2860,2719
613,2240
1423,1291
4540,1626
5089,2622
2260,2165
3662,1128
854,2302
234,2594
1395,2626
822,2764
3807,728
4655,2515
2566,2622
3681,2309
766,2832
2163,1451
2650,1569
4587,1822
1104,2827
4712,16
4063,1822
5107,2797
1810,774
4857,2622
1130,1015
3771,1421
2028,2165
3857,441
3046,1919
1647,2473
1251,2473
5255,416
561,2026
1454,2832
1772,1421
1827,1128
5913,1325
2334,2622
3100,2155
2418,1569
4355,1822
5305,3162
4480,16
2732,416
23,1569
3101,1976
2356,1822
3999,3126
1578,774
3500,2247
2192,2165
3625,441
1939,2473
2278,1939
4332,2777
5340,2567
4989,832
4715,2515
2119,1128
5419,416
826,2832
2619,1451
1230,441
5891,2855
1560,2827
1868,728
4519,1822
1036,2827
1344,728
2192,2515
2526,1637
1148,789
5187,416
1269,2247
47,1939
3859,3065
645,2797
979,1919
2880,2515
5096,2183
3188,416
2792,416
4370,1325
1572,3187
4540,16
2447,2633
358,2740
2034,774
4059,3126
2130,482
3121,2577
2936,2797
3363,2110
5049,832
1664,3126
2443,2110
289,1822
3669,2567
3273,2567
1223,1848
3742,1325
4265,1100
2422,482
4481,1664
5756,2764
4608,685
2139,1325
2610,3162
423,482
2735,2110
1429,2855
4750,3020
1828,3126
639,1046
4529,1331
4716,1157
1101,2797
1039,1919
2252,2141
1856,2141
5471,2753
5028,2183
5114,1203
4116,2855
4119,120
5588,305
5032,2302
355,1637
725,416
5582,490
3646,3091
4122,3020
1992,3126
221,1822
1054,2577
3901,1331
2390,920
2298,1331
3887,120
3161,16
76,1848
810,2567
581,2515
3938,3091
1706,638
3232,2111
4221,2625
3825,2625
4992,2502
1162,16
4348,2400
4088,3035
3692,3035
4468,2502
5426,2205
1415,3091
1019,3091
5121,1569
1105,2111
1762,920
185,2141
2394,638
1998,638
2961,2183
4045,305
2554,1270
1358,2183
1266,2594
2262,869
579,1664
273,1557
1766,638
231,1331
4749,1939
1569,2753
3353,2764
3749,2764
5681,1919
2601,685
2322,1270
4280,2400
4676,2400
5090,1451
2098,64
2210,305
5577,1569
131,1100
638,2594
323,1270
347,1664
444,2728
4955,2165
523,1331
3945,2302
2422,1100
4411,789
4882,2626
2765,685
4754,1128
4532,2247
4136,2247
5261,2622
2735,2728
1326,2594
930,2594
5345,1569
639,1664
766,685
370,685
5685,1637
3255,1451
736,2728
5125,482
2625,1055
116,3020
4244,2719
3127,2205
4505,774
5341,1046
5119,2165
5934,1560
1887,1291
3306,1389
3342,1046
1186,2183
4522,1128
4300,2247
4553,441
339,998
1746,305
3735,748
3547,1451
5515,2515
5823,416
3426,2622
1626,2832
3419,1451
4145,2309
4909,1015
215,2625
3114,1569
4012,2719
4669,774
4923,1822
3395,276
2051,1291
5571,2797
5905,1919
3066,774
4686,1128
3572,2797
3906,1919
547,1270
2505,2400
5283,2515
5770,2633
4961,774
4677,1015
420,2626
3278,1569
506,2400
3284,2515
3618,1637
3576,2165
162,1055
1781,2719
3961,1976
5009,441
2742,1939
5849,832
5453,832
5575,2515
2979,1128
1965,2247
3486,2622
2400,1421
188,2626
3910,1637
5632,16
1084,1451
456,1128
3539,2633
2474,2309
4253,1976
3566,1046
3776,1822
3380,1822
3729,1976
3689,2577
4960,2777
5639,3065
1839,1919
3678,1637
5796,16
1040,748
4834,1325
2370,2309
1846,2309
4021,1976
1218,2740
4833,1100
3544,1822
3981,2577
3306,3162
2731,2473
4606,1848
173,789
732,2473
2607,1848
516,1128
120,1128
4602,1325
1023,2622
2534,2309
5125,1100
4998,1325
3836,1822
4185,1976
1382,2740
1905,2515
265,728
3991,2110
3595,2110
4715,2141
917,1822
5389,1331
1899,1919
3334,1022
104,2473
2771,1848
2893,2777
5321,638
711,441
4580,2855
3176,3065
4728,2753
4893,1100
4208,997
2298,2567
1673,2515
33,728
2767,1325
5506,3020
303,2309
5602,2728
1558,1976
2852,3126
2456,3126
3506,1664
1334,16
685,1822
1635,3162
5157,1331
3842,832
457,3126
5089,638
393,1421
479,441
5143,120
5528,685
5645,1270
2273,416
662,2777
1670,2567
2535,1325
5852,2502
1373,1822
3274,1664
1927,3162
932,1325
1682,2577
2275,3091
2622,920
2949,3035
5497,998
5101,998
5435,120
5937,1270
1838,57
3223,1325
3254,638
2858,638
2706,2496
4253,2594
5189,64
4905,305
2909,2855
4509,305
3729,2594
2516,120
1695,3162
700,1325
304,1325
3439,3020
4771,490
3218,1331
2694,1331
4869,998
5203,120
722,2777
417,2141
3022,638
1877,2240
4117,2302
3182,1270
5140,2400
2022,2594
2421,2111
5320,1055
595,1100
1498,2594
5913,1569
1183,1270
2540,490
1475,920
4219,2205
1199,1022
891,869
951,920
1383,1331
987,1331
3967,1203
882,3035
4416,2719
3375,1291
4875,789
3034,998
5742,2626
4002,1389
1882,2183
5218,1128
5614,1128
3991,2728
3595,2728
3306,2625
446,2855
2774,2764
1103,1664
1596,2728
5365,774
5477,1015
755,1331
4643,789
2740,120
5541,1939
4035,2626
5413,441
803,998
1639,1270
4261,1626
5219,2827
4279,2205
679,2625
1140,3020
4872,2719
4476,2719
5245,1015
5890,2473
3309,2118
5833,1939
3307,1291
77,490
858,1055
5452,2247
3934,1389
5546,1128
723,638
258,2753
3310,1939
1290,685
5423,728
4175,1451
4899,728
3151,1128
5821,774
1280,2626
375,305
1115,869
4658,1046
1743,1569
5869,441
4134,1046
266,2240
1259,998
3998,1939
680,1291
5279,2827
1850,685
5587,728
3839,1128
2135,1046
3280,2827
1048,2626
4436,2515
4374,1637
3306,1015
4082,482
4204,2165
2409,2719
4826,1919
3766,1939
5698,1848
5424,2777
3607,1128
3020,1560
275,2302
1371,1939
2511,2622
3230,2309
4167,2633
301,490
3754,774
4841,2577
4166,3162
614,2118
3780,3126
1359,774
2591,1046
3320,1421
3153,2247
3406,441
4770,832
1535,1939
2650,1626
5389,2567
3589,2777
1376,1128
5858,1325
758,2247
2279,2622
3394,2309
2369,2515
4172,1822
5005,2577
2143,482
1936,2633
3046,1976
5885,869
4202,1664
3476,1560
1239,1015
2359,1046
3174,441
5161,57
2759,1919
1303,1939
3576,2141
3357,2777
4840,416
1144,1128
1175,441
526,2247
2813,2155
247,2832
4036,3065
4623,2633
364,1919
585,2827
4589,16
4773,2577
2445,416
3627,1325
1225,3187
2465,1822
1754,2750
3712,3126
3244,1560
3970,1664
2590,16
1941,1822
3016,2110
2527,1919
2620,2110
5925,2496
5918,1325
1214,2247
2652,867
943,441
3804,3065
2930,57
2703,832
2307,832
2737,416
2926,2567
3919,1325
333,1451
4517,2183
3426,638
2075,482
2978,1976
2233,1822
1837,1822
2542,2577
1107,441
5899,120
2698,57
2127,1022
1564,1848
2694,2567
3687,1325
108,2622
894,2777
5605,2302
5765,305
1095,57
5709,2625
398,1822
4078,1331
2763,832
3554,1331
1582,2777
4197,1962
3882,638
272,2622
1053,3187
4962,1270
2198,1962
362,2515
300,1637
4002,2625
4067,3020
1851,1100
815,16
4242,1331
79,2577
2531,832
4181,1055
321,2110
4142,1100
3839,1291
3185,2753
532,832
3498,998
4334,1270
1151,2567
8,832
438,416
4851,2728
3263,1131
3046,2594
4166,2625
4207,2626
1306,2855
3634,2764
1963,1664
3637,3035
583,16
371,2577
4975,1451
1836,3020
3949,1055
5568,2719
740,1131
1519,869
923,57
696,832
2198,1157
3341,2111
4523,3020
3466,305
5121,1626
2103,1270
4241,1055
5139,2205
1467,305
3717,1055
1871,920
2182,2502
1779,1331
3771,1291
2114,1055
1366,2855
1772,1291
2546,685
2267,1270
5759,728
4907,2205
1703,2625
1235,305
2140,2626
268,1270
5500,2719
5896,2719
1950,2502
293,3020
2010,1055
2096,2327
2908,2205
5296,2165
5681,1976
3501,2719
2384,2205
4858,1939
4462,1939
5394,1919
4699,1128
4303,1128
4081,2247
2995,1046
443,2183
2432,2626
36,1270
457,3020
61,3020
3798,2309
4450,774
3163,1569
5286,1046
5352,2797
4287,2473
4626,1939
5345,1626
4467,1128
4071,1128
5370,2622
1039,2594
3346,1626
2406,2502
4612,728
200,1270
5768,416
4090,2309
845,2728
321,2728
3714,2961
4330,1015
5450,1046
5264,1822
4,1331
2615,774
932,1569
536,1569
4013,2247
3517,2797
1395,2764
4762,1022
5624,2515
2236,1128
4254,2309
3858,2309
613,2728
3223,1569
5556,1822
2073,2827
3563,1637
4636,1822
737,1451
5711,2110
3906,1976
707,2740
4305,2247
700,1569
304,1569
1703,1015
3219,1046
3681,2797
1265,789
3223,1919
2163,1939
5621,2567
2345,1421
2400,1128
4022,2309
2998,2740
529,2626
3149,2155
5324,1822
1445,2827
3393,2515
5,1128
908,2622
2085,3187
3088,2633
505,1451
999,2740
3167,482
992,1569
1150,2155
4176,3126
3387,1919
4822,1022
5166,832
4574,920
5596,416
5379,1879
3199,2622
988,1046
370,2165
2199,441
1803,441
2441,728
1381,748
2260,1848
1596,2622
4779,1325
5345,16
3597,416
3993,416
1917,728
2765,2515
4255,1325
4864,3126
767,2740
5681,2594
2935,482
3093,1822
3346,16
6,2827
3402,2577
2256,1325
3006,2577
2619,1939
1839,1976
2341,3126
2491,441
4078,2567
4950,2496
4943,1325
2028,1848
4547,1325
4821,3025
5413,685
3510,16
3542,2183
4570,2625
1863,441
4041,3035
2442,2777
1382,2797
229,1128
260,441
3529,416
4346,638
4711,1325
5741,2594
4397,2855
5426,1270
1723,57
2316,1325
3745,2111
1899,1976
598,3065
376,774
2452,3091
1705,2110
5543,2205
402,3126
2707,1331
4689,2855
5473,685
2011,2567
211,2777
1491,57
1386,2515
990,2515
2487,2496
4123,1131
3078,2183
5463,2626
4630,2625
794,1822
952,3162
4156,490
5835,2205
3309,1557
4809,1055
5707,2205
4053,2240
1974,3035
5259,1291
2179,57
5637,685
5241,685
2500,2327
5358,1270
1779,2567
375,2777
2644,1325
4850,305
1054,3065
3359,1270
4262,2764
595,1962
1211,16
1395,2577
4320,490
2988,3020
2327,305
2671,869
3042,2502
2147,869
667,2777
3282,1962
5127,2626
3838,2594
2291,998
1283,1962
2229,120
1503,16
816,2496
413,1325
4484,490
623,2855
3152,3020
4088,490
5767,2205
2959,2625
2439,869
756,1664
2870,1055
1986,2240
408,1331
2917,120
5322,1939
5687,2626
2796,1291
1746,2753
2393,120
3291,1270
5559,1128
5851,748
3251,2625
391,2855
993,1203
1831,2302
3102,2502
1292,1270
1317,3020
1857,490
3932,2205
1017,2728
728,2625
3627,1569
5406,482
208,869
5645,2750
1882,2240
572,1331
5486,1939
5090,1939
4,2567
5668,1421
5272,1421
5327,1128
3019,2625
5918,1569
1584,1270
1188,1270
472,1100
2487,2764
943,685
1588,1389
4950,2309
440,64
5698,482
956,920
5474,774
2460,1291
1051,1157
5254,1939
1305,2205
5436,1421
2753,789
516,998
4370,1626
4932,2827
1484,1389
1107,685
