u,i
1266,2357
1267,1855
1268,1462
1269,2690
1270,956
1271,2910
1272,267
1273,1866
1274,2145
1275,1640
1276,875
1277,3127
1278,752
1279,1753
1280,2481
1281,945
1282,519
1283,979
1284,2698
1285,2705
1286,1361
1287,467
1288,1479
1289,2532
1290,276
1291,3172
1292,1527
1293,217
1294,1973
1295,2111
1296,1810
1297,1479
1298,1097
1299,756
1300,2153
1301,954
1302,1565
1303,101
1304,2690
1305,1028
1306,724
1307,2880
1308,1582
1309,3157
1310,2028
1311,994
1312,1936
1313,932
1314,971
1315,441
1316,1530
1317,967
1318,860
1319,1014
1320,1590
1321,1484
1322,518
1323,1776
1324,3065
1325,1128
1326,952
1327,1525
1328,120
1329,1564
1330,2059
1331,2333
1332,1982
1333,1279
1334,1086
1335,1907
1336,101
1337,640
1338,2910
1339,2150
1340,2878
1341,1484
1342,1646
1343,1568
1344,940
1345,2827
1346,2065
1347,1344
1348,1038
1349,1908
1350,1869
1351,2249
1352,1022
1353,1566
1354,212
1355,2848
1356,1718
1357,2373
1358,259
1359,2651
1360,2256
1361,883
1362,1030
1363,1393
1364,467
1365,2351
1366,2507
1367,276
1368,947
1369,954
1370,2365
1371,1476
1372,1048
1373,2199
1374,16
1375,1512
1376,1361
1377,2342
1378,2037
1379,1479
1380,225
1381,975
1382,1206
1383,493
1384,32
1385,3065
1386,557
1387,991
1388,755
1389,2217
1390,1332
1391,1302
1392,2188
1393,738
1394,2717
1395,521
1396,99
1397,1569
1398,943
1399,2225
1400,726
1401,2059
1402,1355
1403,493
1404,1848
1405,1221
1406,757
1407,1843
1408,203
1409,1021
1410,193
1411,2297
1412,943
1413,942
1414,0
1415,2182
1416,2926
1417,2174
1418,2058
1419,2145
1420,518
1421,2490
1422,3143
1423,942
1424,638
1425,2173
1426,2347
1427,2558
1428,2297
1429,727
1430,2548
1431,469
1432,946
1433,1136
1434,943
1435,1624
1436,276
1437,2633
1438,1728
1439,2865
1440,1117
1441,1572
1442,716
1443,2568
1444,1279
1445,993
1446,1045
1447,2326
1448,946
1449,140
1450,2703
1451,2865
1452,969
1453,199
1454,828
1455,679
1456,984
1457,2739
1458,2518
1459,852
1460,882
1461,1294
1462,725
1463,2783
1464,969
1465,2705
1466,2058
1467,848
1468,1195
1469,2217
1470,2865
1471,954
1472,2381
1473,225
1474,666
1475,946
1476,2617
1477,3147
1478,3157
1479,2205
1480,2032
1481,942
1482,1397
1483,2079
1484,313
1485,606
1486,1279
1487,968
1488,533
1489,32
1490,833
1491,944
1492,1221
1493,24
1494,1325
1495,828
1496,1480
1497,870
1498,3028
1499,313
1500,3022
1501,615
1502,2739
1503,726
1504,45
1505,2975
1506,2949
1507,321
1508,992
1509,994
1510,2750
1511,2558
1512,2182
1513,861
1514,967
1515,1837
1516,2409
1517,805
1518,1036
1519,37
1520,1793
1521,441
1522,2569
1523,2297
1524,100
1525,2326
1526,1221
1527,1324
1528,2218
1529,128
1530,1851
1531,1835
1532,2256
1533,138
1534,3147
1535,48
1536,979
1537,525
1538,1907
1539,959
1540,1002
1541,946
1542,45
1543,966
1544,722
1545,285
1546,100
1547,3113
1548,0
1549,993
1550,1676
1551,321
1552,54
1553,2344
1554,2666
1555,2036
1556,2580
1557,2256
1558,2310
1559,1659
1560,1816
1561,2374
1562,2256
1563,1127
1564,1989
1565,275
1566,2567
1567,225
1568,959
1569,998
1570,1292
1571,1820
1572,1221
1573,932
1574,1730
1575,1626
1576,469
1577,1004
1578,963
1579,1907
1580,1005
1581,421
1582,2167
1583,1272
1584,2439
1585,1051
1586,1356
1587,212
1588,1331
1589,127
1590,2656
1591,967
1592,1776
1593,679
1594,1032
1595,2446
1596,875
1597,1095
1598,1465
1599,1003
1600,1032
1601,932
1602,31
1603,631
1604,489
1605,5
1606,2409
1607,952
1608,608
1609,225
1610,2377
1611,2509
1612,314
1613,1033
1614,2312
1615,991
1616,2102
1617,571
1618,0
1619,1560
1620,1095
1621,2173
1622,2949
1623,198
1624,2219
1625,155
1626,2496
1627,1270
1628,2694
1629,1016
1630,2310
1631,3019
1632,3126
1633,3024
1634,250
1635,337
1636,3162
1637,2640
1638,1939
1639,1237
1640,959
1641,1872
1642,2802
1643,456
1644,2095
1645,2162
1646,376
1647,2138
1648,950
1649,944
1650,308
1651,299
1652,960
1653,1255
1654,909
1655,1967
1656,301
1657,2183
1658,604
1659,2467
1660,1056
1661,1037
1662,2298
1663,2801
1664,519
1665,976
1666,10
1667,2449
1668,2568
1669,2775
1670,959
1671,2594
1672,1512
1673,777
1674,1014
1675,1244
1676,0
1677,314
1678,598
1679,928
1680,2645
1681,54
1682,2176
1683,774
1684,2841
1685,2218
1686,3005
1687,996
1688,2400
1689,1637
1690,321
1691,1258
1692,1013
1693,1568
1694,1314
1695,2830
1696,525
1697,2820
1698,878
1699,421
1700,490
1701,1546
1702,2981
1703,2802
1704,256
1705,1211
1706,1020
1707,1099
1708,967
1709,2243
1710,3087
1711,1851
1712,3051
1713,1525
1714,2326
1715,2801
1716,1266
1717,2521
1718,2482
1719,2536
1720,1305
1721,1635
1722,276
1723,2703
1724,873
1725,2080
1726,793
1727,2706
1728,2497
1729,2606
1730,2297
1731,1195
1732,2297
1733,121
1734,1285
1735,1730
1736,1128
1737,260
1738,2593
1739,180
1740,2111
1741,1560
1742,1195
1743,2914
1744,2643
1745,1006
1746,974
1747,1510
1748,2059
1749,1674
1750,1244
1751,2907
1752,1844
1753,3164
1754,1027
1755,2256
1756,1776
1757,2219
1758,2182
1759,2243
1760,2634
1761,2217
1762,2347
1763,571
1764,1005
1765,3183
1766,991
1767,2853
1768,3186
1769,606
1770,2551
1771,318
1772,1305
1773,1095
1774,1348
1775,1089
1776,1048
1777,728
1778,2558
1779,1147
1780,1086
1781,2949
1782,633
1783,1533
1784,861
1785,2034
1786,2880
1787,2804
1788,23
1789,732
1790,1963
1791,2775
1792,299
1793,679
1794,3061
1795,100
1796,967
1797,822
1798,1326
1799,3042
1800,732
1801,2963
1802,1684
1803,2163
1804,956
1805,935
1806,3061
1807,256
1808,212
1809,1867
1810,99
1811,2157
1812,1272
1813,1241
1814,1519
1815,121
1816,1119
1817,563
1818,535
1819,2507
1820,2625
1821,1011
1822,3113
1823,1848
1824,905
1825,2419
1826,679
1827,493
1828,557
1829,3026
1830,1101
1831,1820
1832,313
1833,2514
1834,148
1835,725
1836,960
1837,2377
1838,2703
1839,2750
1840,2827
1841,1354
1842,232
1843,1813
1844,2159
1845,0
1846,2352
1847,2502
1848,2473
1849,1918
1850,2409
1851,2719
1852,949
1853,2458
1854,2750
1855,3087
1856,1606
1857,1903
1858,1730
1859,606
1860,1572
1861,716
1862,533
1863,2827
1864,1272
1865,996
1866,490
1867,1364
1868,48
1869,193
1870,1279
1871,433
1872,1813
1873,2568
1874,679
1875,945
1876,3147
1877,1022
1878,23
1879,822
1880,1487
1881,2243
1882,1872
1883,679
1884,1011
1885,2521
1886,2508
1887,127
1888,2651
1889,1813
1890,1014
1891,806
1892,2758
1893,900
1894,1039
1895,685
1896,2167
1897,1058
1898,467
1899,1270
1900,1119
1901,1536
1902,1619
1903,2980
1904,294
1905,3157
1906,1294
1907,0
1908,45
1909,1002
1910,1394
1911,2997
1912,2409
1913,2910
1914,89
1915,975
1916,1608
1917,2110
1918,942
1919,1646
1920,477
1921,1393
1922,2078
1923,933
1924,1032
1925,1748
1926,1031
1927,2880
1928,1451
1929,2157
1930,1017
1931,441
1932,2163
1933,2577
1934,441
1935,709
1936,2481
1937,2028
1938,1037
1939,1582
1940,1855
1941,467
1942,1101
1943,1569
1944,940
1945,1993
1946,1116
1947,892
1948,2558
1949,1279
1950,1026
1951,1279
1952,714
1953,1939
1954,2670
1955,1004
1956,1489
1957,225
1958,48
1959,3126
1960,1526
1961,274
1962,947
1963,1128
1964,975
1965,2841
1966,1364
1967,710
1968,100
1969,1489
1970,1907
1971,1159
1972,31
1973,557
1974,1013
1975,199
1976,2379
1977,1002
1978,1099
1979,2294
1980,2684
1981,1664
1982,1780
1983,2100
1984,1035
1985,276
1986,45
1987,2848
1988,2409
1989,557
1990,608
1991,2377
1992,1533
1993,2349
1994,518
1995,2841
1996,2796
1997,2150
1998,10
1999,1279
2000,2037
2001,1804
2002,1003
2003,1221
2004,2923
2005,648
2006,563
2007,1244
2008,724
2009,1011
2010,1248
2011,2657
2012,1279
2013,1393
2014,2963
2015,32
2016,1529
2017,755
2018,193
2019,45
2020,2623
2021,1478
2022,722
2023,301
2024,1110
2025,1533
2026,828
2027,1840
2028,2173
2029,1844
2030,1869
2031,679
2032,1984
2033,2490
2034,598
2035,2601
2036,2139
2037,967
2038,230
2039,1279
2040,313
2041,848
2042,875
2043,225
2044,2418
2045,775
2046,905
2047,2409
2048,305
2049,858
2050,2853
2051,980
2052,225
2053,982
2054,3187
2055,1272
2056,2567
2057,354
2058,960
2059,64
2060,2623
2061,3123
2062,203
2063,1203
2064,996
2065,334
2066,1747
2067,1073
2068,984
2069,319
2070,858
2071,829
2072,1903
2073,2081
2074,2183
2075,2058
2076,1724
2077,2740
2078,1659
2079,1810
2080,498
2081,2095
2082,1981
2083,2571
2084,848
2085,2558
2086,1294
2087,961
2088,1606
2089,739
2090,1002
2091,3026
2092,1479
2093,1206
2094,217
2095,879
2096,958
2097,973
2098,188
2099,757
2100,2747
2101,1367
2102,0
2103,3028
2104,2347
2105,2777
2106,2297
2107,2558
2108,3164
2109,2548
2110,2027
2111,1393
2112,1582
2113,1619
2114,489
2115,2032
2116,127
2117,1006
2118,2
2119,1016
2120,1084
2121,1541
2122,467
2123,2163
2124,1348
2125,2195
2126,2378
2127,942
2128,2558
2129,956
2130,409
2131,467
2132,2049
2133,966
2134,1038
2135,876
2136,1515
2137,715
2138,924
2139,199
2140,1084
2141,3015
2142,2594
2143,441
2144,1889
2145,2633
2146,2171
2147,2126
2148,2793
2149,1279
2150,943
2151,260
2152,324
2153,1341
2154,1646
2155,1975
2156,3162
2157,1483
2158,1530
2159,3143
2160,2490
2161,2167
2162,1730
2163,3026
2164,533
2165,203
2166,416
2167,2225
2168,517
2169,421
2170,3026
2171,1575
2172,2926
2173,2385
2174,438
2175,905
2176,2567
2177,1009
2178,829
2179,1683
2180,1101
2181,2018
2182,2594
2183,2079
2184,3180
2185,905
2186,1117
2187,2679
2188,2840
2189,2417
2190,1173
2191,751
2192,2548
2193,1623
2194,1002
2195,3180
2196,1840
2197,1116
2198,519
2199,2537
2200,1525
2201,1032
2202,1001
2203,140
2204,1211
2205,2409
2206,2003
2207,16
2208,1003
2209,2091
2210,949
2211,2962
2212,18
2213,2059
2214,832
2215,1157
2216,1583
2217,1101
2218,1072
2219,1648
2220,2706
2221,2502
2222,3117
2223,2616
2224,1038
2225,307
2226,2620
2227,2550
2228,2750
2229,1244
2230,400
2231,1128
2232,2859
2233,557
2234,3026
2235,1747
2236,39
2237,2218
2238,518
2239,172
2240,871
2241,946
2242,3190
2243,1489
2244,976
2245,2216
2246,2580
2247,1719
2248,979
2249,256
2250,971
2251,2521
2252,1533
2253,417
2254,0
2255,975
2256,1035
2257,1813
2258,2702
2259,1096
2260,2853
2261,1063
2262,2891
2263,2164
2264,1575
2265,2496
2266,276
2267,871
2268,467
2269,1006
2270,2747
2271,2288
2272,225
2273,883
2274,3186
2275,1055
2276,2413
2277,2694
2278,2037
2279,2110
2280,533
2281,2167
2282,760
2283,1421
2284,719
2285,1037
2286,1862
2287,2566
2288,2480
2289,1022
2290,2490
2291,518
2292,340
2293,3162
2294,978
2295,2350
2296,2257
2297,1640
2298,384
2299,400
2300,1908
2301,2657
2302,956
2303,1484
2304,2
2305,746
2306,1829
2307,2488
2308,2689
2309,986
2310,1644
2311,3175
2312,1982
2313,260
2314,2980
2315,296
2316,334
2317,730
2318,924
2319,749
2320,2225
2321,714
2322,2052
2323,2374
2324,946
2325,953
2326,1747
2327,1582
2328,1061
2329,725
2330,950
2331,942
2332,1138
2333,2566
2334,1329
2335,1048
2336,2704
2337,1692
2338,2623
2339,3143
2340,2858
2341,1668
2342,2058
2343,1250
2344,1341
2345,248
2346,2775
2347,1272
2348,1292
2349,394
2350,2
2351,679
2352,882
2353,950
2354,2167
2355,2157
2356,1329
2357,956
2358,2838
2359,1685
2360,2703
2361,1603
2362,86
2363,3026
2364,856
2365,2840
2366,870
2367,2150
2368,1690
2369,1730
2370,947
2371,1219
2372,1366
2373,1086
2374,2118
2375,1070
2376,2739
2377,1963
2378,122
2379,685
2380,718
2381,2571
2382,1028
2383,1324
2384,1866
2385,2622
2386,746
2387,746
2388,1086
2389,968
2390,2620
2391,2871
2392,2511
2393,2066
2394,1527
2395,1326
2396,1606
2397,1837
2398,1241
2399,2218
2400,1527
2401,3024
2402,2157
2403,2684
2404,1405
2405,409
2406,760
2407,480
2408,517
2409,2508
2410,3035
2411,1405
2412,379
2413,2455
2414,633
2415,2311
2416,692
2417,991
2418,1460
2419,816
2420,2415
2421,2797
2422,2058
2423,2162
2424,942
2425,521
2426,871
2427,2569
2428,2880
2429,2728
2430,1677
2431,2567
2432,956
2433,1405
2434,1403
2435,1040
2436,275
2437,945
2438,604
2439,828
2440,34
2441,1907
2442,3065
2443,230
2444,28
2445,57
2446,734
2447,1773
2448,2865
2449,24
2450,2335
2451,276
2452,3147
2453,1831
2454,2306
2455,2739
2456,1748
2457,1866
2458,1495
2459,1009
2460,467
2461,716
2462,1031
2463,2518
2464,1237
2465,1010
2466,1167
2467,1511
2468,3061
2469,2184
2470,2340
2471,982
2472,659
2473,718
2474,2706
2475,790
2476,32
2477,32
2478,1748
2479,947
2480,3091
2481,192
2482,1022
2483,2554
2484,1674
2485,563
2486,940
2487,718
2488,1811
2489,2255
2490,2194
2491,296
2492,3190
2493,606
2494,1306
2495,709
2496,1241
2497,493
2498,1291
2499,2689
2500,2495
2501,756
2502,313
2503,1618
2504,1030
2505,679
2506,1085
2507,734
2508,1051
2509,905
2510,2706
2511,1813
2512,2218
2513,960
2514,2841
2515,10
2516,665
2517,1911
2518,1348
2519,1939
2520,759
2521,2689
2522,141
2523,2566
2524,2347
2525,2419
2526,2176
2527,2515
2528,141
2529,1848
2530,1325
2531,276
2532,533
2533,730
2534,1797
2535,1524
2536,1043
2537,421
2538,2034
2539,648
2540,2508
2541,2407
2542,2400
2543,1813
2544,2508
2545,2750
2546,225
2547,2571
2548,2623
2549,1244
2550,1719
2551,2871
2552,716
2553,2358
2554,2419
2555,1527
2556,1728
2557,560
2558,34
2559,1056
2560,3024
2561,274
2562,715
2563,1258
2564,878
2565,522
2566,2176
2567,947
2568,759
2569,276
2570,935
2571,1105
2572,1084
2573,2659
2574,604
2575,527
2576,2515
2577,452
2578,730
2579,1009
2580,37
2581,1526
2582,611
2583,1281
2584,1279
2585,2705
2586,1851
2587,1639
2588,2815
2589,1848
2590,54
2591,1585
2592,306
2593,2753
2594,1270
2595,518
2596,230
2597,16
2598,3035
2599,64
2600,718
2601,2217
2602,2703
2603,45
2604,2171
2605,969
2606,1377
2607,1575
2608,185
2609,3124
2610,2159
2611,2914
2612,1248
2613,318
2614,225
2615,3186
2616,306
2617,1325
2618,1248
2619,556
2620,1285
2621,43
2622,1869
2623,2840
2624,313
2625,1484
2626,2728
2627,1526
2628,1667
2629,1560
2630,307
2631,1014
2632,2243
2633,862
2634,711
2635,525
2636,829
2637,20
2638,1038
2639,1915
2640,2297
2641,294
2642,1305
2643,2079
2644,2218
2645,1116
2646,201
2647,936
2648,2800
2649,2391
2650,1748
2651,28
2652,954
2653,761
2654,1869
2655,1221
2656,1939
2657,2163
2658,895
2659,974
2660,1822
2661,3147
2662,2959
2663,1114
