u,i
2201,1869
1953,2521
2237,1526
4076,1244
3102,1038
1734,905
4370,967
4411,968
1632,2880
1236,2880
2077,1244
4770,1840
2192,1002
1349,313
3556,1393
2718,1048
3965,100
2944,48
193,1002
2022,32
2555,2747
3,878
3156,870
4703,968
1869,2419
5924,1051
4802,193
494,1869
1562,956
5356,1533
5822,3026
3489,521
2525,1003
1460,679
4577,1014
3832,860
649,2157
5408,942
2238,946
1178,966
4915,1009
3516,1563
5311,1009
276,2326
2578,1014
2521,480
3039,2163
3409,942
4448,2297
4844,2297
5258,1348
5935,1590
239,946
2916,1009
1517,1563
4435,557
1854,956
1458,956
2845,2297
773,99
2449,2297
644,2163
4531,1019
3655,1348
5648,1533
1752,679
4869,1014
2405,1244
2009,1244
600,1110
204,1110
2436,557
3850,1035
4306,1840
639,1038
4712,276
5741,943
1470,966
1511,967
3808,1563
2870,1014
2813,480
406,1244
10,1244
2307,1840
3209,480
3701,942
5861,2176
1558,32
4020,2385
1809,1563
1093,1393
186,2409
1461,99
1065,99
4262,1918
1958,905
210,1305
1273,48
877,48
4239,968
4635,968
92,2747
462,1526
4538,1035
4142,1035
892,1110
5004,276
3954,984
4816,225
4420,225
4938,1908
4542,1908
237,2347
581,2157
1422,521
1026,521
1642,2739
458,1003
4651,1851
1385,1393
5471,1590
5867,1590
1360,3026
2848,1009
3472,1590
3713,521
4642,984
4246,984
3191,1348
1777,870
5108,225
4925,518
3027,193
2631,193
4980,979
5308,256
5704,256
382,2297
1714,521
4401,1272
781,2568
1588,1348
750,1003
1192,1348
3331,604
3807,533
4797,1272
5667,1128
2453,860
2406,1014
1028,193
3237,942
3278,943
3674,943
2048,3026
3140,1009
1741,1563
3694,2349
4369,1590
803,1014
407,1014
2673,2297
240,1840
1238,942
5126,400
4730,400
1896,1851
1141,1009
5217,518
5029,467
4540,276
674,2297
4633,467
5089,1272
3623,604
4352,225
4495,533
2659,1086
4099,533
4937,878
5721,960
2471,1035
2075,1035
234,1244
265,557
4007,944
2937,276
757,1019
2541,276
4069,1822
4403,944
4465,1822
2353,225
173,968
2871,1908
5592,2243
3599,2058
4086,2176
4795,421
1849,2385
2188,1851
4399,421
3800,1590
3404,1590
3989,2243
5321,467
4737,416
1405,1590
2236,1518
3676,965
1783,984
3041,225
2645,225
1686,1051
2462,518
564,193
4014,960
1118,1533
3733,718
3764,31
3891,2058
3600,1128
4691,421
735,1014
1607,943
5344,986
5898,2326
4499,2880
4103,2880
335,1272
5502,2326
1073,1009
677,1009
5149,518
1205,1128
2093,1590
3820,313
4216,313
4565,467
5585,1048
4473,878
3059,400
2663,400
5027,2218
3150,518
4001,1822
3929,256
3533,256
2566,467
4335,944
3022,1272
5360,1869
3560,2079
2428,533
2032,533
2474,878
5110,940
8,1035
1899,943
1503,943
1534,256
474,276
1930,256
2002,1822
2336,944
5453,1279
3653,1489
5515,2157
408,1908
12,1908
5849,1279
3921,2243
3525,2243
4857,467
5099,0
2019,2176
178,2385
5319,2218
3254,467
1526,2243
24,1918
397,968
2766,878
3946,960
3550,960
5037,253
2628,944
169,1518
112,984
1609,965
4312,2249
4752,2521
4356,2521
578,225
4623,421
4721,956
5411,2157
5745,1279
5901,1038
5715,2568
1947,960
450,979
54,979
4223,679
1666,718
4409,1019
1824,2058
2753,2521
2624,421
2228,421
1629,1590
3831,2326
5517,1048
3123,519
2149,313
4425,32
404,984
3518,1048
5409,956
2564,2218
4328,99
1083,518
687,518
1466,256
3355,2747
2512,2058
2959,2747
3293,1869
1775,1011
3045,2521
5507,710
3363,1110
5564,1244
3727,2326
3104,2347
4389,725
4948,2409
3019,519
3284,1002
4068,1084
5620,1526
5224,1526
2698,878
888,400
2856,2218
3252,2218
4620,99
4036,48
4960,2419
698,276
395,467
5395,2347
3251,2747
510,225
1785,2079
3585,1869
1033,0
1879,960
1483,960
2970,253
4155,679
4248,870
227,1822
165,944
951,1099
2565,2419
4551,679
3740,2157
3000,2347
2274,1489
2289,2521
2258,956
2654,956
3282,1279
3678,1279
3309,3102
3648,2568
1750,2243
5329,946
2156,679
1536,971
5612,480
244,2176
290,2521
1283,1279
161,421
3330,946
147,2243
434,1519
2270,966
802,225
4945,956
5936,2297
3735,2163
3009,1305
2171,960
4757,905
1962,32
2141,2249
2581,2521
2946,956
2550,956
5623,1019
1865,99
2758,905
172,960
4998,967
2448,679
5130,1086
49,2058
434,1869
830,1869
978,2521
582,2521
3101,1244
4942,1035
2603,967
4900,1563
5342,1908
3788,1393
261,2880
1264,2326
2881,2409
4552,99
4989,100
911,518
1045,710
1348,519
723,467
2254,32
4716,2385
3157,1526
2185,1393
5055,1851
882,2409
2157,99
2902,253
1969,48
1184,2747
788,2747
1158,1526
5630,1035
3732,710
476,940
3549,1003
3153,1003
3888,469
498,2419
4476,1393
4080,1393
1673,2157
1611,1279
1215,1279
3173,2409
3985,1533
4723,1270
1581,2568
3262,946
4260,48
5743,1851
923,878
3667,2163
4037,942
3641,942
2452,3026
2657,48
2261,48
867,946
3544,1009
3473,2297
2064,2163
1668,2163
5338,984
2380,679
5062,1086
5893,1014
4119,193
879,956
483,956
1228,1110
3160,1019
4277,1533
5493,1272
4027,604
1785,469
381,679
3459,1086
3894,1014
4329,942
2935,1840
4370,943
4766,943
932,967
99,966
2833,1563
2437,1563
3836,1009
4232,1009
4648,2385
4494,1918
187,32
3356,557
486,99
90,99
3848,1019
5632,276
587,905
3660,968
2827,967
3264,968
5170,1908
5444,225
5566,1908
1326,1244
930,1244
1269,710
2050,521
2270,2739
1086,1003
3567,1908
3317,979
2384,3026
51,521
1988,3026
2941,2385
14,1393
5270,984
2405,870
5736,225
722,2419
326,2419
5553,518
5608,979
4209,1533
2342,521
1946,521
5425,1272
3271,984
3959,604
1820,1348
10,870
4435,533
2052,193
1656,193
3609,979
2210,1533
4333,256
5221,718
2280,3026
3426,1272
1960,604
1564,604
1827,1014
1431,1014
1770,480
1892,2163
2262,942
1866,942
2303,943
2699,943
281,3026
5358,400
2165,1009
766,1563
1769,1009
5845,518
5657,467
1698,2297
1302,2297
4912,313
2508,1348
2112,1348
3855,604
5123,533
3755,400
3099,1035
5489,1822
5093,1822
5021,256
4625,256
3565,276
3169,276
5031,944
5427,944
1856,604
3103,1908
2062,480
1100,1035
2991,943
1160,1840
2595,943
5110,2176
4714,2176
3212,1851
5027,421
1104,1908
5013,2243
4617,2243
5949,467
874,2385
1213,1851
2429,1590
2033,1590
5385,1822
2864,1518
1116,1918
3203,984
3669,225
1489,968
3273,225
33,988
3791,1908
5038,960
4642,960
2142,1533
1392,1035
275,521
1204,984
808,984
4519,2058
5319,421
4909,2243
143,1533
609,3026
4731,2880
2916,2058
2229,1128
1833,1128
4844,313
2325,1590
4992,965
3973,986
234,870
3291,400
3778,518
3382,518
2434,1533
3194,467
5121,32
1496,984
441,1348
5654,2747
2660,533
1292,400
2527,943
2964,944
1498,276
1102,276
1195,467
2162,256
1255,1272
185,604
2630,1822
2568,944
1036,1908
5419,2880
661,533
528,943
132,943
5481,725
3979,400
806,2385
2251,2176
3583,400
4082,1279
4507,519
5733,946
3486,467
652,1918
3790,878
3394,878
1584,400
3948,2218
4970,960
3318,1822
1602,225
1206,225
5349,956
1328,1908
2971,960
1078,979
5247,679
2848,2058
4770,1279
2939,2176
1098,2385
2543,2176
3252,421
3350,956
4186,1228
4063,2326
849,2058
654,1590
258,1590
2777,313
2925,965
2966,966
1032,984
4836,2249
4146,1048
5053,32
4956,99
1711,518
1315,518
5453,905
5849,905
2249,1325
5539,679
382,313
3054,32
3140,2058
3233,2249
5796,1244
593,533
4822,1038
5694,967
491,256
983,718
2956,2880
1141,2058
1526,1869
1588,2747
1922,1869
3516,1002
5345,32
2356,2326
3414,725
3880,2218
3973,2409
2003,518
2044,519
2440,519
5060,48
5588,2419
5745,905
1070,313
1419,467
1517,1002
3346,32
4645,1526
3817,1869
885,533
1881,2218
1189,944
783,256
793,944
3193,2419
3589,2419
4368,2157
4306,1279
1880,2747
2902,1489
4824,710
5605,521
508,960
3808,1002
4245,1003
2784,679
4584,469
5172,1393
2307,1279
4354,946
5352,48
2502,966
1619,878
5129,942
4286,253
4733,942
5471,679
3165,2249
3574,956
4169,2297
2990,905
800,960
404,960
4568,2568
3076,679
4933,1003
770,2249
3729,1244
3760,557
1477,421
4252,1019
2755,1038
4646,946
2569,2568
3627,967
2794,966
5528,1563
5924,1563
889,2880
493,2880
1892,2326
5025,942
606,313
3278,32
2371,1048
951,725
1813,2218
3181,99
3678,905
3282,905
5918,967
1812,2747
1750,1869
1786,1526
2182,1526
4417,1244
5862,1035
2216,1110
3919,967
598,48
1126,2419
1181,2880
2239,1279
147,1869
835,1489
2301,2157
5909,100
2022,1244
1965,710
2268,519
1813,2568
240,1279
2105,2218
2198,2409
3080,3026
1891,946
4101,2297
5433,521
3497,870
200,1099
1814,2419
2593,2157
2197,2157
1507,956
1111,956
4905,1533
2102,2297
3038,521
3434,521
5301,1533
2866,1003
2912,1348
1009,679
5527,533
4522,1014
594,2157
532,1279
4957,942
5394,943
292,1038
1164,967
4860,1009
3065,1563
2523,1014
2862,480
4393,2297
1960,1840
1466,1305
1564,1840
5203,1348
5599,1348
1211,32
3984,557
1799,956
4476,1019
718,99
2394,2297
1215,905
4288,968
3204,1348
5343,604
5819,533
3983,1086
4191,1035
1954,1244
545,1110
1558,1244
4251,1840
4261,276
5686,943
584,1038
1852,967
1456,967
4195,1908
3154,480
3842,100
294,710
1503,32
3569,2385
3965,2385
5124,1590
4207,1918
822,48
407,1526
4483,1035
4087,1035
3125,1590
3366,521
3190,2739
3560,1518
3899,984
4295,984
638,870
4365,225
4883,1908
2680,193
2284,193
4237,979
2838,1533
1367,521
38,2568
403,1003
7,1003
346,469
5611,2058
4924,1128
2455,1014
2059,1014
5416,1590
2890,942
5823,2880
2793,1009
2397,1009
998,1563
456,1014
2326,2297
3417,1590
5936,313
891,942
495,942
2740,1348
930,870
5751,533
4383,400
398,1009
4870,518
1917,557
5649,256
4589,276
2409,1019
327,2297
4193,276
4346,1272
4742,1272
5659,944
1137,1348
4148,533
3752,533
2747,1014
2351,1014
2690,480
3619,943
3223,943
2590,276
3722,1822
4056,944
1290,1563
5245,2243
352,1014
295,480
691,480
472,1116
5071,400
4675,400
1502,2385
2209,557
3246,2243
4485,276
1348,1918
4297,225
2117,968
1721,968
3901,225
3734,1051
4486,878
2020,1035
1624,1035
4014,1822
4348,944
2486,276
5634,2176
2298,225
118,968
1735,1051
771,1533
375,1533
3940,2058
3544,2058
4031,2176
4344,421
2857,1128
3349,1590
2953,1590
5620,965
3538,2243
726,1009
4406,518
3869,313
259,2297
1350,1590
2124,984
2803,518
2407,518
509,193
3582,256
3186,256
667,1533
3678,718
2279,1272
3282,718
3836,2058
3213,2079
4232,2058
4679,2747
5013,1869
1289,533
5289,986
1187,256
4444,2880
4048,2880
5135,519
4161,313
5530,1048
4814,878
3976,533
4418,878
2608,400
4972,2218
5944,99
3550,1822
3884,944
2418,276
2511,467
5367,2747
4971,2747
2230,225
50,968
1977,533
4659,940
3599,960
3203,960
419,276
23,276
5398,1279
5002,1279
231,225
3880,421
353,1908
4152,2829
4276,421
5368,2568
103,979
3470,2243
4900,1002
1881,421
1282,1590
5358,1099
5050,946
3553,965
2522,225
2126,225
2339,518
3891,960
3495,960
3359,1099
57,984
4697,2521
523,225
127,225
4666,956
5015,1110
4385,714
5660,2568
1496,960
1119,256
723,256
5379,2326
212,1272
1642,31
1769,2058
1373,2058
2569,421
1082,1128
3847,1038
2826,986
3380,2326
5066,1048
1585,2880
5876,99
2631,518
2672,519
5688,48
1698,313
4370,32
4877,1526
3463,1048
3067,1048
2905,2218
145,400
3877,99
4226,253
632,518
236,518
4273,99
1483,1822
1817,944
4374,905
4770,905
4272,2880
4652,2347
108,1272
2904,2747
2780,991
5509,1244
5113,1244
5056,710
5452,710
5837,521
4873,1003
2273,2880
3331,1279
2935,1279
3393,2157
1813,421
4893,2409
3360,519
5289,2409
2905,2568
1403,2243
1007,2243
2437,1002
2735,467
5565,1526
2643,878
2247,878
3197,2218
2801,2218
4914,253
5361,942
5796,870
1486,965
736,467
340,467
1090,965
4509,2419
4598,956
59,225
5193,2297
644,878
3388,2163
2884,940
1824,960
1428,960
5561,1003
5575,256
3704,679
172,1822
896,1099
1398,2249
2630,2521
2234,2521
1823,1489
2105,421
2203,956
2552,1110
2599,956
3289,2157
3593,2568
3197,2568
1695,2243
4255,967
5274,946
5747,604
4783,1086
5614,1014
5679,2163
235,2521
5653,942
106,421
3275,946
2256,967
4553,1563
4157,1563
5359,2568
3809,99
5089,2297
4306,905
2303,32
2086,2249
2810,1526
5045,1244
604,1048
2891,956
2844,1110
2206,99
4984,968
5075,1086
2585,2347
441,2747
775,1869
4887,1035
3046,1244
3385,710
2765,1002
215,714
206,2880
868,1279
2826,2409
2430,2409
897,519
3913,48
766,1002
272,467
370,1002
3102,1526
1734,1393
180,878
1129,2747
1910,2558
5375,193
5533,1533
4458,521
4062,521
421,940
452,253
3494,1003
1637,679
878,2347
1222,2157
764,1279
38,421
136,956
4000,3026
2811,946
1099,1003
3151,1014
3094,480
3216,2163
3586,942
2192,1840
3982,942
4023,943
4417,870
1208,946
812,946
3489,1009
2090,1563
1742,99
3022,2297
1613,2163
2239,905
3418,2297
4228,1348
2325,679
19,2249
5442,1014
347,1526
2978,1244
459,2521
63,2521
428,956
1173,1110
2613,557
5285,276
5681,276
240,905
3982,1292
2480,967
4823,1908
3008,1086
3443,1014
3386,480
979,1244
3782,480
2880,1840
481,967
2778,1563
5520,2775
2034,99
4439,1918
783,1305
5208,968
132,32
2933,1851
639,1526
5111,1035
3753,1590
4584,1518
35,99
384,253
4527,984
532,905
5389,225
4993,225
375,2419
5115,1908
5577,276
5261,979
3112,1035
3466,1533
1995,521
1599,521
2924,984
2528,984
1031,1003
5224,1851
1958,1393
5127,1918
1467,1533
3225,1851
3949,1128
4045,1590
1519,942
4819,984
5215,984
1954,870
139,48
5102,518
3600,193
4154,1533
3758,1533
1351,2297
955,2297
2287,521
4974,1272
5370,1272
3508,604
1323,1003
4776,533
4380,533
1997,193
4247,943
4278,256
1759,1533
2822,276
642,1019
3371,1272
2975,1272
4374,718
413,967
2381,533
545,1086
1376,1014
1319,480
813,1840
2248,943
5699,400
2526,2385
2130,2385
1714,1009
5303,400
5790,518
5602,467
5206,467
8,100
3141,968
5510,878
527,2385
131,2385
5668,2218
2648,1035
4642,1822
4580,944
3510,276
3114,276
705,967
2926,225
3444,1908
4295,960
2798,979
649,1035
122,1518
4172,2058
4659,2176
4263,2176
2761,1851
5368,421
1049,1908
1195,979
2268,1918
5802,878
1158,1851
423,2385
1486,1128
2374,1590
1978,1590
2809,1518
2752,984
665,1918
3218,225
4210,256
220,521
4860,2058
753,984
4464,2058
5245,1869
5393,2521
2180,943
1091,979
1815,256
2211,256
158,3026
2703,718
908,1272
4676,2880
2465,2058
1646,1009
5072,2880
2174,1128
2666,1590
4393,313
4789,313
3918,986
3632,400
5600,2218
5204,2218
3723,518
3327,518
3764,519
4160,519
4502,256
3535,467
3139,467
2394,313
4970,1822
5933,1869
5537,1869
2605,533
769,1086
3047,878
3601,2218
5318,253
5683,940
2909,944
2503,256
1443,276
1047,276
2513,944
1596,1272
5309,2419
5364,2880
4226,1489
5692,2157
981,1908
585,1908
4494,2243
5528,1002
473,943
5801,2100
5734,878
4089,2157
5426,725
2196,2176
2905,421
5892,2218
2495,2243
2099,2243
597,1918
1688,1211
3431,467
3339,878
4519,960
873,1035
3591,1099
2182,965
685,984
4489,2249
5205,2419
4914,1489
1151,225
755,225
5294,956
5690,956
2916,960
5192,679
2793,2058
3722,2521
2884,2176
3326,2521
2801,421
3014,714
2787,2243
3850,986
4514,966
4910,966
4008,2326
5347,967
398,2058
5747,1840
107,1128
203,1590
2326,313
4279,1099
5177,2249
1851,986
3695,1048
4218,3075
773,400
4505,99
4901,99
1260,518
5002,905
5398,905
327,313
676,467
1132,1272
3532,2747
3470,1869
3866,1869
2219,3075
3936,1110
5772,557
1138,2218
842,944
9,943
446,944
4142,986
5243,967
532,718
2505,2880
3959,1279
1805,991
5521,2409
5221,1393
4825,1393
3359,725
1960,1279
129,2176
1065,400
1461,400
1564,1279
2963,725
3429,2218
3825,2218
3918,2409
5137,2419
32,2243
968,467
5533,2419
4194,1526
1272,878
1826,2218
1430,2218
404,1822
738,944
3138,2419
4313,2157
4251,1279
2847,1489
3227,956
2831,956
3855,1279
4221,2568
453,960
57,960
3125,679
2729,679
4190,1003
330,2058
5846,1014
2252,1279
421,2176
452,1489
1130,421
5283,1840
5092,3026
2012,1038
3903,946
2406,965
324,2243
1007,1519
2447,966
1941,2326
2843,966
4582,480
2309,1032
3284,1840
5509,870
259,313
1816,1099
2535,32
11,965
448,966
2024,1048
1628,1048
3550,2521
3519,956
2834,99
2438,99
2935,905
5612,968
3417,679
5703,1086
932,32
536,32
1069,2747
5515,1035
1551,2521
3674,1244
1869,1110
5575,1840
2700,1038
3135,966
3176,967
3572,967
4757,1393
2233,2326
834,2880
1837,2326
3291,725
2053,638
551,313
998,1002
3223,32
2827,32
5289,2385
2362,1393
1851,2409
1362,2218
2730,99
3475,253
5531,1918
5927,1918
2542,48
3070,2419
5904,968
1361,2747
1695,1869
1731,1526
2127,1526
4305,710
5086,521
5619,984
1080,253
4122,1003
1467,2419
4004,193
3746,2409
5420,3026
3087,521
2691,521
1758,2568
2123,1003
1727,1003
662,679
3050,1393
3779,1014
4610,942
1747,2409
4214,942
5045,870
1836,946
1440,946
5328,1908
4117,1009
1780,1014
3650,2297
4046,2297
2611,942
5378,521
4414,1003
5911,984
2953,679
3046,870
647,2249
1056,956
5913,276
2446,2568
4600,604
4996,604
5868,533
558,679
3636,1086
5472,533
4467,1014
4071,1014
4410,480
1607,1244
4902,942
4943,943
5339,943
3914,276
1505,967
672,966
166,2326
2807,480
2072,1014
2411,480
1905,1840
1509,1840
3929,557
3533,557
5212,1518
3464,1918
267,99
79,48
5721,1038
60,1526
1899,1244
1503,1244
5672,944
3156,984
5513,2385
4140,1908
1679,2409
3890,979
239,710
624,521
5264,2058
3910,2385
3514,2385
3457,1851
3853,1851
4577,1128
587,1393
4673,1590
2147,942
5941,1519
958,3026
767,48
371,48
1979,2297
1583,2297
2915,521
5193,313
148,942
2789,1348
2393,1348
3448,984
583,870
3844,984
4127,518
75,2157
2229,193
5302,256
2783,1533
4906,256
1312,521
916,521
3999,1272
5002,718
5398,718
2004,1014
3272,943
1441,1840
2439,942
5768,2880
2342,1009
943,1563
2870,1128
5,1014
344,480
1875,2297
70,2163
440,942
836,942
3081,1348
1271,870
5834,467
4724,400
4328,400
1466,557
5198,256
5604,944
3742,276
1770,968
686,1348
3554,225
3697,533
3301,533
5225,2079
1673,1035
3564,943
3605,944
2139,276
5683,2176
5287,2176
5600,421
2073,1908
1677,1908
5190,2243
3684,2176
3288,2176
4620,400
1390,1851
3601,421
3002,1590
3437,1518
4877,965
4242,225
2062,968
3846,225
3371,898
5215,960
2715,1533
1965,1035
1003,1590
848,521
5079,1099
1777,984
5581,2249
1847,225
5892,421
162,193
1719,979
1182,3026
3489,2058
5268,971
2406,1128
276,480
2898,1590
3294,1590
5565,965
372,942
4166,1519
4942,986
5100,2326
275,1009
4788,519
3955,518
803,1128
3814,313
3418,313
899,1590
3767,467
5694,32
5157,2079
618,1348
3629,533
1865,400
5597,99
1972,1051
2352,518
1956,518
454,193
3537,944
3141,944
2071,276
1768,467
2735,256
3599,1822
1828,1272
4562,1869
5596,2880
1630,533
1234,533
229,1014
1101,943
705,943
1538,944
3993,2880
3597,2880
4552,400
5080,519
3123,2243
2727,2243
4059,467
4455,467
4553,1002
1221,2176
2157,400
2553,400
4917,2218
1370,1518
2060,467
2363,276
4916,2747
2175,225
1779,225
3732,1011
5542,1489
3544,960
3148,960
364,276
5405,2157
5343,1279
3512,2176
3543,1489
3825,421
298,1908
4319,956
4947,1279
5313,2568
4917,2568
5538,966
5032,2326
4636,2326
735,1128
1826,421
831,1590
4907,1099
3498,965
3102,965
3539,966
2637,2326
5529,99
1596,898
3836,960
1351,313
955,313
2908,1099
3627,32
4023,32
4494,1869
2720,1048
4246,2521
4215,956
3530,99
285,518
3925,2880
157,1272
3529,2880
1714,2058
4766,1244
3642,313
4227,966
3325,2326
1926,2880
1530,2880
4546,2409
5821,99
2617,519
5237,48
1643,313
1992,467
3919,32
4786,1869
4822,1526
4848,2747
1458,533
486,400
90,400
1900,878
2058,2218
577,518
2454,2218
4567,253
1762,944
1366,944
3634,48
3766,2419
1383,2079
5782,521
1081,960
5214,1003
3753,679
3357,679
2942,2157
1445,2176
1476,1489
1758,421
1362,421
2546,2157
2880,1279
4279,725
4838,2409
4531,946
1348,2243
952,2243
4927,946
5925,48
4936,2163
5306,942
1472,966
5605,1009
4,225
5138,2297
4742,2297
1373,960
5449,469
4045,679
3649,679
5506,1003
841,1099
1739,2249
1343,2249
3425,971
2179,2521
1783,2521
2148,956
2497,1110
2932,1038
3538,2568
4200,967
4728,1086
1462,2880
5559,1014
32,1869
5106,480
2303,1244
2642,710
4600,1840
933,1038
1368,966
2944,1048
2548,1048
1524,725
2083,2409
3754,99
5430,2297
113,518
154,519
3170,48
4653,1851
2385,2747
2755,1526
2359,1526
945,1048
167,0
387,2218
1359,99
4160,1918
2095,2419
1754,2880
324,1869
4436,1035
2595,1244
2934,710
3715,521
4248,984
2751,1003
2694,469
417,1279
2771,2409
4087,100
3653,3026
3858,48
3462,48
217,467
5765,1590
2869,2163
679,2218
2396,253
3239,942
1463,48
5320,193
2080,956
5874,1533
4757,1019
4007,521
1266,2163
870,2163
3611,521
3043,1003
1978,679
2647,1003
3485,1348
4264,1086
1167,2157
112,2521
81,956
2758,1019
3945,3026
4341,3026
1075,2568
2756,946
1383,469
4034,1563
5433,1009
2661,1086
3435,480
2700,1014
3039,480
3161,2163
3531,942
2137,1840
3135,942
3557,2163
3968,943
757,946
3434,1009
3363,2297
1291,99
2967,2297
1162,2163
40,1305
4173,1348
688,1526
292,1526
404,2521
2527,1244
5230,276
4834,276
2425,967
2029,967
2862,968
4768,1908
5164,1908
528,1244
4142,2385
704,2409
2519,979
2878,1851
2482,1851
4163,229
584,1526
4094,1590
3698,1590
1607,870
5334,225
4938,225
13,956
3807,1533
4810,979
1940,521
1544,521
1764,2739
2473,984
976,1003
580,1003
3028,1014
3504,943
689,946
3366,1009
1967,1563
972,480
3990,1590
698,2163
1068,942
1464,942
1505,943
4956,400
1367,1009
5484,519
5826,256
4859,467
504,2297
4721,533
4325,533
1546,193
491,557
4629,944
3163,276
2767,276
3827,256
95,557
399,968
2259,1563
2305,1908
2701,1908
1321,1014
362,1840
1797,943
4312,2176
3916,2176
2075,2385
5644,400
5747,1279
5547,467
5151,467
2690,968
2593,1035
2197,1035
4587,1822
4921,944
1696,2739
2066,1518
2405,984
3455,276
2993,1908
2308,1051
4240,960
1344,1533
406,984
4117,2058
5046,2521
4208,2176
4917,421
4507,2243
4111,2243
1827,1128
4442,313
4046,313
1527,1590
2697,984
5811,1048
5415,1048
2980,518
4155,256
1636,1533
3759,256
2047,313
2456,1272
5252,2747
5586,1869
5338,2521
2258,533
5656,1110
3810,975
2156,256
2166,944
700,276
5017,2880
853,1272
5283,1279
238,1908
5312,519
2119,1128
5708,519
4734,313
126,943
3467,986
4991,878
5079,725
5545,2218
8,2385
347,1851
2785,400
5149,2218
5242,2409
4519,1822
3084,467
2688,467
5940,2747
5544,2747
3388,878
2550,533
2992,878
3150,2218
4172,960
526,1035
2854,944
2458,944
4858,2419
596,276
5689,2347
4567,1489
4171,1489
408,225
5575,1279
530,1908
4043,2243
5910,1003
4449,679
2141,2176
2850,421
2454,421
3576,1279
5623,946
2440,2243
4126,965
542,1918
146,1918
5906,480
5302,1305
4464,960
2127,965
234,984
4038,2249
5270,2521
4874,2521
5239,956
4843,956
4158,99
517,518
2465,960
4655,905
389,1272
1819,31
1946,2058
3123,1869
3271,2521
3985,1110
3142,421
5394,1244
4420,1038
4024,1038
4855,966
4896,967
5292,967
3557,2326
2158,2880
4615,725
5174,2409
1875,313
4943,32
4547,32
5450,1526
3640,1048
3478,2218
718,400
3082,2218
