u,i
4664,922
519,827
437,1883
2985,3080
2965,1346
943,2515
5939,1018
3578,1125
3301,974
2826,2865
2856,726
3939,196
2540,1244
2104,730
1951,489
4864,2426
812,2088
2774,2663
3152,1207
2838,2041
1550,2820
3317,1019
296,944
3018,982
3202,2413
683,1557
5469,1797
2540,557
1397,386
3851,1237
1366,1523
978,1797
844,525
4014,3010
3782,2706
4286,1800
318,1350
5168,2178
147,533
2942,865
3891,1305
954,464
1909,1074
4993,1830
2,1915
715,127
446,1509
1449,140
2108,3176
1301,1393
4239,848
2834,2830
689,954
1713,3005
4190,1038
4595,812
5471,1623
3669,1945
1151,730
1900,0
2175,2494
2867,310
3639,1590
2051,1910
3125,2747
320,2257
546,1043
2641,1021
4115,1887
255,1849
1585,1524
2792,1443
5543,1623
5814,120
3470,1019
5667,1810
3625,661
1999,153
4809,337
2939,1186
188,1748
2336,896
3393,2003
3848,95
1426,1000
3152,1797
3737,268
3319,525
4699,1515
993,2717
1440,521
320,393
3517,1007
302,728
889,1659
2188,2656
312,1527
4757,1533
3507,2623
1077,1962
2939,1195
2825,144
5361,927
4194,1998
5776,715
4018,57
1835,1642
5402,1216
3369,137
3545,291
1257,643
2274,2167
4436,1520
3210,1364
5394,1975
2586,32
5924,1475
5688,2594
2441,992
3992,1045
1120,2825
1995,142
3649,3004
5187,1085
5286,2438
4972,413
3851,384
3966,2131
1077,2797
2999,180
3956,1674
297,155
5045,2633
3989,953
5359,2066
2117,2855
5051,2977
5351,639
3637,829
335,716
1938,1037
937,1096
2367,2340
3353,882
3170,42
3747,2137
5353,376
3873,2407
5251,1774
2726,1569
1264,874
2542,2167
4896,2451
3923,153
1222,41
4268,2012
3259,442
721,1116
3015,1618
452,1002
892,2717
5342,718
1754,1003
4646,286
4138,2878
2092,2347
3306,1403
451,2568
2033,960
647,2255
4030,92
5339,2184
5039,1579
2083,1258
1028,1523
5933,2585
480,2853
4171,2821
3965,286
3677,2448
37,2065
4247,376
2327,294
3092,1032
3637,964
959,1486
2949,486
2267,1767
5245,1341
2196,2515
2647,3083
326,1409
472,2374
175,1673
917,589
296,421
1257,2589
4320,1397
781,2167
1285,725
4012,870
1912,2225
3760,2349
2214,473
2192,870
1731,400
2034,64
4646,560
1060,1575
1963,336
3132,1117
2267,2775
3658,1101
2872,1244
1467,474
1986,2961
832,898
1046,1244
3799,546
5287,952
273,3099
2785,10
4224,1771
5396,5
4017,100
5360,984
1343,2409
32,2840
1230,2975
5368,2141
2839,989
2251,2807
2946,1525
2888,1905
476,1976
5342,1016
5861,2775
77,57
4890,386
301,3019
269,2168
2933,1195
5658,705
3867,2029
481,1840
1962,1020
2133,861
5360,679
4357,991
5056,927
5357,2037
4232,1040
97,1035
4029,2173
1815,49
4100,2027
90,951
570,1393
2166,2318
1742,2455
4642,199
2527,1933
3021,2163
2021,2078
4575,2170
5583,2232
4082,1260
4020,2204
1103,943
3016,1490
4658,1009
3941,2115
4421,130
240,759
4712,306
1692,2505
4421,1397
3708,1809
5915,901
4255,2835
1132,2816
1971,1776
5089,384
4506,21
2200,2176
3670,905
5252,142
3723,956
756,816
1012,2962
344,967
4588,950
5101,1509
2359,1336
3269,155
5507,1244
5941,2451
3661,951
4556,1945
2957,988
1772,34
1851,87
5119,1713
4906,49
3462,956
36,180
1555,2283
5453,2398
1536,806
3310,142
5597,531
1833,1939
690,1523
930,1376
5624,417
4482,1170
2061,2385
4262,1016
4930,2140
3740,638
93,932
4259,2446
3599,2449
5398,2979
2564,1070
1221,1880
4300,1915
2888,2110
2888,1045
2216,286
4281,1405
273,2335
1285,932
1074,870
3906,725
5258,1484
1772,1026
4059,947
4532,1673
4867,225
1887,1195
3491,1458
404,1117
1748,2342
2661,944
2208,1518
205,1356
3739,58
1022,749
2804,943
3664,1089
1838,1569
1882,1563
4060,2913
624,729
44,2315
5342,775
5126,633
4625,2546
1737,1258
2010,1149
4318,2407
1259,2329
17,523
3447,2377
3766,1865
1769,2841
2170,3061
2303,2162
5767,0
4806,2590
1838,942
1954,3028
32,1935
1679,1820
5257,1100
4943,953
1768,193
2497,1982
3820,2183
858,1547
1134,2256
2014,200
2839,1159
1763,1606
3336,2778
5557,739
5893,1098
2733,2502
3941,2122
4248,905
4187,252
5507,573
1419,1828
2942,732
5921,225
5867,1697
1915,2455
1018,1867
4914,374
3414,2297
5512,1389
5880,1084
5905,1524
98,9
3853,2167
3491,45
4442,1918
873,3190
4079,1101
4276,2975
5356,1007
3459,193
1574,1523
4345,1629
144,1109
158,1356
3506,518
3506,3015
3970,945
467,1045
1772,2703
2184,465
719,314
1713,932
4836,438
5566,876
2361,98
3336,715
401,881
5852,996
5768,971
4252,946
4588,2708
3294,2601
1982,380
3687,1429
130,648
5879,1667
2056,2622
5634,633
2935,661
5408,27
1074,256
2761,1359
4756,2630
1349,2425
3526,204
1351,921
2935,1793
5559,337
1157,3028
3596,2747
4927,1917
4903,1476
5267,2049
1237,903
3539,1127
709,101
1581,1876
5631,986
2303,1228
4813,865
4719,1324
1831,2471
4410,2381
2061,2793
3714,3042
1323,966
3089,10
1615,2240
1200,2793
2115,386
1077,1677
4000,881
4248,1674
4993,976
2875,1541
2924,2326
408,34
4613,2705
4014,1518
2064,23
5769,865
1628,996
2286,933
234,921
1167,952
3,679
1753,3163
1028,1883
1609,2616
607,1608
242,374
2785,478
5240,2449
818,1831
2375,1548
3244,2472
1603,1590
2081,2216
3992,2448
4890,1419
5590,848
4875,1032
3707,997
1915,2349
2536,1517
230,1044
623,1659
544,1669
673,2151
582,2728
5104,1350
5755,31
1206,625
5114,2568
5276,2150
3235,374
2963,37
4488,1206
3211,858
5431,2536
4220,435
4589,393
4758,2472
444,1078
1821,3157
1483,2349
2,490
5493,759
3722,2455
3132,99
3681,1623
1075,759
4836,1332
475,1248
5336,903
5776,954
5241,2702
2451,2360
970,192
1702,1064
5804,2835
331,2112
5943,1742
4232,2694
2519,1517
4431,942
2581,32
3506,2058
4008,959
4712,1272
5241,1811
2942,131
1936,525
1334,1009
4157,573
1187,1409
1248,968
5153,608
115,1128
4000,1976
5445,2415
3347,482
3798,1095
35,318
703,1361
1090,1354
1292,2349
5857,1809
5248,1258
3936,1443
4065,290
595,1676
3129,28
259,2110
2171,1810
3851,2617
3716,905
4896,972
5202,2889
5948,706
3037,2979
4606,1848
2148,2536
951,1590
5662,2548
2132,692
5299,1724
807,2065
5206,2227
3954,1962
2410,2439
3466,1674
1772,966
5840,717
1625,2721
2117,728
3041,1114
3596,334
1024,953
452,15
2191,722
4997,2089
3356,2975
777,2317
2371,832
3784,1188
444,1056
227,1036
3939,1097
2525,944
3737,417
2656,1051
1741,968
2862,2594
4843,961
3760,2750
4729,2318
3947,1867
735,286
4651,267
4187,458
218,1484
1472,720
5206,2145
259,1919
4059,679
5010,777
2093,2777
5062,1674
1311,2626
64,1508
803,971
4979,2855
3808,606
3564,966
4589,1465
5144,876
2563,24
369,2352
4002,1127
1697,1530
3955,2170
4726,1206
4058,310
1627,820
2976,1487
4237,2255
4393,2110
1336,598
1379,489
4809,1867
1707,540
5198,950
3369,1724
3998,1429
3969,954
3345,1128
2261,2980
3228,1117
5644,2216
3898,225
4142,942
829,1032
3141,1811
2899,873
1838,1939
457,571
3258,2511
3345,942
244,1051
3503,252
1383,260
2972,2651
3734,1703
1673,953
3089,449
3722,2775
842,110
5679,248
4509,2728
5816,725
3658,1451
2722,2753
2005,1393
5093,314
3664,474
1553,1761
5892,606
4615,1669
1859,813
2352,1290
27,3001
5495,40
4999,975
3374,2800
1513,2750
157,1044
3153,276
2147,2840
2228,996
988,1748
3608,2134
2234,2765
3873,1563
4037,1095
4810,2564
4642,385
370,876
3697,1511
5496,760
368,604
427,296
3303,2690
3776,1086
52,1513
2936,2659
1882,2195
5361,1011
481,299
574,296
2770,2036
1707,1695
4997,1574
1616,2049
2160,41
3501,2256
3378,2594
1988,1114
1441,0
913,152
4614,661
5915,2235
4477,1901
103,27
2555,643
2127,1547
3524,2012
3366,2157
5655,1809
4999,974
2965,1655
1819,546
3939,1849
5609,6
3240,756
2639,2029
5857,2129
1916,1695
3010,2171
1977,2114
3734,1659
5623,1800
5924,1695
3510,1348
3132,2703
3749,2437
1301,943
3893,2473
40,2032
3437,1809
5631,971
4406,274
3634,1020
2644,715
2665,3129
3888,2455
445,994
624,276
2441,1530
617,2586
18,1724
3438,1618
375,1001
3350,865
4473,980
296,956
3129,924
1877,2551
3681,1088
3974,1073
1205,504
2344,2518
3809,2451
2286,2477
2361,803
2613,2625
3517,979
1922,1851
1998,2750
1746,993
3208,2764
4959,1356
5248,1354
2582,2497
309,778
2755,1325
5612,1677
1562,2703
210,1483
1603,225
3284,1114
4900,127
2619,1348
5847,2979
2262,2830
3437,1676
2773,1569
549,874
1827,837
3293,905
5055,314
111,524
3714,2455
602,1326
4705,1000
5368,467
877,1371
673,2066
2853,639
4581,852
276,1024
5576,82
2902,1905
4075,3110
4957,385
3975,829
2726,1563
1365,2358
2949,458
4939,958
2731,2415
2620,2514
2062,1348
1440,294
2233,1051
2440,1031
4912,140
584,996
4569,942
2923,1096
2461,2497
119,1563
1463,2872
5469,1095
1803,2507
1350,2494
1238,722
3898,2449
979,1034
553,456
3898,1747
4421,1151
2951,2100
5861,1009
4100,1045
4439,861
3481,1056
5339,1869
3061,229
2917,666
2755,967
5891,2789
2330,1211
523,1464
4728,2705
1877,983
1246,1702
2148,1024
2875,1535
911,1533
4777,953
368,1867
5043,845
3543,944
5055,1684
2778,2199
2183,1294
3796,259
5310,2518
4583,944
4716,417
2952,1467
4583,385
3923,1843
4628,305
4205,706
4086,2584
3026,2006
4847,1029
3568,1800
1603,883
321,1976
4237,1793
1978,523
5530,2453
3697,726
4393,571
951,521
772,98
4151,674
1587,1421
1340,1068
1553,709
2847,2398
3714,1563
108,1371
4431,945
2553,2502
3046,1086
1966,16
5122,715
3092,1623
4144,1644
829,984
2663,1018
5707,2788
2886,1747
3954,1127
2949,1397
501,2167
333,2629
3431,2711
3872,2347
3228,2243
4814,416
750,959
3244,1658
1319,211
3153,1573
5244,870
658,2634
4267,1877
5015,2393
4204,2225
4867,1014
4007,1829
1206,2089
4201,1936
4081,2494
5028,1114
5541,679
2541,2027
769,138
266,523
3798,1019
188,276
244,337
1382,1241
1757,2514
128,447
2839,2753
3819,1877
2512,1036
5389,1866
2656,1618
5212,2497
344,2880
4838,266
2399,1800
1974,519
4473,2398
918,832
2789,2574
261,710
832,2165
85,975
2147,1774
1837,994
5267,2970
5831,968
1158,2007
3782,1038
3629,100
1248,2393
4380,1019
3507,385
3891,1476
5822,1110
3698,821
3002,473
1375,1128
3518,2374
5932,9
895,945
4300,1748
1046,978
1995,837
1359,1851
2867,140
3366,960
5506,2027
3653,1765
3152,1403
2117,715
3474,739
4155,1867
4358,2441
4308,516
5275,1066
4037,1685
2757,1504
932,57
5771,1739
3677,2975
991,2791
904,710
3056,2977
5784,400
5287,2393
1754,976
5101,882
3091,1024
1005,1539
1505,945
5303,604
3809,2454
3971,1179
3152,2091
4674,1272
2200,523
1854,2318
3155,2318
2924,1043
326,1846
2456,1022
5666,16
119,2841
2418,1936
2196,449
4900,820
1288,1241
2286,2350
827,2374
3122,1035
1675,535
1257,975
366,924
3989,2785
5830,1702
985,199
172,1890
3240,2191
4651,844
2615,1748
2701,2267
1172,1355
5509,961
4475,23
952,2850
4939,1510
3639,1314
286,777
3153,633
4209,1314
2091,3176
136,1697
2278,1849
658,339
2068,2411
3377,860
5697,2078
2998,1235
2767,2496
3851,1389
2579,954
3977,1029
3012,2393
4681,1673
3901,138
1592,525
5450,45
1927,467
5489,2728
2942,2791
4002,218
205,142
4327,252
1089,27
792,1661
42,1639
3089,2219
5946,2861
5351,2626
5816,729
5767,1105
1429,1753
3847,2911
4536,43
1383,1086
50,369
1656,1608
2092,9
783,1614
5892,2377
1962,986
5133,927
3294,874
96,2909
2208,3005
2886,421
4138,1676
2726,2100
842,1041
2375,2306
4864,1776
3353,974
2594,604
3284,1211
3990,306
5396,45
4581,751
2433,1390
5769,954
4756,276
3105,922
879,1820
5434,319
344,2058
3411,607
1324,2174
2935,1015
2758,960
2562,2054
4822,747
1262,2310
3506,944
5474,480
4439,2706
734,285
811,1397
3695,1713
3153,2100
2221,705
2586,2515
4993,2204
649,883
829,878
5021,2455
3280,870
2939,1389
2933,848
4719,1348
3074,2498
4269,519
4297,1486
1451,435
2785,516
1046,1664
1478,2421
40,1045
1989,2617
3001,2790
3989,954
1723,1520
4988,806
2896,2816
3372,1753
1467,1159
4580,716
3703,873
1991,1099
5257,1487
1309,2297
2779,1475
4117,905
1962,1173
406,2855
921,2764
1962,1518
4435,21
4506,252
147,34
3658,1326
3238,1042
4488,2949
309,726
636,2079
5383,141
5844,1515
5365,1216
2385,2696
1446,1403
3405,849
3596,2626
5603,1012
1350,1574
903,1933
4758,2521
3941,2133
2560,3005
1998,1518
272,230
5289,1623
5739,1797
3021,1294
5115,413
236,2448
3819,2974
1754,2705
5185,2240
2652,905
5658,1646
984,1915
2831,874
4871,1757
1243,3176
2365,525
1560,1848
1336,2596
2867,942
3473,1036
4999,959
3342,2622
1292,2750
779,2167
3947,1278
2767,1503
3540,15
5905,2219
4220,2626
4142,679
2126,920
1260,1117
46,1035
1754,2505
1,2002
2157,274
985,1844
1827,1182
319,1356
2603,195
2411,2456
2512,1022
847,1510
4326,2262
5283,1489
1980,1742
1749,2889
4877,229
4014,865
3965,1119
57,706
4308,2255
4507,1910
3887,1481
147,1086
5701,413
3001,760
3265,2699
4078,385
5445,1849
269,2284
1372,138
3229,2518
3317,2514
4699,2791
803,2551
4227,9
144,306
3275,1119
5785,1241
5163,2679
1921,1159
4407,1142
1080,2413
445,2706
1869,2568
5287,924
37,2165
5413,449
4705,757
2352,260
258,37
1562,759
143,2376
4410,2759
2916,2078
921,1753
3491,1903
4006,2240
2393,525
3800,458
5389,1117
3324,881
4081,947
5175,1800
685,1903
2017,2586
4205,972
5253,525
5695,895
5507,2026
3727,2507
2389,1697
3719,1821
5426,1917
867,482
157,1024
4389,728
4316,1001
40,336
3288,1329
3631,1482
1592,478
5896,2360
4062,1571
2927,718
3279,1527
2139,2728
5306,2448
3465,1665
4153,2511
2501,2790
639,866
5339,2297
4628,294
390,188
3667,892
2330,172
4241,1981
1827,2571
5079,1013
234,1040
1738,188
3965,1096
4997,2112
627,1579
2163,838
2573,1338
570,1456
2198,1487
5016,990
1603,991
5511,1706
5055,525
3312,2133
3222,2714
1529,2349
1167,865
3963,1099
5403,1844
3301,971
5799,2441
2615,1526
4431,1019
4302,127
1775,2551
4824,963
5861,2349
3807,969
3063,1326
4084,225
4190,976
3975,2415
2914,2398
1695,3121
3419,397
578,608
2297,1179
4639,2858
3419,1281
906,976
2542,193
4709,1071
3355,519
5263,456
5690,1086
5831,2310
2308,1511
5700,2393
1838,2188
5802,958
4146,1296
4293,1093
273,2114
5742,1773
4607,2438
4007,2027
4248,1048
2773,1
1815,508
3170,681
1128,661
1199,3060
5379,1020
314,294
2119,1071
1257,950
1749,1314
5666,2791
1772,469
606,1037
4063,1456
2530,1020
1378,1487
3989,1020
5016,759
3345,519
5045,1206
3817,2578
4349,2415
3658,1241
3419,243
536,815
5456,2663
766,1372
3336,718
3716,921
624,1022
3969,994
2369,1573
4174,2833
934,6
4100,2130
2100,994
2701,2249
2279,871
803,1517
4215,1075
568,1569
2020,2634
5816,313
1533,13
2620,306
3466,2862
3225,2170
1168,729
829,518
3517,905
390,1228
2989,142
5907,1490
2269,1504
1426,927
4943,2454
4635,1258
2900,260
254,928
4000,1776
5882,1041
810,1364
998,1361
5007,1769
2411,1314
3100,1835
4539,25
4598,1097
5028,614
5882,1887
5511,153
1105,1676
2573,900
2221,709
5930,2110
1420,1007
1659,2080
5738,1804
3611,1532
1750,2126
4869,952
3639,2249
3266,1698
1625,1890
2807,1844
5902,1945
897,927
5474,2979
3366,729
231,533
4728,2684
267,2150
1997,259
5644,1945
3169,1103
5351,306
2371,1009
2927,953
3437,480
2942,742
2900,1331
5016,2840
3850,1519
1747,1049
1316,946
5032,789
4175,1800
2352,1324
5924,1640
1264,2065
4727,2771
1957,2891
238,2349
2327,276
3481,901
2926,1478
4900,1976
5776,2706
5329,642
2502,2709
4956,2701
3056,1877
5603,990
37,2657
3312,1962
1962,2705
624,943
1290,1211
3635,15
273,2121
5010,1016
1293,1441
3982,3026
2610,2426
722,2028
5687,2728
5617,955
5368,1326
4318,871
4279,1872
3378,1730
4757,2176
1854,1945
3406,498
4225,1670
3369,1419
5506,2448
4777,2586
5302,615
2831,2342
3231,714
2014,305
2900,546
2942,729
5800,1043
703,1179
2939,2623
2573,1211
5396,256
3993,1056
4903,1045
1877,729
256,276
3069,1877
2200,1019
146,400
2773,1420
2196,1671
5239,1797
5160,1980
3737,875
2022,739
109,522
731,2863
2140,142
3592,2977
5254,932
2538,1822
5816,2326
2216,3061
1106,489
2811,3113
1312,1393
5543,982
1712,2636
5495,1385
2620,441
2050,736
5943,2764
3462,1487
4316,1821
3949,898
3653,74
3271,518
4830,883
1630,725
744,892
5342,998
4845,958
624,725
2966,1372
495,1661
5164,1664
3159,3002
546,934
5453,1820
1727,867
4085,2318
1212,1362
1982,2029
5271,1646
3356,2644
4302,1341
231,34
103,1582
1768,2216
951,1101
2456,980
256,45
2927,679
3336,2923
2451,1522
3200,1429
4536,1872
5507,1119
2256,1861
793,1582
3240,1510
4088,2415
1024,709
649,704
546,1290
1348,1525
3152,2514
3010,2036
3466,482
906,2840
146,876
4620,1027
1635,1125
4833,1573
2888,1096
1309,256
581,975
5468,1571
2364,1022
2859,2444
5278,2548
2312,3098
4310,376
721,648
612,305
1828,1594
1285,1035
2470,2184
2865,2037
3954,2114
4841,1242
4814,1519
3609,2627
3802,2449
1257,2398
5634,2841
2638,1935
4698,933
161,1810
4753,2140
1301,1525
5292,1203
2114,1905
4383,2065
5825,252
3990,641
3747,3102
3751,2417
514,851
5781,1354
3131,2131
959,170
2177,274
5880,1101
5457,1487
273,2012
3582,736
4907,1075
4961,2151
5621,1294
5370,2150
3664,781
3782,2702
5373,1907
1970,2216
2279,1590
364,1971
4828,266
4009,1629
1482,1221
1388,729
1318,2575
5086,2351
5492,1674
255,140
234,991
2935,10
3394,535
4674,2644
2079,535
3559,666
1795,1078
4318,633
3021,482
4817,31
5772,1653
4726,604
764,354
5083,2353
3345,99
4663,1298
1212,467
2842,2131
5268,260
5502,2497
1319,611
1047,1771
3369,2347
3623,642
5738,870
893,2208
2656,881
1007,3005
34,0
4712,2514
50,1849
1486,2584
3625,400
5482,1390
5469,2571
119,400
5511,2332
5600,1372
3490,3085
139,517
3546,1406
1066,16
4554,1409
1048,3135
2117,757
919,871
3267,2449
1545,1127
5051,1050
5561,1915
5462,1458
5623,1251
2077,2865
103,739
1554,2594
2749,2078
5771,1756
5948,2371
2968,1000
1800,2745
3564,3041
829,1903
3339,3080
220,2438
3022,2494
2672,1361
3294,2036
1434,878
2593,953
5892,604
3405,1618
302,718
4698,1044
1397,252
4896,715
938,1326
5184,2980
1086,876
624,127
3442,643
3730,1393
5050,2455
3417,1127
3738,400
4972,314
3758,2790
5515,908
1018,1797
4310,374
2000,467
1167,1279
1132,899
3809,1503
1707,98
1168,726
448,615
2364,725
1702,1583
4059,942
1474,1291
1413,392
4133,2191
719,1154
5689,1305
5634,2100
2548,761
3819,2027
304,870
1167,203
4758,0
5579,467
321,1032
1152,121
2717,49
108,200
2936,2283
2422,2246
4290,828
4281,546
812,2089
5725,1928
1628,980
5144,989
2020,2449
