u,i
4190,865
4210,189
4216,3127
4223,1278
4226,1793
4227,1035
4227,1278
4236,1493
4248,1519
4248,2415
4249,3019
4252,1996
4255,1581
4255,2841
4259,2764
4268,1539
4270,457
4279,1840
4289,2537
4301,995
4327,1484
4337,709
4340,2656
4341,2174
4351,2994
4383,989
4401,458
4406,1114
4406,1390
4419,3061
4425,1640
4439,974
4439,944
4477,1070
4479,29
4488,45
4497,87
4506,5
4506,1800
4516,1237
4519,2111
4523,1572
4529,274
4531,1639
4535,1354
4545,2514
4555,715
4561,798
4569,193
4583,1724
4583,521
4608,936
4608,2398
4628,2297
4656,260
4677,815
4705,2790
4718,738
4726,127
4727,639
4728,2309
4734,1512
4735,2100
4749,2507
4757,1041
4757,2775
4757,2349
4758,944
4777,994
4782,1071
4792,1009
4796,1940
4809,1476
4811,898
4812,1294
4814,276
4818,352
4824,945
4829,1829
4830,2791
4843,2981
4852,1390
4857,399
4872,2961
4878,48
4890,336
4910,2841
4912,1800
4936,160
4938,3001
4940,860
4943,2589
4943,2821
4951,1519
4957,498
4959,1272
4961,2153
4967,1029
4972,2515
4975,2007
4978,1211
4982,464
4989,474
4994,728
4995,933
5010,2778
5023,720
5027,990
5027,2594
5028,252
5032,267
5039,1
5042,1250
5042,1323
5050,1117
5052,710
5071,848
5076,2594
5089,1331
5118,2806
5122,936
5133,992
5148,581
5155,1623
5160,2481
5164,1096
5175,99
5178,739
5178,715
5186,963
5186,131
5187,1291
5202,1887
5212,2786
5233,1117
5236,1902
5247,2346
5250,1865
5252,1109
5254,709
5257,1571
5267,1677
5268,587
5289,2515
5289,2512
5290,2081
5293,2466
5294,1748
5299,1564
5329,2306
5335,98
5340,2165
5347,1510
5351,325
5360,1032
5379,958
5380,203
5382,108
5387,2110
5388,2393
5393,1029
5407,433
5411,2511
5422,1993
5424,2445
5434,1569
5445,1569
5453,1528
5454,950
5464,1031
5468,2148
5477,848
5481,2778
5482,1102
5482,1383
5484,829
5492,2065
5496,742
5497,947
5506,480
5506,1119
5507,2100
5514,2701
5515,1417
5521,2701
5530,2588
5537,1883
5538,1918
5550,2497
5553,2344
5558,1684
5559,829
5559,1747
5564,636
5564,98
5575,725
5575,1000
5579,991
5579,940
5585,2188
5634,2769
5634,1084
5634,2411
5637,2157
5638,1032
5693,1334
5708,2505
5719,848
5726,1020
5731,2856
5739,252
5752,2855
5753,1035
5769,949
5776,2584
5783,1278
5790,280
5793,1803
5801,2179
5801,1940
5810,1862
5818,2413
5825,2439
5831,2256
5831,956
5833,2739
5836,144
5839,2124
5840,716
5846,663
5847,952
5849,932
5849,974
5852,1020
5852,1518
5855,1089
5859,376
5859,1258
5861,944
5882,1774
5882,2017
5885,524
5885,2512
5887,1036
5889,2668
5893,2698
5898,2079
5908,1291
5909,736
5915,1960
5915,1554
5918,1356
5918,2626
5921,2639
5924,523
5930,306
5930,720
5932,1272
5939,573
2,485
25,1004
62,2627
72,1235
85,729
103,2504
107,2382
126,140
126,1188
144,2058
145,1933
147,1848
157,643
157,464
158,1260
172,1971
180,1516
186,959
188,469
204,965
220,1185
220,1291
226,535
230,921
231,1331
236,1571
254,456
256,15
257,1959
257,1098
272,1840
281,276
302,1753
310,867
321,1773
321,2594
324,32
334,777
344,276
368,9
375,1206
375,1314
381,848
382,411
385,3002
393,870
396,1206
403,2446
404,1903
406,2482
407,1919
407,10
411,2601
419,1718
425,722
437,1702
444,1560
446,2551
448,2623
451,1006
451,956
452,984
457,1244
462,525
472,1867
472,1272
494,192
515,1512
518,727
521,2637
524,998
525,1099
535,1844
536,909
546,1525
567,1487
582,1032
602,633
602,1905
607,826
613,1479
623,1040
624,2861
634,2444
649,998
662,1179
662,848
672,944
676,1260
680,1671
681,2473
683,2840
683,1730
689,932
689,970
690,2293
704,996
706,274
706,1569
716,2036
722,421
722,1244
722,1606
728,421
731,2566
735,1905
735,2347
736,602
738,2548
749,1103
749,45
757,1100
761,2705
792,1658
803,710
814,2455
818,1517
829,1421
829,2407
829,789
832,2036
833,2017
835,1361
842,896
843,2411
867,565
872,3020
878,1235
897,994
906,2703
911,1526
912,2347
920,1361
934,337
950,2739
951,1084
951,1816
951,1035
951,1119
951,2100
952,3157
961,789
970,721
973,248
973,101
973,310
990,2342
990,1671
990,1324
990,1361
991,949
1003,921
1005,1075
1005,2115
1006,1110
1009,2589
1018,3015
1018,252
1018,386
1028,1533
1028,1117
1032,2346
1036,1291
1046,829
1046,1476
1069,1389
1075,438
1078,2622
1081,759
1098,1816
1102,1032
1116,775
1120,1010
1132,1067
1134,1883
1148,1510
1151,1211
1151,1248
1158,1154
1161,858
1167,2821
1167,32
1168,953
1168,2665
1188,1085
1207,467
1212,908
1229,952
1232,2802
1235,1835
1248,942
1253,874
1257,760
1273,2374
1273,2415
1274,2409
1280,1393
1285,1046
1288,1019
1292,878
1309,48
1309,935
1316,984
1318,1811
1325,218
1327,1637
1334,1195
1341,2407
1341,2979
1357,1871
1359,2171
1359,2153
1360,2494
1361,1757
1366,902
1366,991
1375,138
1383,892
1384,2496
1397,435
1404,1713
1409,1640
1420,2815
1423,631
1440,456
1452,2504
1454,2550
1456,947
1462,2094
1468,198
1468,1071
1474,930
1483,2521
1486,2381
1486,986
1489,705
1493,121
1494,775
1496,756
1511,2284
1512,263
1513,1708
1514,1530
1519,275
1537,1515
1541,3026
1545,1353
1558,746
1558,812
1562,978
1562,870
1562,944
1575,1026
1581,3163
1589,2162
1596,416
1602,2382
1603,729
1603,1509
1603,882
1614,478
1627,1046
1636,2865
1637,1475
1648,2790
1657,2284
1657,2318
1673,711
1673,986
1678,266
1684,188
1702,830
1702,674
1719,992
1723,1043
1723,1793
1723,2518
1727,1739
1731,256
1741,416
1743,9
1745,3175
1749,1821
1754,2753
1772,1173
1772,1029
1782,1241
1786,1800
1787,2891
1797,321
1804,244
1820,848
1823,1458
1830,945
1838,1331
1838,128
1851,334
1851,881
1851,1095
1852,954
1868,852
1873,860
1899,747
1901,1964
1909,1056
1927,99
1936,648
1941,1085
1953,504
1958,1458
1963,1099
1966,714
1970,848
1974,1031
1976,2302
1977,2306
1981,818
1988,1573
1989,337
1991,1583
1998,533
2000,1086
2000,2880
2000,1590
2000,2058
2005,1046
2013,856
2016,1529
2022,2302
2029,1182
2033,2473
2042,2790
2042,1809
2062,2326
2083,1844
2083,1195
2090,1120
2090,1355
2091,1718
2092,1272
2093,1683
2093,1850
2094,1389
2117,1518
2117,2821
2132,2179
2140,1420
2140,416
2142,2769
2147,1929
2147,1527
2147,1523
2150,976
2154,1639
2159,2829
2162,983
2162,753
2169,1674
2171,1889
2175,1935
2177,336
2196,2625
2200,2521
2200,1695
2200,822
2200,943
2205,1241
2216,956
2222,3053
2228,1072
2231,1519
2233,2623
2235,1637
2236,2551
2236,988
2238,2622
2261,2407
2263,2081
2263,2257
2269,3005
2278,2411
2303,1114
2313,1569
2327,417
2328,2235
2354,2299
2361,319
2362,892
2365,1464
2365,441
2371,1481
2371,1217
2375,285
2382,1503
2382,865
2399,252
2399,1385
2411,2346
2411,1702
2420,2415
2422,1935
2422,1692
2429,2807
2430,1664
2433,633
2447,533
2447,631
2453,1752
2475,435
2482,980
2499,2495
2502,2473
2508,1464
2511,478
2519,755
2525,1006
2527,144
2528,2626
2529,1040
2533,2089
2540,1272
2541,2374
2553,865
2570,318
2573,386
2579,480
2585,1844
2591,645
2592,828
2601,2961
2608,921
2608,314
2615,1042
2620,645
2627,874
2632,2624
2656,1314
2661,878
2668,1901
2676,882
2701,1036
2701,715
2702,1098
2711,5
2718,2421
2726,518
2728,1029
2734,1518
2772,2438
2773,137
2774,2551
2778,1523
2784,435
2791,1903
2800,139
2801,774
2826,1009
2826,2739
2829,1519
2839,1623
2852,2246
2853,196
2854,1260
2862,2438
2867,256
2870,2182
2872,1100
2879,301
2881,1036
2882,1623
2885,876
2885,2079
2888,2407
2890,426
2896,1002
2926,2150
2933,296
2936,898
2939,140
2941,2150
2946,1037
2949,639
2962,321
2963,54
2966,1014
2968,2302
2999,1380
3000,1328
3002,1131
3009,2448
3014,2878
3021,438
3022,1314
3028,2830
3035,41
3035,2165
3040,1618
3046,2247
3046,848
3046,2249
3048,2670
3056,997
3073,2098
3078,1804
3087,898
3089,2514
3091,1296
3104,142
3117,720
3117,2052
3122,334
3130,2153
3131,997
3150,633
3151,517
3153,413
3156,1314
3167,1844
3170,1385
3170,1565
3174,1723
3208,1011
3225,2163
3227,3024
3228,2584
3228,2502
3230,1976
3230,810
3236,711
3243,1903
3264,775
3269,2195
3271,2026
3276,1742
3280,1402
3284,2058
3288,1908
3292,95
3299,2182
3309,1539
3309,2124
3309,1535
3314,2625
3317,1618
3317,1590
3326,2393
3327,2589
3327,875
3330,1820
3336,2791
3336,2502
3343,1873
3347,413
3352,2635
3356,2771
3356,2415
3356,2407
3369,490
3377,2594
3379,2622
3381,1732
3383,1037
3401,605
3414,313
3417,1730
3419,2255
3420,535
3427,1020
3438,458
3445,1548
3447,829
3447,1016
3447,1674
3447,2374
3448,874
3466,2481
3466,1019
3466,1393
3474,1063
3476,2793
3484,2204
3485,1837
3487,1581
3490,3090
3491,892
3501,193
3503,1797
3503,1397
3503,604
3522,1697
3530,1084
3543,535
3543,400
3555,2026
3558,1443
3558,2525
3570,921
3570,957
3596,400
3606,2448
3607,2413
3609,177
3609,1270
3615,849
3620,986
3623,1070
3625,1618
3631,533
3639,878
3641,1029
3642,905
3642,2949
3648,571
3652,1001
3658,336
3659,589
3665,638
3667,376
3668,2437
3672,0
3675,374
3677,952
3678,852
3682,69
3687,140
3697,16
3703,2346
3709,1797
3714,2409
3715,203
3719,2623
3719,2243
3732,631
3737,643
3738,2775
3746,2520
3747,2440
3749,1068
3757,615
3757,2407
3757,2878
3758,732
3769,2393
3771,1354
3782,43
3790,3061
3799,1793
3804,1443
3809,2821
3823,2494
3823,2775
3825,95
3830,2029
3832,715
3832,2536
3837,3021
3842,1515
3844,1918
3846,581
3899,1109
3899,379
3906,1514
3907,2445
3923,1127
3929,2034
3931,1276
3938,1084
3947,1483
3949,984
3949,1451
3949,2841
3955,572
3974,1075
3975,2377
3975,1484
3990,1228
3991,135
4007,1572
4012,3004
4014,979
4014,2949
4029,2153
4035,1063
4042,3072
4056,1926
4057,546
4059,967
4063,20
4063,2037
4082,82
4082,1462
4093,1605
4094,2481
4096,1861
4100,1809
4103,719
4109,737
4112,1195
4115,2721
4124,1078
4124,1005
4133,1865
4140,1708
4142,960
4148,674
4153,860
4153,1811
4157,900
4157,1571
4161,1583
4164,2555
4175,2633
4181,1420
4190,1626
4200,2065
4201,119
4207,1496
4207,865
4208,1338
4218,3107
4227,337
4245,376
4248,979
4252,172
4259,729
4268,1557
4268,1075
4271,1967
4284,951
4285,482
4286,5
4289,865
4289,1038
4300,1338
4305,758
4313,947
4317,2578
4318,946
4332,645
4349,1965
4364,930
4369,2982
4380,960
4392,637
4409,861
4417,1867
4418,2381
4421,2182
4423,852
4423,756
4425,1590
4425,633
4425,881
4429,15
4429,849
4431,2480
4445,806
4458,2671
4473,1771
4473,860
4477,600
4478,1991
4488,193
4512,2496
4514,2003
4534,1992
4588,1496
4604,2401
4619,2158
4628,1051
4628,2326
4636,2481
4642,248
4645,1642
4658,1038
4658,2377
4658,861
4663,1086
4674,1251
4674,2924
4677,822
4679,16
4684,2419
4685,2337
4705,709
4705,1511
4705,1504
4706,643
4712,449
4724,1964
4738,1081
4753,204
4753,217
4756,940
4756,1328
4756,1037
4757,1046
4758,720
4790,3017
4792,943
4801,236
4804,734
4809,1748
4809,2381
4811,2182
4812,15
4814,2511
4814,400
4814,2100
4818,2112
4823,291
4828,456
4832,2791
4836,1296
4861,2703
4875,1908
4881,2396
4882,2296
4895,2584
4895,718
4905,1051
4906,268
4918,738
4919,2448
4926,720
4934,2444
4936,274
4940,1523
4943,883
4944,2497
4956,1296
4956,1458
4958,2472
4970,727
4990,725
5016,1355
5027,2801
5028,674
5028,1338
5052,1110
5055,1389
5076,1774
5096,2167
5096,2297
5123,3004
5132,2977
5140,1211
5141,922
5148,19
5155,152
5157,1280
5159,2371
5161,299
5185,1117
5187,2426
5191,28
5205,2915
5208,1884
5244,1253
5244,959
5247,1708
5247,1883
5252,9
5254,2703
5254,533
5256,2444
5257,286
5257,573
5258,9
5258,1797
5268,1217
5268,1290
5272,1007
5278,1211
5289,971
5303,633
5318,294
5319,726
5321,2775
5325,862
5329,1075
5330,2625
5351,838
5352,1019
5357,1489
5360,2861
5368,1101
5396,1173
5396,493
5399,2131
5409,2419
5415,952
5417,2155
5418,1100
5418,810
5424,1484
5426,525
5426,1974
5436,933
5450,870
5469,1618
5477,498
5483,204
5492,2173
5495,1563
5529,1822
5530,2551
5545,1381
5550,2511
5555,516
5559,520
5567,935
5579,2641
5583,1233
5584,170
5585,1793
5585,976
5589,2348
5593,2413
5620,32
5632,2630
5634,2028
5643,2018
5644,314
5648,704
5648,722
5679,518
5679,1653
5688,110
5689,1084
5690,710
5690,883
5691,2979
5691,1490
5694,2558
5701,2623
5718,2496
5719,1811
5721,905
5721,971
5727,927
5753,1031
5758,2623
5767,2778
5768,467
5768,883
5769,100
5770,1918
5776,760
5781,390
5785,172
5797,720
5802,480
5815,2233
5822,943
5825,1095
5830,1009
5839,3101
5844,1020
5847,1708
5850,1203
5855,539
5861,942
5865,2729
5867,2355
5870,1694
5881,1359
5882,1659
5885,959
5885,2785
5890,705
5895,2199
5919,546
5930,99
5932,1207
5935,573
5946,2790
5946,883
5948,1646
3,1581
17,1475
21,1372
22,1702
25,716
26,734
34,860
36,1936
36,192
40,633
40,1876
40,2448
44,1543
51,685
56,1019
56,956
57,1040
64,2537
72,1941
90,1664
100,674
109,1661
111,1646
118,1810
132,2095
147,1324
157,1811
157,991
165,99
174,862
178,2625
188,400
188,1294
205,1375
209,489
218,461
220,1082
220,827
221,2482
228,720
240,1508
240,750
254,1082
254,330
254,1671
255,2975
255,1922
256,1331
258,1009
272,943
273,3101
273,2018
292,679
292,2377
302,2821
303,2728
304,400
304,518
306,990
309,1752
320,441
321,979
321,2775
344,1272
344,1016
355,367
362,1040
366,92
368,1674
368,2091
401,57
403,2496
411,259
411,2173
419,1063
437,2623
440,3020
448,1006
448,203
465,1693
472,2377
495,522
495,1026
501,2257
514,547
523,2007
531,2310
536,1235
538,1104
553,2518
572,1935
578,28
581,54
581,704
584,883
590,2165
608,2267
624,2840
627,1648
645,1377
645,1127
664,2575
668,2853
668,2225
669,30
669,1323
728,1248
737,1664
747,832
749,482
754,1096
757,1606
761,865
761,998
770,2412
772,1674
775,2637
777,407
778,1959
778,2800
778,1675
812,2031
815,976
820,992
829,48
829,2438
829,943
830,856
833,1890
835,1085
835,2507
838,1804
844,1936
847,2367
851,1883
872,3124
877,1290
887,2622
887,449
905,121
906,1866
906,1522
906,1773
911,1590
911,0
913,1870
924,1276
932,192
938,571
942,876
942,860
942,861
945,1871
947,525
951,99
951,986
956,2802
972,2451
1005,2437
1005,1677
1008,1849
1008,2637
1024,1742
1026,2656
1028,1774
1028,1051
1042,1651
1047,2196
1048,42
1060,719
1064,2054
1069,1393
1074,1489
1074,848
1075,1639
1090,832
1090,1082
1091,1298
1094,3161
1097,1592
1101,1560
1115,2243
1115,1003
1116,1590
1120,2352
1132,1718
1134,1708
1144,1936
1146,2909
1148,732
1152,2558
1157,2827
1161,1101
1167,759
1167,1048
1168,718
1189,2557
1195,2393
1220,1917
1222,1848
1233,2131
1239,1848
1239,259
1240,1742
1247,95
1248,45
1253,2342
1256,1817
1257,710
1260,2594
1284,285
1290,518
1290,956
1290,3061
1292,1590
1301,2256
1303,2445
1308,2495
1312,2150
1312,1574
1319,2217
1334,2297
1360,881
1360,1103
1366,725
1366,1325
1373,525
1373,2703
1379,1029
1383,1324
1383,43
1385,467
1397,1849
1423,933
1423,1258
1426,2821
1430,952
1440,1903
1440,2616
1440,1331
1446,1855
1448,2537
1449,142
1451,681
1468,546
1474,294
1486,1043
1486,947
1487,434
1493,1718
1494,756
1494,1011
1508,2477
1508,1033
1513,615
1513,2393
1514,3177
1541,3028
1545,323
1553,2764
1554,2204
1577,757
1577,761
1578,1530
1593,1903
1594,1557
1596,848
1603,1006
1609,1903
1612,2824
1618,2866
1620,1867
1622,2706
1624,2219
1632,465
1635,290
1636,3019
1659,2183
1664,1393
1664,1667
1667,1113
1669,1486
1672,2496
1673,100
1675,1101
1686,152
1687,643
1697,575
1702,2979
1714,95
1725,608
1749,2349
1750,1962
1752,48
1756,964
1757,188
1759,1043
1763,1476
1772,1046
1772,2880
1772,2704
1786,848
1786,829
1804,419
1805,1676
1809,1724
1810,874
1823,442
1827,1095
1828,818
1851,1867
1858,984
1867,2505
1872,2630
1872,832
1874,1504
1875,390
1888,3137
1909,2012
1916,1646
1927,519
1927,1590
1928,2393
1928,1675
1943,2139
1946,1010
1966,832
1967,2378
1976,2444
1977,2041
1982,2027
2008,1004
2022,711
2023,1256
2024,988
2029,448
2032,1568
2034,2407
2048,3143
2050,1733
2061,878
2062,533
2063,1620
2070,979
2075,1376
2092,2644
2092,337
2092,1618
2096,2419
2097,1016
2097,1007
2101,2140
2115,1486
2117,991
2120,681
2120,1797
2142,458
2142,1564
2142,1914
2153,631
2154,1646
2157,3015
2162,742
2163,483
2171,1583
2177,1653
2177,1419
2181,1809
2182,1117
2196,34
2198,2080
2200,2349
2200,524
2208,1688
2208,2398
2212,1347
2232,523
2232,1235
2239,1724
2245,1456
2259,1476
2261,984
2263,2182
2275,148
2281,329
2289,2027
2300,963
2300,1525
2316,721
2319,1655
2327,256
2328,1056
2330,1876
2331,705
2350,2246
2352,456
2361,1608
2371,1871
2379,1765
2382,1515
2386,1575
2389,2730
2399,900
2403,2472
2408,2140
2410,1484
2420,1888
2424,2827
2430,2088
2433,82
2447,2753
2447,1844
2453,1510
2471,965
2474,1524
2474,2139
2499,722
2501,998
2502,1048
2508,1165
2508,1460
2515,419
2519,953
2519,2551
2523,2830
2524,306
2525,2936
2527,525
2534,604
2537,1326
2539,57
2540,1102
2541,2983
2546,876
2546,1291
2546,1024
2549,1991
2553,2589
2553,2536
2553,729
2563,498
2573,984
2573,2027
2580,2853
2586,1840
2590,1690
2594,1335
2594,142
2605,716
2608,934
2618,1530
2620,400
2627,719
2633,711
2641,1582
2650,2201
2661,956
2674,1560
2684,3163
2694,602
2701,896
2701,1020
2701,1117
2707,498
2707,1458
2710,1483
2731,2381
2745,393
2751,1389
2752,1876
2755,2511
2757,2584
2757,2502
2758,984
2761,1323
2762,2478
2767,1742
2767,728
2768,909
2773,604
2773,1483
2775,1206
2780,2191
2781,1251
2812,2766
2819,605
2833,979
2834,2698
2835,1487
2847,2393
2847,1907
2849,468
2853,1204
2862,1173
2866,1573
2867,1590
2872,1563
2888,2841
2898,1844
2913,871
2916,2081
2926,2601
2930,1355
2931,710
2933,1489
2933,2140
2934,1011
2935,1116
2942,714
2949,787
2951,1664
2955,1026
2966,571
2967,138
2968,1623
2971,774
2975,1403
2978,674
2998,1331
3002,2512
3015,1484
3016,2820
3021,2003
3021,1116
3035,1524
3037,968
3037,2841
3037,2936
3041,1390
3055,2509
3065,2058
3069,286
3071,1631
3090,1405
3095,1517
3102,2293
3105,1044
3111,1730
3121,1533
3122,31
3130,2318
3131,1100
3131,2981
3138,2827
3140,480
3140,2131
3141,2753
3141,2705
3151,1125
3153,2347
3154,2182
3155,2520
3155,2168
3156,1103
3186,1000
3211,988
3225,2155
3228,1010
3228,974
3231,993
3238,679
3238,892
3241,2027
3253,1478
3261,3067
3273,2623
3273,140
3279,1771
3282,730
3289,2178
3294,2081
3296,2753
3301,3016
3309,2016
3310,3035
3312,965
3314,1046
