u,i
491,2915
493,714
509,2217
515,1582
519,1903
524,1581
524,954
525,31
530,2155
530,1908
530,2218
530,2853
534,3015
534,1147
536,321
536,572
542,229
546,1039
546,2482
546,1582
546,875
546,2478
546,2204
550,2915
551,2472
553,1521
553,2360
563,813
567,31
570,413
571,92
571,1903
571,1364
571,1479
572,1887
572,1976
574,144
578,31
578,2080
578,2421
581,450
581,921
581,875
592,1515
595,2939
595,1595
600,469
600,127
602,31
603,2694
604,1590
606,1039
606,2694
606,2564
606,1521
606,2690
607,540
608,954
608,966
608,2709
608,944
608,2415
609,714
612,1159
613,413
617,1007
617,1016
618,1311
623,450
624,1003
624,965
624,759
624,1119
625,1455
636,2490
639,1006
641,2802
647,1250
648,390
649,2665
650,2522
650,2155
650,2062
652,895
652,1673
658,170
658,642
662,413
662,482
664,989
664,139
665,828
669,393
669,57
669,1850
669,1767
675,2118
675,954
675,940
676,1250
677,2467
678,2915
683,943
683,1919
683,1003
685,31
685,413
685,520
687,2385
689,2961
689,2690
689,3083
690,2564
690,1039
690,1521
690,2690
690,1771
690,2350
690,2360
690,902
690,2666
694,1179
695,2473
695,1016
695,2374
695,979
695,1048
695,2778
703,413
703,31
704,2786
705,951
709,42
715,1015
719,1276
721,2507
721,2622
721,449
721,1015
721,1328
721,1409
721,2518
722,1451
722,336
728,1574
728,1730
730,643
734,642
735,1574
735,1119
736,2079
737,2975
738,1280
738,57
738,2507
738,2616
742,2192
744,508
745,572
746,3026
747,2747
749,1563
757,2975
757,2110
757,1563
761,771
771,2467
773,40
778,1614
778,802
779,2880
780,1614
781,898
783,517
784,3123
786,727
788,752
788,1072
788,2495
803,954
803,714
803,1509
803,1525
803,1581
806,942
806,225
810,892
810,546
812,2408
812,1595
813,321
815,139
815,957
815,211
816,2796
816,771
816,1757
816,742
816,722
820,1028
829,2157
829,2515
829,31
829,20
829,2511
829,1479
829,856
829,987
829,1010
829,2419
829,989
835,2641
835,48
835,1421
837,2240
837,980
837,1713
837,2079
838,1217
838,2419
838,508
838,935
838,1728
842,413
842,2249
842,385
842,2515
842,37
842,2240
842,1837
845,1713
847,2365
847,2366
851,2889
851,1887
851,1786
856,3019
866,681
866,2637
866,400
866,1479
867,1179
872,2148
878,321
879,752
879,2365
879,1757
879,742
879,916
879,852
879,739
883,2558
883,2659
885,2155
886,2061
886,2643
887,307
889,1948
889,589
892,1629
895,31
895,1050
897,2789
911,1355
911,519
911,2507
911,2641
912,519
912,940
913,1159
919,3004
919,968
919,944
919,1251
919,1563
919,1965
920,2382
924,120
930,2167
932,1328
936,2473
936,1016
938,2058
942,43
942,1458
942,2515
942,1131
947,1355
949,2909
951,943
951,2157
951,2568
951,1244
951,870
951,32
951,519
951,467
956,2419
959,1255
959,1055
960,714
961,54
969,924
972,1031
972,2709
972,1027
973,1926
973,942
973,225
973,960
975,1276
976,895
976,2196
978,101
979,743
984,1563
984,968
987,1914
987,122
990,1311
990,399
991,940
991,954
998,892
998,15
1000,869
1005,1656
1006,1128
1006,1563
1008,434
1008,681
1009,1007
1012,450
1012,930
1018,2585
1018,2644
1019,2835
1019,2924
1019,2585
1022,747
1023,2507
1023,2641
1028,1771
1028,1776
1029,2192
1030,1614
1032,2694
1032,2690
1036,2149
1036,1871
1036,1482
1038,1429
1039,1237
1043,2155
1046,2157
1046,225
1046,2975
1046,99
1046,878
1047,43
1047,110
1047,1458
1050,777
1050,2789
1061,743
1061,737
1061,27
1061,1296
1061,1332
1063,2191
1064,1850
1064,515
1064,833
1064,1997
1065,100
1065,989
1074,943
1075,856
1076,965
1076,522
1077,2118
1077,2133
1077,372
1078,2512
1084,199
1084,290
1087,565
1087,602
1090,934
1098,321
1098,990
1099,92
1099,1364
1102,983
1102,152
1104,1003
1105,812
1106,2730
1106,1026
1110,2750
1116,726
1116,942
1116,467
1117,2454
1117,2191
1118,2975
1120,2353
1120,2789
1135,1869
1137,413
1137,280
1145,28
1149,1397
1151,31
1151,2080
1151,421
1151,2058
1153,57
1153,473
1154,1667
1154,1456
1154,49
1161,2949
1161,2480
1162,1837
1167,2563
1167,467
1167,942
1167,1908
1167,954
1168,2495
1169,2639
1169,1403
1169,490
1179,244
1180,2417
1186,1869
1191,2045
1192,321
1195,31
1196,989
1200,2977
1200,1996
1200,31
1206,1614
1207,0
1212,2146
1212,139
1214,2975
1214,571
1215,989
1215,2157
1215,1292
1215,2419
1223,391
1228,508
1232,2382
1233,812
1233,2129
1237,1039
1237,902
1238,743
1239,244
1244,1007
1244,1010
1244,2511
1244,968
1246,2196
1247,455
1248,2157
1248,413
1248,2515
1252,1529
1253,2385
1255,120
1255,1837
1255,384
1256,20
1256,413
1257,3017
1257,742
1257,2191
1260,727
1264,2385
1269,922
1269,2348
1269,2690
1269,2564
1269,928
1269,1771
1269,2853
1273,1496
1273,2709
1274,2853
1280,1328
1280,648
1280,1311
1280,546
1280,244
1280,2641
1280,57
1283,535
1284,2643
1284,2417
1285,1659
1285,921
1285,971
1285,99
1288,225
1288,2110
1288,944
1288,1110
1288,1590
1290,2157
1292,2002
1292,1119
1301,2482
1301,1659
1301,1003
1301,942
1301,2515
1301,1708
1301,1919
1303,2379
1304,895
1304,1521
1305,752
1305,2778
1306,27
1306,722
1306,390
1308,524
1309,1872
1309,1479
1311,2835
1311,2412
1311,1251
1312,482
1312,324
1312,1573
1312,1850
1312,120
1312,1244
1315,2240
1315,120
1316,2861
1318,139
1321,2511
1321,1965
1323,225
1323,944
1326,2240
1326,2750
1331,1648
1332,2381
1332,2835
1334,2157
1334,1872
1336,951
1336,1697
1342,523
1342,636
1342,1475
1342,1868
1342,590
1342,1336
1350,413
1350,324
1350,384
1350,1573
1350,1659
1351,733
1352,2088
1355,2994
1355,2740
1355,2182
1357,1311
1357,236
1360,1914
1360,2195
1361,748
1361,771
1361,2796
1366,1582
1366,2614
1367,2827
1367,3147
1367,1244
1370,748
1370,1753
1370,2365
1370,1028
1372,469
1372,943
1372,1119
1372,225
1372,128
1378,28
1379,2758
1380,1996
1382,2037
1382,248
1383,2719
1383,643
1383,685
1383,546
1385,1908
1385,2297
1388,2118
1388,100
1395,898
1395,2058
1397,177
1397,664
1398,467
1398,944
1404,110
1407,323
1409,2728
1409,856
1413,2163
1413,1907
1415,3061
1415,2880
1419,2155
1420,954
1420,1016
1420,1525
1423,989
1423,100
1423,2694
1424,2054
1426,679
1426,954
1426,940
1426,615
1427,2846
1429,1028
1429,752
1430,413
1430,324
1430,225
1440,469
1440,2002
1440,2719
1440,989
1440,1311
1440,1015
1440,2622
1440,244
1440,971
1442,110
1447,2835
1447,1128
1448,2305
1449,681
1451,2091
1451,1207
1452,1528
1456,2381
1458,1582
1458,1328
1459,517
1459,321
1466,2421
1467,399
1467,139
1468,2719
1474,508
1476,0
1476,120
1476,2521
1476,1872
1478,28
1478,2596
1481,968
1481,954
1481,1590
1481,225
1483,2385
1485,1726
1486,2243
1486,99
1486,2378
1486,954
1487,681
1491,2641
1494,1509
1495,920
1512,485
1513,1003
1513,1010
1513,2240
1513,2256
1513,92
1513,2176
1513,960
1524,2188
1525,1250
1525,122
1525,1849
1527,2698
1529,325
1533,1871
1535,330
1537,1072
1537,1761
1537,2861
1541,3061
1555,2272
1562,519
1562,1010
1562,942
1562,1007
1562,986
1562,100
1562,679
1562,2507
1562,940
1562,892
1562,1361
1562,1003
1567,1429
1567,2797
1569,2240
1569,1047
1569,1048
1573,2204
1575,878
1575,2376
1587,2149
1587,391
1587,464
1592,384
1592,1936
1592,1237
1592,10
1592,2140
1592,411
1592,314
1592,1837
1593,1377
1593,1127
1594,1002
1596,1119
1596,413
1596,1563
1599,2080
1599,2659
1599,3020
1603,1525
1603,954
1603,971
1603,467
1603,968
1609,399
1609,2157
1609,1131
1609,31
1609,2385
1609,1291
1609,2426
1613,970
1614,2639
1618,3123
1618,3022
1619,2797
1619,546
1619,1298
1621,1451
1622,2702
1630,2728
1630,611
1635,63
1635,1957
1636,2880
1636,2698
1636,2915
1643,2512
1643,127
1645,2045
1645,2044
1648,1525
1648,759
1648,971
1656,572
1664,120
1664,517
1664,2515
1664,438
1667,2054
1669,560
1673,1581
1673,1016
1673,1496
1673,1509
1673,714
1675,2421
1676,1563
1677,517
1677,808
1678,139
1679,1528
1679,733
1679,852
1681,473
1681,456
1681,1328
1681,1085
1692,1003
1697,2977
1697,2820
1701,2118
1701,2045
1702,1055
1702,2044
1703,1355
1713,1521
1713,2360
1716,2195
1719,1503
1723,2778
1723,2305
1727,2923
1727,1529
1727,771
1731,1479
1737,508
1741,986
1741,944
1742,2521
1743,42
1743,581
1743,1486
1743,130
1743,1231
1746,1324
1747,2690
1747,2564
1747,1771
1747,2350
1749,2196
1750,1963
1750,2634
1752,138
1752,2641
1752,1409
1754,1007
1759,1831
1763,1255
1763,31
1764,2847
1764,3123
1764,2915
1768,2657
1769,1573
1770,1807
1772,956
1772,1003
1772,400
1772,971
1772,225
1772,979
1772,1837
1775,1528
1776,1503
1776,1028
1778,212
1779,1437
1779,448
1784,1730
1786,1563
1786,1765
1786,434
1803,1328
1809,101
1812,1280
1812,2641
1815,1458
1820,1479
1823,1467
1823,937
1823,110
1827,1250
1827,1479
1827,1128
1831,1667
1833,2637
1833,1479
1834,2044
1834,1889
1834,1595
1834,2031
1835,1868
1835,590
1835,98
1837,954
1838,313
1838,2100
1838,1110
1838,1016
1838,421
1839,2778
1839,1016
1839,1048
1849,2379
1851,1250
1851,1270
1852,1007
1852,1016
1852,940
1857,1250
1858,943
1859,515
1862,1529
1862,748
1862,771
1862,1753
1862,1072
1862,739
1862,1028
1862,737
1862,1757
1867,1673
1868,935
1869,1575
1872,2086
1873,1918
1874,2796
1874,2454
1875,1039
1875,902
1875,2086
1877,1823
1877,980
1882,1984
1882,2494
1886,648
1894,1823
1894,1769
1894,1089
1894,2454
1895,1018
1895,2355
1895,951
1897,692
1897,1853
1897,2417
1900,2515
1900,1872
1900,1244
1906,1429
1908,1850
1912,2385
1915,1582
1927,138
1928,2596
1932,1458
1933,2155
1936,393
1938,2204
1938,2505
1938,1523
1941,1311
1941,391
1941,926
1941,1015
1946,519
1946,1324
1958,875
1960,2385
1960,2880
1971,943
1971,611
1974,2310
1974,99
1974,1563
1975,385
1975,92
1976,862
1976,2376
1976,726
1976,751
1976,2946
1976,2728
1977,1063
1977,1002
1980,1028
1980,1757
1982,1100
1982,1595
1982,1419
1991,812
1991,2031
1991,573
1995,1250
1995,2627
1995,130
1995,1207
1998,20
1998,1007
1998,940
1999,692
1999,642
1999,170
2000,2157
2000,31
2000,1285
2000,421
2000,1903
2000,2297
2000,15
2001,2163
2008,3017
2010,1420
2012,983
2017,2815
2017,1016
2017,954
2017,940
2017,2702
2019,438
2020,1656
2022,852
2022,2472
2022,1513
2024,980
2024,1036
2024,1528
2029,434
2032,2766
2032,2728
2032,943
2033,1496
2034,1717
2034,1055
2042,2133
2042,615
2055,482
2057,1298
2061,940
2061,2521
2062,940
2062,2507
2062,374
2063,81
2063,1726
2064,2139
2064,1629
2066,812
2067,2114
2070,2949
2073,2827
2076,1055
2083,399
2083,413
2083,1364
2083,508
2083,2515
2083,1291
2087,2118
2087,709
2087,1560
2090,469
2090,2512
2090,1328
2090,517
2092,1250
2092,2091
2092,1849
2093,1206
2096,2802
2100,1010
2100,1590
2104,1963
2110,2129
2110,573
2113,2617
2115,1455
2117,2240
2117,2376
2117,2511
2120,1479
2123,2635
2124,31
2131,2920
2132,2013
2132,642
2140,177
2142,1111
2142,485
2147,2360
2147,1039
2147,1521
2147,2690
2147,2666
2147,902
2150,1039
2150,2360
2153,100
2153,1907
2154,828
2155,895
2155,2518
2155,2507
2155,1771
2156,1328
2156,24
2157,2408
2160,2155
2162,727
2162,1528
2162,2441
2162,2366
2163,42
2163,1250
2163,19
2163,1375
2163,1207
2163,2644
2163,273
2166,2300
2169,2310
2169,898
2169,1701
2175,1887
2175,120
2181,2045
2181,2129
2181,2044
2183,456
2183,200
2191,2155
2196,1872
2196,413
2196,127
2196,1276
2196,1324
2196,441
2198,31
2200,956
2200,2217
2200,2240
2200,225
2200,1003
2208,1325
2209,31
2209,421
2212,461
2212,1726
2212,610
2214,450
2214,54
2214,16
2215,934
2221,1031
2221,2949
2224,882
2228,100
2228,1022
2230,812
2231,1982
2232,540
2232,806
2233,384
2233,314
2233,1774
2235,2728
2236,970
2236,902
2236,2482
2236,539
2237,1429
2237,455
2237,413
2237,280
2241,2199
2245,120
2245,666
2245,589
2258,100
2261,812
2265,2563
2266,2371
2266,821
2267,0
2269,756
2269,992
2270,726
2275,1574
2275,1451
2278,2585
2278,2412
2279,2719
2279,519
2279,1007
2280,1250
2281,2034
2282,27
2286,957
2286,1039
2290,201
2297,1957
2300,954
2300,1007
2308,2796
2312,1913
2312,2374
2313,1250
2316,1325
2325,1006
2327,391
2331,1757
2343,307
2345,1072
2346,2476
2346,2825
2351,828
2354,2525
2356,648
2356,57
2362,827
2363,967
2364,2240
2364,2728
2364,2118
2367,2061
2369,2639
2371,2149
2371,390
2371,1131
2371,54
2382,771
2382,1753
2382,752
2382,916
2382,2365
2386,1022
2389,2728
2396,812
2399,1849
2410,1965
2410,3015
2411,1919
2411,1119
2411,1918
2412,138
2420,3015
2422,2889
2422,1573
2422,2721
2422,872
2422,1786
2422,1887
2422,2839
2423,2218
2424,3026
2424,2865
2425,1871
2429,46
2429,319
2434,307
2440,1007
2440,2936
2440,947
2440,1496
2440,2309
2447,971
2447,892
2453,2789
2453,2923
2453,2473
2453,1016
2456,1016
2456,972
2461,474
2462,2823
2467,666
2467,2946
2475,1420
2475,177
2478,2195
2499,2472
2499,717
2499,972
2499,2778
2502,1110
2502,2445
2512,972
2512,2778
2521,1503
2522,748
2523,2827
2524,441
2524,1464
2525,2563
2525,2381
2525,1496
2525,2309
2525,1110
2528,1277
2529,1039
2529,229
2529,456
2537,1451
2541,1110
2541,2310
2541,2309
2546,1131
2546,908
2546,391
2548,752
2548,753
2550,2596
2553,2192
2553,3017
2553,781
2560,2298
2560,100
2562,120
2563,1324
2563,100
2573,2975
2573,960
2578,2750
2579,965
2579,1002
2579,1560
2579,31
2580,1022
2582,1039
2586,1872
2586,438
2586,1837
2586,1157
2590,2360
2591,307
2591,1328
2591,2512
2594,1250
2599,2114
2601,139
2601,928
2605,752
2605,727
2605,1528
2605,2778
2608,268
2608,1871
2608,926
2608,1728
2610,2157
2610,1907
2613,120
2613,1837
2613,1393
2613,314
2615,100
2615,1007
2615,940
2615,1003
2616,138
2617,2815
2619,1237
2620,57
2620,138
2620,648
2620,2507
2622,1068
2622,1022
2625,2835
2625,2709
2626,727
2626,2240
2627,2853
2632,1186
2633,2853
2633,1528
2633,752
2633,983
2633,921
2634,743
2636,1013
2638,2823
2638,872
2640,138
2640,2512
2641,27
2641,450
2641,314
2641,37
2641,1728
2644,1016
2644,2778
2652,524
2652,1580
2652,821
2652,856
2652,2728
2653,727
2656,1563
2657,1728
2661,1026
2665,2796
2665,2789
2667,1013
2667,980
2667,2949
2667,2376
2667,2495
2667,867
2672,376
2674,1110
2675,855
2676,777
2686,867
2693,120
2693,110
2693,1872
2694,305
2696,2518
2697,1581
2697,101
2698,2639
2700,1003
2701,1774
2701,2778
2701,1771
2701,2861
2703,2690
2707,508
2710,1100
2710,1476
2710,1096
2710,386
2713,243
2717,110
2720,413
2722,2690
2726,1574
2726,2975
2726,1241
2726,386
2727,1823
2727,139
2731,1581
2731,2511
2731,2377
2733,643
2733,714
2734,2243
2735,972
2735,864
2737,449
2737,2622
2740,324
2747,2482
2747,1872
2747,983
2752,573
2753,1324
2755,1563
2758,31
2758,1244
2761,138
2761,1328
2762,1771
2772,139
2772,2853
2773,42
2773,1231
2773,130
2773,664
2774,2923
2774,2815
2774,131
2774,777
2774,1503
2774,2454
2775,63
2778,1771
2778,1776
2780,1807
2781,1128
2781,3015
2781,681
2781,942
2782,1250
2785,127
2785,1393
2785,1837
2785,32
2794,1753
2796,1835
2800,2398
2804,1908
2804,2515
2804,1872
2804,987
2804,1667
2804,1840
2812,2807
2812,1614
2814,2385
2814,0
2814,385
2816,727
2816,733
2816,1528
2816,2366
2816,2441
2826,1119
2829,1048
2830,508
2833,1048
2833,1006
2838,1002
2839,508
2839,110
2839,139
2839,2163
2839,2157
2839,643
2841,1528
2841,727
2841,957
2841,983
2841,2920
2841,2665
2847,1017
2852,120
2852,1206
2852,482
2853,1231
2853,177
2853,1375
2853,1250
2853,664
2853,144
2853,483
2853,130
2853,181
2854,1250
2854,325
2854,1270
2861,407
2861,581
2861,1397
2861,2585
2861,2412
2861,177
2861,1849
2862,20
2862,2196
2862,2249
2870,1390
2870,1419
2872,324
2872,1708
2872,943
2872,1574
2872,225
2872,856
2872,2110
2880,139
2880,212
2880,957
2880,937
2881,2240
2883,110
2885,110
2885,413
2885,1429
2885,1258
2886,1701
2888,31
2888,812
2888,1119
2888,573
2888,2028
2896,1110
2896,1022
2900,469
2900,2641
2907,2385
2909,2192
2909,755
2914,1366
2914,92
2914,1531
2914,1728
2916,1869
2923,1451
2923,2975
2924,1007
2925,2385
2927,1007
2927,1016
2927,615
2927,954
2927,2702
2930,965
2932,2563
2932,1016
2933,1872
2933,120
2933,194
2933,935
2935,820
2935,138
2936,2568
2939,482
2941,2385
2941,1869
2941,2490
2941,2176
2941,2880
2942,995
2942,980
2946,1039
2946,2694
2946,2690
2948,748
2948,1753
2948,1072
2949,581
2949,177
2949,1375
2951,1933
2953,31
2953,1364
2953,987
2956,2690
2956,1037
2956,877
2956,1831
2956,970
2956,2350
2956,1521
2956,1773
2956,1690
2959,2058
2959,248
2961,2975
2961,2408
2961,2766
2963,229
2965,1648
2966,20
2966,324
2966,1244
2966,2058
2972,2385
2978,1574
2978,571
2978,1255
2978,1244
2983,1728
2984,1563
2986,2454
2989,1685
2989,122
2989,2927
2993,1574
2993,1100
2998,321
3000,875
3000,2719
3001,1509
3009,2044
3010,2417
3013,27
3015,482
3015,122
3016,2939
3016,2977
3021,120
3021,2515
3021,589
3022,393
3024,1377
3028,3028
3028,421
3034,2920
3034,2786
3034,2441
3037,978
3037,1110
3037,2379
3037,1048
3037,2381
3040,2637
3044,1623
3044,413
3046,2196
3046,1673
3046,2750
3049,2058
3056,2820
3063,2975
3063,830
3065,2637
3065,2421
3065,3015
3065,2596
3068,965
3068,225
3068,954
3068,99
3069,1595
3072,1016
3072,2936
3072,1048
3072,1525
3075,637
3075,610
3078,162
3078,110
3078,1870
3079,3028
3089,2002
3089,648
3089,1250
3091,27
3095,2815
3100,2062
3105,989
3105,2690
3108,139
3109,1007
3109,1016
3109,2353
3111,2419
3111,2240
3112,2865
3112,3028
3112,2827
3112,2830
3112,2994
3122,898
3122,2110
3122,225
3122,1590
3125,943
3129,2240
3129,946
3129,2480
3131,1064
3131,1595
3132,2002
3132,517
3132,971
3132,1003
3132,1840
3132,225
3135,1889
3135,1963
3135,2031
3138,3026
3138,2830
3138,3162
3141,989
3141,1364
3141,2240
3144,2473
3144,2936
3144,1027
3151,637
3152,42
3152,1375
3153,1179
3153,324
3153,99
3160,1250
3161,390
3165,2302
3165,2778
3168,2245
3170,2091
3181,995
3182,1250
3186,2665
3186,2441
3187,980
3187,2398
3191,1390
3191,1451
3191,1255
3191,1119
3196,2657
3196,2914
3202,2927
3202,2835
3202,2936
3208,2796
3211,2376
3219,1010
3223,1563
3223,986
3225,1869
3227,3123
3227,3028
3227,2848
3228,954
3228,968
3228,1525
3228,971
3228,225
3238,31
3238,2297
3238,15
3238,100
3238,376
3238,1903
3238,1007
3238,1361
3239,2927
3239,2412
3239,681
3239,3015
3240,2796
3240,771
3240,734
3241,924
3243,138
3243,1405
3243,20
3243,1364
3243,546
3253,2643
3258,2564
3258,2350
3258,2348
3271,861
3271,1110
3271,878
3271,856
3275,31
3275,942
3276,2191
3276,2789
3279,2694
3279,2564
3279,2293
3280,1377
3284,2037
3284,1479
3288,2184
3291,2507
3291,294
3291,1328
3291,2641
3293,413
3294,2467
3295,2778
3296,990
3296,1533
3296,1673
3301,2702
3303,1769
3306,1250
3307,110
3307,1713
3307,508
3310,1251
3312,1068
3314,2507
3314,2629
3317,1563
3317,1128
3320,2373
3324,1563
3325,954
3325,225
3327,390
3330,615
3330,2563
3330,2750
3330,1007
3330,971
3336,1823
3336,954
3336,1016
3336,1690
3336,1048
3343,1354
3345,1010
3345,943
3345,940
3345,1003
3345,2176
3346,1089
3346,1769
3349,2381
3349,2563
3349,954
3349,1496
3349,2709
3353,1024
3356,2927
3356,2412
3356,122
3356,1921
3356,1251
3356,2585
3357,2110
3358,3017
3358,2920
3358,742
3358,2786
3363,947
3364,2964
3366,100
3366,1007
3366,2218
3366,225
3366,943
3366,2563
3366,1119
3366,31
3366,1003
3367,1298
3369,1455
3369,1100
3369,386
3369,130
3370,1872
3370,120
3374,2110
3377,1965
3377,943
3378,1976
3378,1573
3378,1887
3378,1919
3380,685
3380,827
3380,1429
3380,1364
3389,17
3389,101
3389,1255
3390,726
3392,329
3392,413
3393,2567
3393,2167
3393,455
3393,95
3394,2310
3394,2111
3396,1989
3401,1002
3402,2385
3402,2521
3402,2880
3405,1937
3405,374
3406,110
3410,413
3411,1055
3411,380
3414,324
3414,956
3414,31
3424,1006
3424,1048
3427,971
3427,2750
3430,546
3430,1421
3438,1563
3439,2568
3442,989
3442,928
3442,679
3442,870
3443,1029
3443,1702
3443,2862
3443,1001
3443,2455
3443,1314
3443,2594
3447,2379
3447,1006
3447,775
3447,2381
3448,2300
3449,455
3449,95
3449,2163
3449,193
3452,2635
3452,248
3453,1659
3454,928
3459,2385
3462,31
3466,856
3466,2521
3466,1563
3466,1003
3466,313
3466,1872
3466,2176
3470,1103
3473,2240
3473,2398
3475,1127
3476,965
3476,878
3476,1110
3476,2267
3476,31
3481,1880
3483,3053
3484,2690
3484,902
3484,921
3485,307
3485,57
3485,2512
3485,1328
3485,2034
3485,2719
3487,2635
3491,508
3501,1364
3501,2750
3503,1250
3506,1128
3506,1479
3506,1563
3506,20
3507,2624
3507,1179
3508,482
3508,1957
3510,2641
3517,2309
3517,954
3517,467
3522,1675
3526,2639
3527,324
3530,3061
3530,1100
3530,3091
3531,2807
3531,1614
3533,1405
3533,1402
3542,162
3542,110
3543,122
3545,2441
3546,135
3555,1919
3556,1713
3556,305
3558,2299
3558,366
3558,81
3560,1564
3564,3004
3564,1110
3564,3015
3572,898
3572,1100
3572,1305
3572,1476
3591,2240
3592,1963
3594,1957
3596,1250
3596,1849
3596,2627
3596,325
3599,31
3599,942
3599,225
3600,101
3608,2045
3608,2129
3608,2044
3608,2125
3609,1250
3609,2585
3610,450
3610,926
3610,229
3611,1719
3611,810
3615,1179
3617,2520
3617,1991
3621,2240
3621,980
3623,692
3623,1853
3624,1255
3624,1595
3624,1055
3624,380
3627,1277
3627,1377
3627,873
3631,892
3631,399
3631,92
3631,413
3631,1364
3631,385
3631,968
3631,1179
3632,965
3632,1022
3634,2563
3634,615
3634,954
3634,971
3634,970
3637,2637
3637,101
3639,469
3639,20
3639,2515
3639,225
3639,943
3639,956
3639,413
3639,1003
3639,2176
3639,1708
3641,413
3642,1820
3642,980
3647,519
3648,2977
3651,2778
3655,393
3658,1119
3658,325
3659,1774
3659,393
3661,1675
3664,2191
3667,989
3669,898
3669,2853
3670,2824
3670,2249
3672,1573
3672,1984
3672,1119
3672,571
3672,324
3674,2061
3677,1963
3678,751
3679,1324
3679,1361
3681,989
3681,1017
3681,2961
3682,1055
3687,1479
3687,2637
3692,1921
3695,110
3695,413
3695,299
3695,1429
3695,1276
3695,1837
3695,2515
3695,455
3698,469
3702,1933
3702,2269
3703,1563
3707,31
3707,2028
3708,2045
3708,2044
3709,101
3712,2054
3712,393
3714,943
3714,1042
3714,2176
3714,942
3715,110
3715,413
3715,2515
3715,49
3715,43
3715,1713
3715,1458
3716,1872
3716,957
3719,2017
3719,2196
3719,1887
3719,2750
3722,2889
3722,1786
3722,1887
3723,1590
3723,942
3723,944
3723,1581
3725,2946
3725,1332
3725,27
3730,469
3730,2002
3730,449
3730,2641
3730,1872
3732,211
3737,1131
3737,469
3737,2622
3738,1563
3738,1355
3739,1726
3739,392
3747,1543
3747,1545
3747,1552
3747,2241
3749,1547
3749,1078
3749,1677
3749,2041
3757,861
3757,905
3758,2118
3758,100
3758,759
3758,679
3758,954
3758,2702
3758,1016
3758,714
3758,1496
3760,2240
3765,812
3765,1595
3770,1007
3771,1185
3776,2548
3776,2719
3781,1250
3784,1250
3784,1397
3785,1976
3785,856
3785,1932
3790,856
3790,1730
3790,2758
3790,0
3790,2240
3796,2385
3798,1563
3800,1241
3804,42
3804,1255
3804,1390
3807,139
3809,2789
3809,1496
3809,1509
3809,1690
3815,2909
3815,2660
3819,1595
3820,2555
3820,1478
