u,i
57,1392
58,2811
58,1939
58,1411
58,1113
58,2659
58,248
59,563
59,303
59,1816
59,1792
59,217
59,992
60,1128
60,1987
60,953
60,240
61,2458
61,946
61,1965
61,810
61,2047
61,460
62,202
62,1934
62,725
62,2614
62,1708
63,1997
63,1127
64,2104
64,782
64,874
64,2068
65,371
65,2818
65,3183
65,758
65,2775
66,3112
66,1332
66,647
66,1671
66,1945
67,1073
67,1232
68,1800
68,2557
68,2194
69,134
69,2398
69,2791
69,1737
69,2152
69,2126
70,2525
70,1195
70,875
70,273
70,979
70,1031
70,2961
71,2377
71,1512
71,1477
71,827
72,655
72,2846
73,2742
73,3024
73,292
73,1345
73,2594
73,1021
74,2574
74,3171
74,2217
74,922
74,1212
75,1406
75,1617
75,447
75,135
75,363
76,1301
76,874
76,2145
76,986
76,2062
77,721
77,876
77,1899
77,272
77,2057
77,3098
78,1698
78,2104
78,3062
78,862
78,2557
79,950
79,2807
79,1203
79,572
79,867
79,8
80,1557
80,1337
80,808
80,942
81,2432
81,572
81,963
82,1844
82,689
82,2110
83,1685
83,2473
83,1218
83,1156
84,2299
84,1383
84,2979
84,1448
84,369
84,3124
85,2934
85,1942
85,434
85,815
86,1104
86,201
86,979
86,2081
87,978
87,1702
87,2785
87,2059
87,464
87,2572
87,2216
87,695
88,120
88,1522
88,229
89,1355
89,334
89,1694
89,1585
89,2989
90,1440
90,379
90,1292
90,1063
90,1255
90,3175
92,2563
92,13
92,2751
92,2269
92,1848
93,176
93,3028
94,1294
94,522
94,1859
94,1523
95,2832
95,2806
95,2990
95,1693
95,1583
96,2062
96,1207
96,1169
96,1595
96,556
96,465
97,1237
97,1522
97,2186
97,1008
97,2889
98,825
98,2480
98,1197
98,1252
98,1683
98,1113
99,1939
99,1705
99,1055
99,2372
99,2560
99,881
99,1628
100,1489
100,2994
101,1562
101,557
101,2205
101,951
101,2246
102,1594
102,2547
102,2884
102,1919
102,3026
102,25
103,514
103,139
103,866
103,748
103,2729
103,456
104,2126
104,374
104,570
104,2296
104,1110
104,226
105,1623
105,574
105,1377
106,736
106,1735
106,2160
106,2409
107,3127
107,267
107,1273
107,1728
108,2467
108,2035
108,892
108,672
108,1030
109,2391
109,954
109,2730
109,765
109,1959
109,2136
110,952
110,2400
110,1719
110,297
110,1650
110,2401
111,1106
111,534
111,821
112,3033
112,2657
112,1188
112,1973
112,810
113,1310
113,3041
113,2525
113,971
114,905
114,692
114,2121
114,1004
115,1683
115,2898
115,1906
115,286
115,49
115,1016
115,1021
116,2052
116,2724
116,1067
116,540
116,1476
117,3173
117,2716
117,2325
117,1627
117,2707
118,1001
118,871
118,652
118,1027
119,1027
119,319
119,1996
119,1915
119,994
119,485
119,3085
120,1748
120,2031
120,961
121,1010
121,1765
122,643
122,1623
122,940
122,3031
123,2472
123,27
123,3035
123,1910
123,1998
124,620
124,928
124,674
124,1289
124,2133
125,2961
125,1030
125,1000
125,1338
125,732
126,2705
126,2168
126,1484
126,848
126,1011
126,609
127,1906
127,3071
128,155
128,2155
128,2026
129,1115
129,2382
129,515
129,922
129,321
130,1557
130,1954
130,180
130,1367
130,211
130,638
131,1655
131,204
131,2269
131,2168
131,2480
132,470
132,1568
132,1624
133,206
133,1908
133,1661
133,2518
133,659
133,2229
134,3124
134,1015
134,2168
135,1024
135,1290
135,557
135,708
136,2699
136,1134
136,1018
136,3147
136,1017
136,99
137,749
137,437
137,2453
137,817
137,836
138,3004
138,722
138,2208
138,2778
138,3075
139,2572
139,871
139,1085
139,2698
140,1671
140,3021
140,3036
140,991
140,79
140,1919
141,55
141,2585
141,2006
142,58
142,2400
142,3125
142,1263
143,2829
143,2030
143,3083
143,961
144,379
144,904
144,1793
144,1594
144,2880
145,1989
145,202
145,1720
145,491
145,2706
146,1528
146,1397
146,1272
146,604
146,1255
146,512
146,1571
146,1135
147,902
147,494
147,1409
147,1010
147,1006
148,1622
148,2829
148,1316
148,2803
149,490
149,895
149,438
149,333
149,584
150,2723
150,2216
150,3147
150,68
150,142
150,63
151,1526
151,211
151,2157
151,1867
151,225
152,922
152,2564
152,561
152,1663
152,2588
153,1938
153,2506
153,3075
153,1995
153,1598
154,3129
154,665
154,2247
154,1732
154,2827
155,3051
155,2310
155,2820
155,3056
155,3129
156,1883
156,1392
156,2199
157,751
157,2521
157,2426
157,233
157,1575
157,2543
157,192
158,2555
158,134
158,597
158,2554
158,1708
158,1704
158,2110
159,2542
159,389
159,1229
159,2195
159,876
160,3056
160,1671
160,3075
160,932
160,1296
161,810
161,70
161,1920
161,334
161,604
162,1417
162,3163
162,2783
162,895
162,2297
162,1863
162,2368
162,637
163,2881
164,270
164,2378
164,2532
164,1816
165,756
165,1031
165,1051
165,2
165,2601
166,3125
166,1851
166,945
166,1255
167,1881
167,2437
168,2357
168,3129
169,722
169,1066
169,2376
170,146
170,991
170,1015
171,2873
171,2310
171,1329
171,1223
172,199
172,6
172,2946
173,1594
173,1078
173,803
173,1940
173,3177
174,2709
174,99
174,39
175,2314
175,3127
175,751
175,2777
176,3091
176,2962
176,1524
176,505
177,2034
177,2254
177,1907
177,2380
177,1490
178,2614
178,508
178,1397
178,202
178,3137
178,213
179,2927
179,1733
179,2557
179,2799
180,3017
180,784
180,1775
180,2110
180,587
180,1626
181,100
181,465
181,1619
182,1279
182,2095
182,3075
182,2425
182,321
182,611
182,1464
183,2057
183,926
183,91
183,2328
184,2854
184,2344
184,2271
184,1793
184,1839
185,338
185,1588
185,333
185,459
185,2759
185,873
186,1179
186,2445
186,676
186,1671
186,179
187,2110
187,1935
188,1937
188,518
188,2057
188,3163
188,1668
189,2636
189,876
190,454
190,457
190,1245
190,666
190,2631
191,980
191,2342
191,2335
191,1102
191,565
192,1703
192,1480
192,49
192,2686
192,1099
193,1187
193,3075
193,2654
193,877
193,2090
193,2372
193,922
193,1896
194,987
194,1822
194,127
194,813
194,2737
194,1479
194,237
194,1860
194,1007
195,3041
195,1995
195,2382
195,8
195,43
196,1299
196,1434
196,1403
196,1130
196,2300
197,448
197,2195
197,194
197,2360
198,49
198,2825
198,2254
199,1848
199,329
199,3024
200,1111
200,788
200,792
200,433
200,245
201,2124
201,1096
201,2410
202,2317
202,2133
202,2195
202,3061
202,705
202,710
202,1107
203,2325
203,201
203,1235
203,736
203,1446
203,1006
204,1530
204,1027
204,67
204,2759
204,2784
204,849
204,1443
204,1461
205,204
205,3061
205,3103
205,1614
206,2546
206,3146
206,1479
206,1608
207,479
207,1837
207,997
208,758
208,749
208,1605
208,2522
208,750
209,1340
209,3053
209,3020
209,878
209,2702
209,131
210,1211
210,2922
210,1131
210,935
210,1369
210,1016
211,2650
211,3078
211,927
212,622
212,1696
212,640
212,1527
212,2220
213,952
213,2214
213,2637
213,2922
213,2521
214,532
215,1820
215,2057
215,733
216,1817
216,323
216,1883
216,2474
216,3065
216,27
217,838
217,920
217,2492
218,2759
218,2515
218,2750
218,1071
218,600
219,2785
219,1626
219,539
219,1752
219,1721
219,2095
220,0
220,2704
220,1446
221,95
221,1082
221,1569
221,2061
221,1282
222,933
222,1813
222,849
222,1904
222,1372
222,334
222,898
223,2114
223,3003
223,2490
223,2081
223,172
224,2477
224,649
224,1290
224,240
225,3067
225,721
225,1380
225,909
225,1874
226,1748
226,2617
226,163
226,1039
226,1482
226,2523
227,2029
227,1693
227,2653
227,434
227,324
227,464
228,2996
228,715
228,2333
228,811
228,2816
228,1134
229,2473
229,2171
229,3103
229,952
230,2832
230,1748
231,438
231,2626
231,477
231,2194
231,472
232,297
232,2766
232,1683
232,1181
233,755
233,272
233,852
233,2296
233,1812
233,304
234,3062
234,92
234,226
234,1280
234,1081
234,390
234,2937
234,1816
235,1292
235,98
235,2749
235,2160
235,3169
236,3004
236,879
236,1921
236,3169
236,294
236,1906
236,2961
236,3185
236,963
237,1397
237,2
237,375
237,172
237,3052
238,1732
238,2772
238,1025
238,1085
238,1557
239,921
239,290
239,1796
239,2815
239,757
239,3078
240,1773
240,1684
240,2719
240,2791
240,21
241,2504
241,1199
241,1790
241,1907
241,2357
241,476
242,2711
242,2786
242,2707
242,2384
242,2371
242,1624
242,2054
243,1934
243,2264
243,573
243,956
243,1928
243,1958
244,1809
244,2341
244,1460
245,1787
245,2442
245,1030
245,1708
245,1041
245,873
245,701
246,1487
246,478
246,2759
246,2613
246,2841
247,2958
247,1037
247,2409
248,2489
248,1813
248,2792
248,1371
248,1082
249,1525
249,962
249,2659
249,2684
249,1377
249,1029
250,540
250,546
250,2962
250,991
250,2982
250,2906
250,1427
251,1623
251,181
251,1179
251,1280
251,1338
251,1455
252,2065
252,2400
252,1639
252,1941
252,1255
252,20
253,46
253,1172
253,2254
253,2659
253,2583
253,81
254,2719
254,2466
254,269
255,325
255,2040
255,98
255,2867
256,761
256,951
256,152
256,373
256,1017
256,1719
257,2044
257,2432
257,274
257,2195
258,199
258,162
258,626
258,2271
258,2799
258,1565
258,2731
259,3020
259,1400
259,3017
259,2860
260,229
260,1933
260,296
260,1761
260,2459
261,2031
261,2493
261,2619
261,2289
261,700
261,2034
262,2047
262,1180
262,2376
262,2554
263,72
263,2990
263,623
264,3042
264,1380
264,315
264,2496
264,1328
264,1195
264,1573
265,989
265,1179
265,802
265,203
265,2975
265,2168
265,252
265,2095
266,918
266,2460
266,1832
266,1173
267,1563
267,1244
267,1632
267,1880
267,3090
267,1323
268,1702
268,1785
268,2284
268,1748
269,2349
269,864
269,1070
269,374
269,2521
269,3183
270,1073
270,2551
270,1356
270,1691
270,2246
271,74
271,1451
271,1118
271,975
271,1326
272,2853
272,1846
272,1306
272,2849
272,638
273,1829
274,1702
274,1800
274,742
274,2353
275,803
275,714
275,416
276,3125
276,70
276,2523
276,2571
276,2140
277,866
277,411
277,2145
277,581
277,1910
278,169
278,2635
278,1651
278,2316
278,3090
278,1796
278,1149
279,710
279,489
279,1085
279,2839
279,1800
279,176
279,2835
280,972
280,250
280,1754
280,1028
280,3041
281,1734
281,2900
281,1974
281,2363
281,704
281,2754
281,2681
282,588
282,1472
282,991
282,162
282,1482
282,2409
283,1281
283,1950
283,297
284,978
284,3146
284,3014
285,1911
285,2449
285,2616
285,237
285,989
285,1631
286,2078
286,2484
286,751
286,1647
286,1167
287,17
287,320
287,1016
287,1770
287,417
288,820
288,2657
288,200
289,254
289,95
289,924
289,649
289,1021
289,75
289,395
290,2204
290,2247
290,1575
290,376
291,1810
291,2555
291,1693
291,1733
291,1028
292,2766
292,3005
292,1650
292,2257
293,1723
293,1519
293,2530
293,2302
293,1138
294,2169
294,930
294,2465
294,2392
295,2176
295,2946
295,2507
295,338
296,2160
296,955
296,1481
296,771
296,2249
296,640
297,2635
297,204
297,202
297,2753
297,2819
298,1033
298,2326
298,108
298,448
299,1876
299,2793
299,3190
300,1577
300,823
301,641
301,1905
301,1610
301,2542
302,1937
302,1929
303,2746
303,367
303,1937
303,728
303,476
304,643
304,1737
304,729
304,2779
304,1251
304,325
304,1118
305,2308
305,334
305,2471
305,409
305,1521
306,1919
306,1699
306,3150
306,1266
307,33
307,2558
307,1010
308,2326
308,2671
308,1730
308,2327
309,3110
309,2822
309,1389
309,2658
309,805
309,384
310,598
310,2485
310,1911
311,1876
311,2862
311,518
311,1923
312,2446
312,789
312,2817
312,901
313,757
313,2386
313,2977
314,2837
314,404
314,2503
314,1995
314,529
315,892
315,2031
315,1499
316,956
316,322
316,1181
316,844
316,2263
316,3004
317,2824
317,2386
317,1285
317,1683
317,1574
317,2195
318,49
318,2220
318,2567
318,2190
319,1296
319,1393
319,2616
320,1104
321,2473
321,2551
321,2430
321,393
321,531
321,1188
322,2151
322,907
322,871
324,2793
324,1925
324,2750
324,1940
324,1626
324,638
324,457
324,614
325,2887
325,260
325,3020
325,1237
326,2271
326,1119
326,1132
327,1935
327,1016
327,588
327,909
327,1848
327,2153
328,1834
328,2589
328,1980
329,882
329,2686
329,2507
330,2378
330,2349
330,1581
330,572
330,2359
330,64
330,2918
331,1974
331,2985
331,1251
331,2919
331,2914
332,37
332,1668
332,2641
332,147
332,1402
333,2003
333,952
333,2898
333,2621
333,3186
333,1977
333,1907
333,1921
334,178
334,86
334,1321
334,878
335,205
335,176
335,1495
336,677
336,880
336,3181
336,1075
337,2467
337,2830
337,1174
338,301
338,1114
338,2759
338,2029
338,123
338,296
339,2509
339,441
339,1827
339,2710
340,1863
340,1333
340,757
340,229
340,3078
340,2367
341,1179
341,1260
341,1778
341,1973
341,723
342,1659
342,2553
342,1496
342,1897
343,1773
343,930
343,598
343,421
343,1941
343,1911
344,1784
344,1105
344,1519
344,130
344,87
344,2829
344,784
344,2962
344,2549
345,2909
345,1030
345,1601
345,1290
345,1620
345,2341
345,790
346,874
346,2758
346,826
346,192
346,2962
346,1948
346,1809
346,423
347,3090
347,2473
347,410
347,2584
347,709
347,1560
348,2214
348,67
348,3020
348,1574
349,1000
349,374
350,1894
350,3183
350,1385
350,2249
351,2125
351,241
351,984
352,1281
352,1717
352,1048
352,1211
352,3083
352,1348
352,1642
353,10
353,106
353,2716
353,1881
353,2572
353,2085
353,2817
353,1961
353,2284
354,2391
354,1421
354,2227
354,1181
354,725
354,1174
355,1020
355,146
355,1709
355,1350
355,2453
355,1095
356,2530
356,2684
356,2785
356,704
357,226
357,2961
357,392
357,2557
357,2512
357,2163
358,981
358,3127
358,1557
358,3181
358,1486
358,2194
359,185
359,1949
360,1015
360,127
361,2079
361,2218
361,2448
361,1359
361,1729
361,2205
362,1740
362,2110
362,1495
362,1395
362,2214
363,2254
363,374
363,2194
363,1305
363,2055
363,2316
363,1919
363,299
364,1580
364,3008
364,284
364,952
365,2349
365,1587
366,272
366,1385
366,2502
366,108
367,2097
367,1440
367,1641
367,673
368,3184
368,1272
368,2806
368,376
368,402
369,1793
369,1923
369,810
369,2353
369,1131
369,170
369,92
369,2623
370,2027
370,1623
370,128
370,524
370,225
371,23
371,354
371,314
371,1591
371,2399
371,2704
372,1575
372,1932
372,1571
373,2081
373,2069
374,1872
374,1642
374,2880
375,2815
375,976
375,2719
375,725
375,1525
375,1399
376,1987
376,2511
376,1937
376,524
376,1298
376,818
376,3152
377,1601
377,1639
377,1574
377,1450
377,2998
377,1929
377,577
378,1159
378,2147
379,556
379,521
379,2133
379,2584
379,1676
379,2381
380,922
380,813
380,705
380,1557
381,1940
381,254
381,2848
381,1005
381,545
381,2309
381,13
382,1658
382,663
382,1606
382,2924
382,879
382,648
383,1251
383,3078
383,1524
384,180
384,178
384,2596
384,1917
384,1462
385,295
385,2422
385,1531
385,3016
385,915
386,3172
386,719
386,2738
387,2597
387,597
387,935
388,1722
388,585
388,1183
388,1765
389,441
389,1131
389,560
389,2266
390,1822
390,2081
390,296
391,1867
391,1642
391,626
391,2446
391,1670
392,1321
392,2160
392,1348
392,2466
392,2518
392,1980
392,1173
392,1136
393,2934
393,1601
393,1095
394,3093
394,1726
394,1524
394,409
394,1478
394,1534
394,2002
395,3157
395,2100
395,2376
395,301
395,373
396,1588
396,1419
396,2036
396,1113
396,1441
396,1950
396,322
397,1216
397,2019
397,1813
397,1811
398,962
398,60
398,72
398,2152
398,1493
398,321
398,1781
399,1937
399,1365
399,2914
399,3161
399,63
399,2498
399,2522
399,305
400,878
400,2622
400,3009
400,2198
400,1931
401,991
401,1015
401,1525
401,1184
401,1252
402,940
402,2630
402,1813
402,2114
402,2954
402,1421
403,2832
403,3139
404,1718
404,676
404,1393
404,1515
404,545
404,1722
405,1195
405,1901
405,870
406,16
406,2360
406,1022
406,305
406,1719
406,3015
406,236
407,2439
407,199
407,2630
408,927
408,2975
408,2095
408,1404
408,1507
409,1341
409,2565
409,1251
409,2052
409,212
409,95
410,266
410,2395
410,934
411,2829
411,260
411,921
411,3163
411,2083
411,377
412,1828
412,1590
412,2521
412,2522
412,2872
413,560
413,2309
413,1027
413,1509
413,2163
414,2830
414,297
414,1014
414,3024
414,1244
414,3093
415,3054
415,1637
415,742
415,2122
415,1272
416,1003
416,120
416,2105
416,454
417,2040
417,252
417,407
417,970
417,1063
417,793
418,2907
418,2546
418,1128
419,725
419,372
419,2168
419,2352
420,816
420,873
420,882
420,969
420,25
420,1290
420,1781
421,1493
421,1991
421,2272
421,1668
422,1572
423,2438
423,3123
423,1690
423,2199
424,2699
424,919
424,992
424,10
424,2751
425,1103
425,2216
425,1694
425,1328
425,2327
426,2632
426,1922
426,276
426,32
427,1355
427,749
427,673
427,226
428,1125
428,260
428,921
428,2621
428,2841
429,952
429,1840
429,2158
429,811
430,2766
430,2243
431,1703
432,604
432,540
432,2704
432,2381
433,1889
433,2623
434,2533
434,2913
434,336
434,2719
434,2518
434,2430
435,2706
435,1779
435,2974
435,2168
435,1719
435,1838
435,2705
436,172
436,1761
436,1048
436,905
436,2118
437,3053
437,176
437,1560
437,963
437,521
438,2478
438,2586
438,711
438,880
438,3033
438,2028
438,1503
438,2823
439,1855
439,303
439,2246
439,2496
439,2630
439,1752
440,1314
440,715
441,2466
441,1689
441,2189
441,533
442,3093
442,570
443,321
443,848
443,614
444,750
444,588
444,1876
444,1298
444,1780
444,1692
444,2887
444,563
445,1691
445,815
445,2740
445,1572
445,296
446,933
446,2473
446,919
446,67
446,679
446,723
447,101
447,809
447,2050
447,1042
447,699
448,3180
448,1655
448,1933
448,1832
448,1023
448,2596
449,1292
449,1127
450,2583
450,756
450,2240
450,2862
450,1730
451,1464
451,2419
451,2901
451,2910
451,2030
451,1118
452,985
452,1913
452,1921
452,1846
452,746
452,1862
452,1461
453,2745
453,1521
453,1575
453,1519
453,1823
453,1431
453,2593
455,1879
455,1982
456,633
456,1922
456,3147
456,366
456,1460
456,1851
457,1613
457,2041
457,3091
457,2601
457,2218
458,467
458,321
458,3190
458,2924
458,1491
458,2624
458,2738
459,1793
459,2849
459,332
459,539
459,3058
459,937
460,2925
460,1021
460,1734
460,2422
460,974
461,1996
461,321
461,714
461,2314
462,1939
462,1298
462,361
462,1280
462,2998
462,355
462,793
463,1730
463,6
463,2800
463,1504
463,2982
463,2496
463,1638
463,1011
463,1704
464,142
464,218
464,1020
464,229
464,1813
464,2501
465,817
465,2252
465,1779
465,1780
465,2565
466,1640
466,463
466,771
466,2186
466,2171
466,1073
467,2550
467,1825
467,1717
467,958
468,1736
468,2371
468,2780
468,753
468,2827
469,199
469,1169
469,2141
469,1930
469,1348
470,240
470,663
470,1029
470,2671
470,648
471,2607
471,2552
471,1168
471,2769
472,2855
472,2790
472,677
473,908
473,120
473,448
473,2641
473,126
474,1635
474,716
474,2031
474,408
474,2029
474,1361
474,757
475,2101
475,1936
475,2019
476,2814
476,604
476,578
476,1515
476,818
476,2162
476,2314
476,2839
477,2505
477,2717
477,325
477,2742
477,1159
478,3126
478,3062
478,480
478,1787
479,21
479,2941
479,1235
480,217
480,1479
480,2764
480,1636
480,2411
481,1718
481,269
481,594
481,647
481,1027
482,860
482,1831
482,550
482,394
482,2109
482,2391
483,2104
483,2030
483,2650
483,2052
484,1655
484,1020
484,3068
484,2049
484,2708
485,2771
485,820
485,737
486,2623
486,892
486,2145
486,467
487,905
487,3187
487,2006
488,2755
488,2827
488,82
488,1324
489,1684
489,1397
489,2104
489,530
489,2195
490,1732
490,230
490,127
491,176
491,1557
491,1127
491,1943
491,1801
492,3090
492,185
492,1906
492,2672
492,2853
493,2216
493,681
493,305
493,2782
493,2151
494,1830
494,1568
494,1120
494,1694
494,1941
495,1700
495,757
495,1642
495,1810
495,2161
495,2240
496,679
496,927
496,865
496,250
496,965
496,514
497,1013
497,784
497,1049
497,663
497,777
497,1728
498,2059
498,3183
498,1501
498,898
499,1102
499,3129
500,718
500,2451
500,1149
500,3089
500,715
500,2159
500,533
500,120
501,2639
501,3093
502,2595
502,2528
502,133
502,858
503,565
503,2478
503,2935
503,3186
503,2384
503,1351
504,1205
504,2328
504,1661
504,1567
504,1041
505,142
505,2724
505,1460
505,1905
505,1592
505,2026
506,2553
506,2779
506,593
507,2769
507,2167
507,2835
507,1290
507,718
507,1195
508,2243
508,489
508,1876
508,2519
509,2871
509,930
509,472
509,2334
509,3173
509,2785
509,1793
510,631
510,2850
510,1068
510,3087
510,1759
511,2026
511,1742
511,142
511,2452
511,1419
511,2666
512,983
512,1665
512,2777
512,3054
512,2094
512,2632
512,905
513,873
513,2628
513,2487
513,867
513,0
513,2489
514,760
514,1462
514,2131
514,3103
515,3033
515,2353
515,1195
515,1159
516,992
516,1573
516,519
516,2592
516,1996
516,2738
517,1886
517,2445
517,1286
517,1798
517,1516
518,2176
518,2914
518,310
518,2415
518,1047
518,2110
519,2729
519,101
519,699
519,2453
519,2970
520,1813
520,139
520,3187
520,1218
521,1809
521,1585
521,45
522,2398
522,538
522,358
522,2368
522,2634
523,1674
523,2724
524,1773
524,1523
524,877
524,736
524,2621
524,910
524,717
525,676
525,1344
525,695
525,573
525,323
525,1493
526,226
526,2557
526,626
526,818
527,1421
527,876
527,1073
527,1173
527,2139
527,2302
528,979
528,1431
528,1450
528,2121
528,806
528,1228
529,1573
529,2094
529,2002
529,756
529,2800
530,2665
530,979
530,2218
530,707
530,2703
531,847
531,1078
531,866
531,1775
532,269
532,1677
532,1805
532,1456
533,1206
533,15
534,1461
534,1907
534,2186
534,821
534,399
535,1338
535,2924
535,1318
535,2183
536,3020
536,2594
536,1001
536,2300
537,2780
537,2355
537,827
538,1816
538,1982
538,1443
538,2622
538,170
538,1921
539,2506
539,357
539,956
539,1491
539,1775
539,3016
539,2078
540,2575
540,882
541,524
541,584
541,103
541,2553
541,329
541,2557
542,1464
542,1623
542,1279
543,1879
543,1554
543,1179
543,1435
543,711
543,2998
543,714
543,2657
544,2764
544,1490
544,720
544,2446
544,1429
544,1659
545,1046
545,1761
545,2118
545,2706
545,2689
545,2774
546,2518
546,1321
546,1006
546,2864
546,2229
546,3126
546,2772
547,2109
547,1248
547,1051
547,2518
547,1127
547,3169
548,2623
548,391
549,2934
549,539
549,1021
549,1835
550,2425
550,2034
550,16
550,727
551,1068
551,727
551,865
551,679
551,1328
551,2
552,2970
552,1924
553,2529
553,374
554,2481
554,428
554,800
554,3068
554,1016
554,2434
554,3105
554,1611
555,25
555,1919
555,234
556,2002
556,1455
556,2023
556,14
556,3017
557,2891
557,2803
557,1851
558,1564
558,2489
558,1296
558,2366
558,1730
558,2595
558,2092
558,2549
558,1823
559,1366
559,29
559,3091
559,2958
560,32
560,3166
560,1483
560,1631
560,41
561,181
561,3133
562,306
562,1019
562,1911
562,940
563,1714
563,217
563,2494
564,1840
564,198
564,2507
564,550
564,245
564,531
564,2729
565,383
565,1209
565,42
565,1298
565,359
566,2979
566,2701
567,1734
567,536
567,3031
567,2574
567,2634
567,1012
567,1344
567,2114
568,714
568,943
568,524
569,1221
569,2327
569,862
569,2466
569,2
569,1703
570,305
570,2478
570,1289
570,2914
570,2140
571,604
571,2955
571,1099
571,2766
571,2677
572,163
572,366
572,1056
572,1288
573,996
573,1580
573,1913
574,1829
574,1886
574,623
575,1537
575,2168
575,1179
575,153
575,2979
575,134
575,1248
576,1965
576,2496
576,321
576,39
577,2150
577,2595
577,2366
577,1392
577,972
578,1450
578,1048
578,3166
578,43
578,2449
579,3004
579,539
579,2473
579,1525
579,2412
580,761
580,2969
580,2975
580,1200
580,739
581,374
581,387
581,875
581,1310
581,2488
582,2455
582,1600
583,2169
583,1172
583,2096
583,1039
583,43
584,859
584,508
584,2614
584,1516
584,310
584,2372
584,810
585,220
585,2771
586,2843
586,222
586,783
587,2019
587,848
587,2159
587,2515
587,1328
588,1305
588,408
588,560
588,38
588,1303
588,250
589,205
589,1147
589,2961
589,2877
589,2512
590,480
590,2581
590,2407
590,598
591,1478
592,1775
592,1526
592,2650
592,788
592,399
592,1381
593,508
593,1702
593,720
593,1817
593,3025
593,454
593,827
594,837
594,306
594,141
594,1370
594,1833
595,1394
595,1013
596,256
596,677
597,3041
597,1325
597,1441
597,2704
597,3050
598,2578
598,2525
598,2802
598,3059
599,374
599,2819
599,1128
599,1605
599,2139
599,2216
600,880
600,716
600,2612
600,1913
600,32
600,2492
601,56
601,344
601,3076
601,2626
601,314
601,563
601,1158
602,455
602,2300
602,2974
602,2901
602,2219
602,622
603,2104
603,160
603,1385
603,2907
603,142
603,325
603,1417
603,2791
604,1022
604,2090
604,1310
604,3008
604,315
604,2584
604,2379
604,1417
605,2488
605,1127
605,1896
605,274
605,2287
605,1266
606,922
606,2519
606,2140
606,448
606,2807
606,2110
606,29
607,836
607,2333
607,2243
607,478
607,1840
607,972
607,147
607,2548
608,2217
608,664
608,1586
608,922
608,1064
608,2150
608,1574
609,951
609,152
609,2959
609,2511
609,1119
609,915
609,2184
609,1239
610,873
610,762
610,971
610,1527
610,2183
611,1677
611,1217
611,2114
611,714
611,2160
611,2425
612,706
612,1514
612,749
612,927
612,1806
612,1557
612,722
612,1577
613,200
613,309
613,676
613,2900
613,2641
614,2593
614,1033
614,64
614,2827
614,2271
615,2622
615,3176
615,2921
615,2473
615,2528
615,3056
616,2263
616,1337
616,1181
616,394
616,1188
617,146
617,1009
617,10
617,2721
617,2833
618,2529
618,932
618,538
618,2296
618,1442
619,2913
619,2426
619,2654
620,2376
620,1971
620,1478
620,1974
620,237
621,2320
621,1647
621,602
621,3112
621,617
621,2078
621,1081
623,944
623,877
623,808
623,1641
624,1881
624,1812
624,330
624,998
624,1708
625,2719
625,1055
625,490
626,1005
